"Date","Price","Open","High","Low","Vol.","Change %"
"04/19/2021","3,574.08","3,598.47","3,605.49","3,565.39","","-0.68%"
"04/16/2021","3,598.44","3,578.01","3,598.44","3,564.97","","0.84%"
"04/15/2021","3,568.51","3,532.13","3,578.77","3,527.50","","-0.23%"
"04/14/2021","3,576.89","3,567.53","3,576.89","3,546.86","","1.43%"
"04/13/2021","3,526.30","3,533.30","3,542.63","3,511.23","","0.10%"
"04/12/2021","3,522.65","3,476.51","3,541.70","3,472.37","","1.05%"
"04/09/2021","3,486.03","3,510.20","3,511.27","3,480.85","","-0.62%"
"04/08/2021","3,507.83","3,513.21","3,528.39","3,495.34","","0.21%"
"04/07/2021","3,500.34","3,484.22","3,518.13","3,460.39","","0.18%"
"04/06/2021","3,493.89","3,536.26","3,541.04","3,484.84","","-0.88%"
"04/05/2021","3,524.93","3,555.24","3,555.83","3,516.22","","-0.94%"
"04/02/2021","3,558.22","3,553.89","3,564.31","3,538.01","","0.87%"
"04/01/2021","3,527.54","3,556.28","3,576.79","3,526.22","","-0.40%"
"03/31/2021","3,541.72","3,525.56","3,542.00","3,510.40","","0.47%"
"03/30/2021","3,525.23","3,535.72","3,549.09","3,504.06","","-0.12%"
"03/29/2021","3,529.33","3,500.41","3,535.21","3,498.62","","1.13%"
"03/26/2021","3,489.83","3,476.01","3,500.74","3,476.01","","1.47%"
"03/25/2021","3,439.30","3,477.87","3,479.83","3,434.84","","-1.32%"
"03/24/2021","3,485.33","3,459.99","3,489.96","3,445.92","","0.52%"
"03/23/2021","3,467.21","3,481.11","3,483.34","3,450.98","","-0.63%"
"03/22/2021","3,489.07","3,479.06","3,498.17","3,469.09","","0.40%"
"03/19/2021","3,475.26","3,473.84","3,495.98","3,448.99","","-0.84%"
"03/18/2021","3,504.85","3,533.69","3,551.30","3,494.99","","-0.09%"
"03/17/2021","3,507.91","3,579.06","3,587.24","3,498.17","","-2.28%"
"03/16/2021","3,589.83","3,600.68","3,602.18","3,544.29","","0.15%"
"03/15/2021","3,584.49","3,562.69","3,596.31","3,558.62","","1.27%"
"03/12/2021","3,539.50","3,515.44","3,539.50","3,502.37","","0.88%"
"03/11/2021","3,508.51","3,481.26","3,508.51","3,472.40","","1.31%"
"03/10/2021","3,463.06","3,476.91","3,514.35","3,455.42","","-0.45%"
"03/09/2021","3,478.72","3,426.48","3,491.12","3,426.33","","1.89%"
"03/05/2021","3,414.13","3,378.68","3,432.98","3,367.33","","0.49%"
"03/04/2021","3,397.56","3,403.01","3,416.04","3,366.76","","-0.54%"
"03/03/2021","3,416.04","3,432.88","3,450.76","3,408.47","","0.17%"
"03/02/2021","3,410.10","3,380.35","3,418.11","3,375.48","","0.71%"
"03/01/2021","3,386.16","3,369.68","3,393.93","3,354.09","","1.18%"
"02/26/2021","3,346.64","3,354.45","3,385.74","3,332.32","","-1.85%"
"02/25/2021","3,409.76","3,412.16","3,429.20","3,391.77","","0.72%"
"02/24/2021","3,385.48","3,426.07","3,433.09","3,385.01","","-1.41%"
"02/22/2021","3,433.93","3,447.57","3,456.26","3,415.37","","-0.36%"
"02/20/2021","3,446.32","3,454.43","3,455.13","3,435.42","","-0.33%"
"02/19/2021","3,457.68","3,398.40","3,460.85","3,380.89","","1.69%"
"02/18/2021","3,400.17","3,451.69","3,461.15","3,395.98","","-1.07%"
"02/17/2021","3,436.80","3,491.81","3,505.19","3,431.83","","-1.67%"
"02/16/2021","3,495.26","3,502.04","3,510.77","3,475.58","","0.38%"
"02/15/2021","3,481.90","3,461.94","3,483.34","3,455.95","","1.60%"
"02/12/2021","3,427.08","3,403.07","3,427.08","3,343.82","","0.37%"
"02/11/2021","3,414.32","3,405.33","3,416.40","3,390.22","","0.43%"
"02/10/2021","3,399.66","3,437.76","3,447.05","3,393.98","","-0.79%"
"02/09/2021","3,426.86","3,461.15","3,466.51","3,424.39","","-0.55%"
"02/08/2021","3,445.90","3,412.97","3,448.79","3,412.97","","1.57%"
"02/05/2021","3,392.73","3,396.97","3,406.22","3,368.58","","0.61%"
"02/04/2021","3,372.00","3,356.23","3,384.48","3,351.94","","0.85%"
"02/03/2021","3,343.46","3,351.99","3,376.83","3,332.50","","-0.50%"
"02/02/2021","3,360.25","3,324.24","3,366.13","3,321.70","","2.10%"
"02/01/2021","3,291.14","3,287.96","3,305.91","3,268.52","","0.43%"
"01/29/2021","3,277.08","3,335.13","3,337.01","3,272.53","","-1.94%"
"01/28/2021","3,342.01","3,319.16","3,359.10","3,307.42","","-0.05%"
"01/27/2021","3,343.62","3,398.38","3,408.64","3,333.04","","-1.39%"
"01/26/2021","3,390.76","3,384.99","3,408.13","3,374.10","","-0.20%"
"01/25/2021","3,397.48","3,399.28","3,425.78","3,385.74","","0.43%"
"01/22/2021","3,382.92","3,404.36","3,404.36","3,362.01","","-1.16%"
"01/21/2021","3,422.67","3,481.74","3,489.07","3,407.22","","-1.27%"
"01/20/2021","3,466.80","3,453.54","3,482.03","3,447.81","","0.68%"
"01/19/2021","3,443.23","3,479.53","3,491.93","3,439.64","","-0.83%"
"01/18/2021","3,471.92","3,440.56","3,475.18","3,426.11","","0.61%"
"01/15/2021","3,450.95","3,486.02","3,509.24","3,448.54","","-1.14%"
"01/14/2021","3,490.85","3,461.83","3,507.71","3,439.01","","0.59%"
"01/13/2021","3,470.26","3,487.92","3,504.56","3,448.94","","-0.04%"
"01/12/2021","3,471.65","3,494.60","3,520.66","3,451.87","","-0.31%"
"01/11/2021","3,482.48","3,455.67","3,516.90","3,436.66","","0.80%"
"01/08/2021","3,454.82","3,390.23","3,474.66","3,390.23","","2.49%"
"01/06/2021","3,371.03","3,373.37","3,380.63","3,344.43","","0.35%"
"01/05/2021","3,359.15","3,327.94","3,365.32","3,301.88","","0.26%"
"01/04/2021","3,350.51","3,306.12","3,350.81","3,304.17","","1.87%"
"12/30/2020","3,289.02","3,276.04","3,294.62","3,267.39","","0.44%"
"12/29/2020","3,274.67","3,269.71","3,282.23","3,264.33","","0.48%"
"12/28/2020","3,258.95","3,249.41","3,267.61","3,249.41","","0.39%"
"12/25/2020","3,246.35","3,236.38","3,248.63","3,228.74","","0.29%"
"12/24/2020","3,236.88","3,253.73","3,264.60","3,230.62","","-0.47%"
"12/23/2020","3,252.10","3,224.02","3,255.40","3,218.19","","0.48%"
"12/22/2020","3,236.46","3,179.69","3,249.19","3,175.51","","1.57%"
"12/21/2020","3,186.38","3,246.90","3,246.90","3,170.03","","-2.67%"
"12/18/2020","3,273.75","3,281.59","3,283.32","3,245.25","","-0.27%"
"12/17/2020","3,282.67","3,277.67","3,318.39","3,274.45","","0.39%"
"12/16/2020","3,269.95","3,259.89","3,275.68","3,242.70","","0.67%"
"12/15/2020","3,248.11","3,252.68","3,284.84","3,237.87","","-0.21%"
"12/14/2020","3,254.83","3,293.00","3,314.20","3,249.36","","-0.66%"
"12/11/2020","3,276.58","3,257.47","3,278.24","3,248.11","","0.56%"
"12/10/2020","3,258.31","3,194.03","3,258.31","3,189.04","","1.45%"
"12/09/2020","3,211.66","3,184.24","3,226.48","3,182.54","","1.01%"
"12/08/2020","3,179.61","3,184.93","3,198.10","3,150.84","","-0.48%"
"12/07/2020","3,195.08","3,179.14","3,208.53","3,172.29","","0.33%"
"12/04/2020","3,184.72","3,171.44","3,200.23","3,171.44","","0.70%"
"12/03/2020","3,162.67","3,185.78","3,192.98","3,141.40","","-0.84%"
"12/02/2020","3,189.61","3,150.66","3,189.61","3,139.92","","1.33%"
"12/01/2020","3,147.79","3,113.06","3,159.03","3,113.06","","1.29%"
"11/30/2020","3,107.58","3,130.88","3,134.79","3,093.77","","-1.12%"
"11/27/2020","3,142.68","3,132.55","3,150.78","3,112.44","","0.13%"
"11/26/2020","3,138.62","3,141.43","3,149.90","3,119.46","","0.13%"
"11/25/2020","3,134.52","3,111.75","3,134.71","3,089.16","","1.25%"
"11/24/2020","3,095.84","3,071.80","3,098.83","3,053.16","","1.60%"
"11/23/2020","3,047.06","3,066.64","3,094.06","3,042.61","","-0.13%"
"11/20/2020","3,051.04","3,050.81","3,060.91","3,035.56","","0.15%"
"11/19/2020","3,046.49","3,067.06","3,071.25","3,040.66","","-1.11%"
"11/18/2020","3,080.68","3,046.02","3,086.77","3,035.57","","0.93%"
"11/17/2020","3,052.22","3,081.05","3,087.19","3,027.76","","-0.89%"
"11/16/2020","3,079.74","3,054.35","3,081.28","3,046.77","","1.80%"
"11/13/2020","3,025.22","3,007.16","3,027.45","2,995.17","","-0.02%"
"11/12/2020","3,025.83","2,997.79","3,028.52","2,988.03","","0.36%"
"11/11/2020","3,015.03","3,004.63","3,031.69","3,004.20","","0.55%"
"11/10/2020","2,998.61","2,965.92","3,013.57","2,943.43","","0.36%"
"11/09/2020","2,987.75","2,919.08","2,988.88","2,910.42","","3.18%"
"11/06/2020","2,895.62","2,845.74","2,896.07","2,832.98","","1.20%"
"11/05/2020","2,861.39","2,824.45","2,869.91","2,812.67","","2.69%"
"11/03/2020","2,786.42","2,753.97","2,791.77","2,750.26","","1.79%"
"11/02/2020","2,737.54","2,681.19","2,743.98","2,658.49","","1.74%"
"10/30/2020","2,690.59","2,698.94","2,706.34","2,664.44","","-0.68%"
"10/29/2020","2,709.04","2,704.50","2,728.97","2,682.68","","0.58%"
"10/28/2020","2,693.46","2,758.84","2,758.84","2,680.83","","-2.52%"
"10/27/2020","2,763.03","2,784.13","2,790.19","2,758.00","","-0.81%"
"10/26/2020","2,785.59","2,812.48","2,819.05","2,785.59","","-1.10%"
"10/23/2020","2,816.70","2,807.30","2,826.53","2,799.63","","0.48%"
"10/22/2020","2,803.17","2,784.18","2,814.12","2,783.37","","0.61%"
"10/21/2020","2,786.23","2,811.87","2,816.90","2,782.36","","-0.60%"
"10/20/2020","2,803.06","2,785.99","2,817.73","2,774.16","","0.31%"
"10/19/2020","2,794.27","2,797.65","2,809.42","2,787.50","","-0.19%"
"10/16/2020","2,799.54","2,819.04","2,819.04","2,785.85","","-0.63%"
"10/15/2020","2,817.29","2,849.24","2,850.11","2,803.90","","-1.36%"
"10/14/2020","2,856.08","2,829.88","2,857.47","2,824.12","","0.95%"
"10/13/2020","2,829.23","2,846.04","2,859.52","2,822.97","","-0.59%"
"10/12/2020","2,846.14","2,834.33","2,862.36","2,827.52","","0.43%"
"10/09/2020","2,834.09","2,842.59","2,842.59","2,811.05","","-0.43%"
"10/08/2020","2,846.39","2,850.65","2,859.87","2,837.05","","0.13%"
"10/07/2020","2,842.58","2,883.58","2,888.20","2,838.45","","-1.74%"
"10/06/2020","2,892.99","2,885.38","2,906.65","2,883.69","","0.38%"
"10/05/2020","2,881.98","2,860.53","2,882.94","2,845.63","","1.04%"
"10/02/2020","2,852.42","2,840.72","2,859.01","2,824.69","","-1.29%"
"10/01/2020","2,889.80","2,911.08","2,919.25","2,882.81","","-0.55%"
"09/30/2020","2,905.81","2,908.55","2,920.03","2,893.80","","-0.15%"
"09/29/2020","2,910.12","2,935.77","2,947.75","2,889.22","","-0.58%"
"09/28/2020","2,927.17","2,909.62","2,938.94","2,909.62","","1.05%"
"09/25/2020","2,896.83","2,912.83","2,912.83","2,870.16","","-0.55%"
"09/24/2020","2,912.76","2,905.55","2,920.46","2,880.39","","-0.12%"
"09/23/2020","2,916.39","2,933.33","2,968.55","2,916.27","","1.10%"
"09/22/2020","2,884.66","2,874.00","2,907.98","2,868.38","","0.73%"
"09/21/2020","2,863.67","2,946.18","2,946.18","2,857.78","","-2.99%"
"09/18/2020","2,951.79","2,976.10","2,977.13","2,944.22","","-0.67%"
"09/17/2020","2,971.74","2,947.54","2,974.54","2,945.78","","-0.11%"
"09/16/2020","2,975.01","2,982.49","2,990.74","2,960.68","","-0.19%"
"09/15/2020","2,980.58","2,936.42","2,982.20","2,932.36","","1.78%"
"09/14/2020","2,928.38","2,918.29","2,938.24","2,918.29","","0.61%"
"09/11/2020","2,910.51","2,888.92","2,911.71","2,874.47","","0.45%"
"09/10/2020","2,897.55","2,888.09","2,897.55","2,858.65","","0.75%"
"09/09/2020","2,876.07","2,880.83","2,899.17","2,872.92","","-0.44%"
"09/08/2020","2,888.79","2,937.18","2,948.88","2,875.96","","-1.48%"
"09/07/2020","2,932.29","2,929.38","2,947.17","2,925.55","","0.37%"
"09/04/2020","2,921.55","2,920.22","2,944.66","2,910.39","","-0.35%"
"09/03/2020","2,931.92","2,954.62","2,967.61","2,917.24","","-0.83%"
"09/02/2020","2,956.50","2,989.76","3,002.25","2,946.29","","-0.62%"
"09/01/2020","2,975.00","2,976.07","2,993.28","2,967.96","","0.30%"
"08/31/2020","2,966.20","2,993.02","3,012.44","2,962.06","","-0.47%"
"08/28/2020","2,980.17","3,015.70","3,015.70","2,976.34","","-1.06%"
"08/27/2020","3,012.01","3,051.20","3,056.25","3,002.10","","-1.31%"
"08/26/2020","3,051.97","3,041.19","3,053.90","3,024.04","","0.76%"
"08/25/2020","3,029.05","3,042.58","3,051.27","3,020.46","","-0.01%"
"08/24/2020","3,029.42","3,005.86","3,036.63","3,005.86","","1.13%"
"08/21/2020","2,995.61","3,013.40","3,024.71","2,973.11","","0.06%"
"08/20/2020","2,993.69","3,044.92","3,044.92","2,993.69","","-2.06%"
"08/19/2020","3,056.54","3,048.22","3,073.84","3,041.43","","0.19%"
"08/18/2020","3,050.70","3,056.72","3,073.85","3,048.31","","-0.68%"
"08/17/2020","3,071.68","3,070.81","3,072.12","3,070.08","","0.32%"
"08/14/2020","3,061.99","3,075.96","3,075.96","3,044.71","","-0.60%"
"08/13/2020","3,080.44","3,057.63","3,081.15","3,047.74","","0.87%"
"08/12/2020","3,053.99","2,990.90","3,053.99","2,985.25","","1.61%"
"08/11/2020","3,005.63","2,959.29","3,012.58","2,959.29","","1.51%"
"08/10/2020","2,960.78","2,976.49","2,998.78","2,960.78","","-0.39%"
"08/07/2020","2,972.35","2,992.26","2,994.46","2,968.48","","-0.54%"
"08/06/2020","2,988.50","2,998.53","3,004.83","2,981.79","","-0.14%"
"08/05/2020","2,992.78","2,954.41","2,994.08","2,952.15","","1.78%"
"08/04/2020","2,940.46","2,934.91","2,942.06","2,923.36","","0.36%"
"08/03/2020","2,929.97","2,917.68","2,942.77","2,911.19","","0.63%"
"07/31/2020","2,911.57","2,902.81","2,917.69","2,899.58","","1.00%"
"07/30/2020","2,882.63","2,915.94","2,919.35","2,869.99","","-1.23%"
"07/29/2020","2,918.42","2,893.54","2,918.42","2,889.69","","0.79%"
"07/28/2020","2,895.45","2,891.34","2,907.03","2,877.40","","0.37%"
"07/27/2020","2,884.88","2,869.69","2,896.28","2,869.69","","0.76%"
"07/24/2020","2,863.12","2,835.15","2,863.12","2,822.26","","0.40%"
"07/23/2020","2,851.79","2,848.41","2,866.78","2,843.93","","0.60%"
"07/22/2020","2,834.65","2,824.50","2,844.12","2,815.03","","0.32%"
"07/21/2020","2,825.71","2,814.99","2,849.18","2,813.40","","0.84%"
"07/20/2020","2,802.24","2,771.85","2,802.24","2,758.69","","0.99%"
"07/17/2020","2,774.79","2,757.04","2,774.79","2,752.51","","0.54%"
"07/16/2020","2,760.01","2,741.68","2,762.68","2,734.30","","0.44%"
"07/15/2020","2,747.91","2,728.59","2,763.20","2,724.35","","0.12%"
"07/14/2020","2,744.54","2,751.98","2,752.09","2,703.35","","-0.80%"
"07/13/2020","2,766.79","2,805.52","2,818.10","2,765.09","","-1.22%"
"07/10/2020","2,800.94","2,768.67","2,800.94","2,765.49","","0.67%"
"07/09/2020","2,782.43","2,805.85","2,810.74","2,773.48","","-1.19%"
"07/08/2020","2,815.83","2,815.52","2,823.00","2,806.50","","-0.33%"
"07/07/2020","2,825.21","2,829.33","2,835.76","2,814.40","","-0.35%"
"07/06/2020","2,835.18","2,825.88","2,855.94","2,825.51","","1.20%"
"07/03/2020","2,801.66","2,789.27","2,803.32","2,782.65","","0.46%"
"07/02/2020","2,788.79","2,762.56","2,789.92","2,758.92","","1.66%"
"06/30/2020","2,743.20","2,770.69","2,778.09","2,743.20","","-0.89%"
"06/29/2020","2,767.95","2,749.54","2,767.95","2,737.86","","0.22%"
"06/26/2020","2,761.74","2,780.02","2,784.89","2,746.78","","0.04%"
"06/25/2020","2,760.75","2,750.08","2,771.60","2,740.02","","-1.12%"
"06/23/2020","2,791.97","2,773.33","2,794.43","2,767.46","","1.04%"
"06/22/2020","2,763.29","2,754.42","2,763.29","2,726.65","","0.17%"
"06/19/2020","2,758.67","2,739.04","2,769.86","2,738.45","","1.26%"
"06/18/2020","2,724.33","2,734.84","2,738.04","2,700.54","","-0.58%"
"06/17/2020","2,740.10","2,758.97","2,771.26","2,733.90","","-0.30%"
"06/16/2020","2,748.30","2,745.49","2,779.71","2,741.84","","1.08%"
"06/15/2020","2,719.06","2,705.64","2,720.40","2,670.41","","-0.90%"
"06/11/2020","2,743.80","2,756.98","2,758.83","2,726.15","","-1.49%"
"06/10/2020","2,785.18","2,795.10","2,803.35","2,768.30","","-0.38%"
"06/09/2020","2,795.90","2,804.36","2,813.48","2,765.15","","-0.01%"
"06/08/2020","2,796.30","2,806.81","2,825.31","2,782.92","","0.13%"
"06/05/2020","2,792.74","2,780.32","2,800.81","2,769.51","","0.96%"
"06/04/2020","2,766.26","2,822.59","2,825.48","2,757.61","","-2.29%"
"06/03/2020","2,831.08","2,812.82","2,835.06","2,792.24","","1.24%"
"06/02/2020","2,796.51","2,760.63","2,796.52","2,754.85","","1.68%"
"06/01/2020","2,750.24","2,761.23","2,773.56","2,733.28","","0.56%"
"05/29/2020","2,734.83","2,766.62","2,766.62","2,717.80","","-1.62%"
"05/28/2020","2,779.98","2,748.03","2,781.25","2,737.94","","1.42%"
"05/27/2020","2,741.02","2,748.25","2,780.05","2,711.90","","-0.47%"
"05/26/2020","2,754.04","2,777.72","2,796.85","2,750.51","","-0.14%"
"05/25/2020","2,757.93","2,718.72","2,757.93","2,718.72","","1.79%"
"05/22/2020","2,709.38","2,691.58","2,718.48","2,687.18","","-0.34%"
"05/21/2020","2,718.67","2,767.97","2,794.60","2,702.67","","-1.88%"
"05/20/2020","2,770.79","2,706.07","2,771.27","2,700.64","","2.18%"
"05/19/2020","2,711.72","2,702.34","2,720.06","2,683.81","","0.65%"
"05/18/2020","2,694.25","2,623.61","2,694.25","2,623.61","","3.87%"
"05/15/2020","2,593.91","2,616.14","2,633.29","2,593.91","","0.14%"
"05/14/2020","2,590.31","2,596.13","2,606.95","2,564.44","","-0.56%"
"05/13/2020","2,604.98","2,630.79","2,630.79","2,601.25","","-1.40%"
"05/12/2020","2,642.04","2,635.51","2,651.97","2,620.35","","0.02%"
"05/08/2020","2,641.55","2,647.80","2,648.45","2,613.83","","0.29%"
"05/07/2020","2,634.00","2,632.87","2,664.99","2,627.43","","0.07%"
"05/06/2020","2,632.10","2,659.08","2,674.94","2,626.68","","-0.81%"
"05/05/2020","2,653.51","2,652.92","2,666.38","2,634.49","","1.10%"
"05/04/2020","2,624.64","2,623.89","2,641.03","2,599.74","","-0.98%"
"04/30/2020","2,650.56","2,683.86","2,700.97","2,629.57","","-0.47%"
"04/29/2020","2,663.14","2,629.24","2,669.47","2,617.34","","1.95%"
"04/28/2020","2,612.24","2,567.74","2,644.79","2,566.92","","1.61%"
"04/27/2020","2,570.91","2,570.69","2,597.64","2,557.81","","0.35%"
"04/24/2020","2,562.03","2,588.29","2,596.97","2,551.66","","-1.44%"
"04/23/2020","2,599.41","2,600.28","2,620.24","2,558.32","","1.01%"
"04/22/2020","2,573.41","2,474.32","2,584.68","2,471.23","","3.43%"
"04/21/2020","2,488.02","2,487.63","2,500.18","2,431.98","","-1.50%"
"04/20/2020","2,525.97","2,524.31","2,546.14","2,502.38","","-0.36%"
"04/17/2020","2,534.97","2,550.95","2,556.42","2,516.87","","0.79%"
"04/16/2020","2,515.05","2,511.55","2,550.84","2,468.65","","0.64%"
"04/15/2020","2,498.94","2,617.19","2,617.19","2,489.99","","-5.05%"
"04/14/2020","2,631.83","2,649.34","2,667.58","2,619.91","","0.11%"
"04/13/2020","2,628.85","2,675.73","2,677.90","2,610.61","","-1.83%"
"04/10/2020","2,677.86","2,678.30","2,680.89","2,656.45","","-0.88%"
"04/09/2020","2,701.77","2,693.58","2,713.50","2,643.98","","1.19%"
"04/08/2020","2,670.12","2,617.66","2,670.12","2,603.99","","1.34%"
"04/07/2020","2,634.74","2,648.74","2,688.67","2,612.96","","0.46%"
"04/06/2020","2,622.59","2,597.28","2,639.56","2,576.28","","1.96%"
"04/03/2020","2,572.23","2,547.15","2,609.16","2,533.06","","1.03%"
"04/02/2020","2,545.95","2,528.72","2,562.54","2,470.85","","2.92%"
"04/01/2020","2,473.61","2,465.56","2,491.66","2,449.01","","-1.40%"
"03/31/2020","2,508.81","2,466.28","2,526.13","2,459.19","","3.10%"
"03/30/2020","2,433.35","2,377.21","2,435.53","2,357.53","","1.34%"
"03/27/2020","2,401.11","2,491.70","2,498.33","2,378.88","","-3.57%"
"03/26/2020","2,489.97","2,448.76","2,514.92","2,403.60","","1.52%"
"03/25/2020","2,452.69","2,459.30","2,518.38","2,372.34","","1.52%"
"03/24/2020","2,415.97","2,349.47","2,435.27","2,341.21","","7.22%"
"03/23/2020","2,253.35","2,257.88","2,321.76","2,213.49","","-3.36%"
"03/20/2020","2,331.61","2,327.27","2,418.74","2,314.75","","2.46%"
"03/19/2020","2,275.70","2,134.43","2,288.09","2,073.87","","7.72%"
"03/18/2020","2,112.64","2,192.79","2,205.41","2,097.84","","-5.04%"
"03/17/2020","2,224.74","2,263.62","2,313.34","2,172.46","","-1.86%"
"03/16/2020","2,266.90","2,297.04","2,301.19","2,179.12","","-2.14%"
"03/13/2020","2,316.38","2,277.66","2,418.15","2,275.16","","1.31%"
"03/12/2020","2,286.40","2,413.02","2,413.02","2,277.58","","-8.28%"
"03/11/2020","2,492.88","2,532.72","2,555.43","2,457.36","","-0.24%"
"03/10/2020","2,498.94","2,502.70","2,661.63","2,435.62","","-8.11%"
"03/06/2020","2,719.51","2,773.53","2,782.77","2,680.06","","-3.45%"
"03/05/2020","2,816.70","2,852.42","2,861.60","2,800.43","","-0.40%"
"03/04/2020","2,828.01","2,799.18","2,841.13","2,779.85","","0.24%"
"03/03/2020","2,821.37","2,817.58","2,844.04","2,789.76","","2.01%"
"03/02/2020","2,765.77","2,829.47","2,875.30","2,714.36","","-0.69%"
"02/28/2020","2,785.08","2,850.11","2,855.32","2,744.18","","-4.48%"
"02/27/2020","2,915.84","2,989.18","3,002.20","2,910.46","","-3.37%"
"02/26/2020","3,017.42","2,994.22","3,026.26","2,958.46","","0.49%"
"02/25/2020","3,002.68","3,058.33","3,073.27","3,002.68","","-3.33%"
"02/21/2020","3,106.03","3,109.86","3,129.24","3,098.76","","-0.61%"
"02/20/2020","3,125.10","3,120.51","3,139.59","3,117.50","","0.34%"
"02/19/2020","3,114.57","3,089.09","3,117.84","3,086.41","","1.32%"
"02/18/2020","3,074.05","3,103.71","3,104.42","3,064.15","","-1.16%"
"02/17/2020","3,110.06","3,097.18","3,110.06","3,092.45","","0.43%"
"02/14/2020","3,096.88","3,113.72","3,120.89","3,084.57","","-0.42%"
"02/13/2020","3,110.05","3,116.99","3,122.19","3,096.98","","-0.39%"
"02/12/2020","3,122.27","3,103.81","3,122.27","3,095.70","","0.80%"
"02/11/2020","3,097.58","3,072.39","3,109.22","3,069.90","","1.15%"
"02/10/2020","3,062.41","3,088.63","3,092.93","3,049.33","","-0.82%"
"02/07/2020","3,087.63","3,101.08","3,108.28","3,056.85","","-0.29%"
"02/06/2020","3,096.68","3,132.84","3,145.15","3,086.91","","-0.56%"
"02/05/2020","3,114.25","3,105.52","3,137.97","3,083.26","","0.54%"
"02/04/2020","3,097.60","3,082.20","3,105.98","3,071.79","","0.87%"
"02/03/2020","3,070.84","3,062.27","3,085.89","3,058.48","","-0.19%"
"01/31/2020","3,076.65","3,133.40","3,143.29","3,076.65","","-1.03%"
"01/30/2020","3,108.58","3,108.38","3,121.54","3,096.31","","-0.65%"
"01/29/2020","3,128.80","3,125.91","3,140.77","3,115.64","","0.50%"
"01/28/2020","3,113.10","3,097.71","3,115.62","3,068.67","","0.91%"
"01/27/2020","3,085.16","3,123.71","3,123.71","3,076.68","","-1.94%"
"01/24/2020","3,146.20","3,147.28","3,165.86","3,134.70","","0.16%"
"01/23/2020","3,141.20","3,162.68","3,170.41","3,135.15","","-1.05%"
"01/22/2020","3,174.62","3,212.91","3,222.93","3,174.62","","-1.08%"
"01/21/2020","3,209.22","3,212.72","3,213.38","3,185.65","","-0.33%"
"01/20/2020","3,219.92","3,205.64","3,226.89","3,204.32","","0.72%"
"01/17/2020","3,196.88","3,161.25","3,198.32","3,159.23","","1.26%"
"01/16/2020","3,157.23","3,137.52","3,163.20","3,137.52","","0.79%"
"01/15/2020","3,132.63","3,128.38","3,148.29","3,106.41","","0.09%"
"01/14/2020","3,129.77","3,155.63","3,166.07","3,126.00","","-0.70%"
"01/13/2020","3,151.69","3,124.96","3,151.69","3,117.03","","0.90%"
"01/10/2020","3,123.66","3,117.24","3,130.92","3,101.21","","0.18%"
"01/09/2020","3,118.08","3,105.21","3,124.60","3,094.85","","0.26%"
"01/08/2020","3,110.06","3,076.63","3,112.01","3,071.88","","1.01%"
"01/06/2020","3,078.87","3,075.55","3,079.42","3,059.47","","0.08%"
"01/03/2020","3,076.37","3,059.20","3,086.09","3,057.36","","1.00%"
"12/30/2019","3,045.87","3,051.41","3,060.20","3,042.34","","-0.15%"
"12/27/2019","3,050.47","3,029.12","3,054.03","3,029.12","","0.62%"
"12/26/2019","3,031.67","3,025.58","3,034.63","3,021.62","","0.03%"
"12/25/2019","3,030.84","3,032.41","3,036.81","3,024.89","","0.01%"
"12/24/2019","3,030.59","3,035.86","3,039.92","3,025.92","","-0.11%"
"12/23/2019","3,033.81","3,009.89","3,033.81","3,009.07","","0.59%"
"12/20/2019","3,015.93","3,015.64","3,021.05","3,004.21","","0.25%"
"12/19/2019","3,008.39","3,012.29","3,027.88","2,998.05","","-0.51%"
"12/18/2019","3,023.92","3,011.37","3,023.92","3,004.27","","0.35%"
"12/17/2019","3,013.29","3,012.49","3,019.95","3,005.61","","0.24%"
"12/16/2019","3,006.16","3,001.42","3,012.21","2,994.44","","0.32%"
"12/13/2019","2,996.63","2,990.92","3,000.10","2,984.92","","0.46%"
"12/12/2019","2,982.86","2,966.24","2,996.82","2,965.10","","0.96%"
"12/11/2019","2,954.40","2,932.43","2,959.12","2,932.43","","0.75%"
"12/10/2019","2,932.40","2,943.03","2,948.94","2,920.93","","-0.43%"
"12/09/2019","2,945.03","2,932.08","2,947.68","2,926.10","","0.56%"
"12/06/2019","2,928.76","2,900.78","2,928.76","2,897.56","","1.02%"
"12/05/2019","2,899.29","2,903.50","2,909.59","2,882.80","","-0.05%"
"12/04/2019","2,900.66","2,887.39","2,909.11","2,875.50","","0.60%"
"12/03/2019","2,883.48","2,917.46","2,922.81","2,882.65","","-1.29%"
"12/02/2019","2,921.18","2,937.69","2,958.84","2,920.33","","-0.48%"
"11/29/2019","2,935.37","2,925.76","2,936.24","2,911.56","","0.27%"
"11/28/2019","2,927.57","2,926.30","2,931.48","2,911.80","","-0.05%"
"11/27/2019","2,929.05","2,932.25","2,945.60","2,922.48","","-0.05%"
"11/26/2019","2,930.62","2,954.84","2,963.92","2,922.89","","-0.84%"
"11/25/2019","2,955.32","2,953.11","2,959.76","2,945.33","","0.26%"
"11/22/2019","2,947.68","2,948.77","2,968.47","2,935.21","","0.17%"
"11/21/2019","2,942.60","2,940.78","2,947.57","2,930.68","","0.21%"
"11/20/2019","2,936.47","2,935.64","2,948.89","2,914.95","","-0.18%"
"11/19/2019","2,941.69","2,928.10","2,942.49","2,923.10","","0.59%"
