market,seed,model,k,mmd2_fixed,sigma_draw,sigma_star,p_2L (valid+test),above_p97_5_2L (valid+test),p_3L,above_p97_5_3L,p_4L,above_p97_5_4L,p_6L,above_p97_5_6L,p_all (exhaustive),above_p97_5_all (exhaustive)
FTSE,42,QuantGAN,18,0.3356197784896774,3.323007655038694,3.2033049362864663,0.5,1.0,0.45129224652087474,0.0,0.5258964143426295,0.0,0.26321036889332006,0.0,0.13209907430572929,0.0
FTSE,42,QuantGAN,19,0.13216153967118172,3.2984325314022356,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,GJR-GARCH,0,0.13358304520808595,3.094511614296047,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,GJR-GARCH,1,0.14754797579501577,3.1743231576828412,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,GJR-GARCH,2,0.1679675567570058,3.296109653996271,3.2033049362864663,0.5,1.0,0.9324055666003976,0.0,0.9661354581673307,0.0,0.9830508474576272,0.0,0.9914936202151614,0.0
FTSE,42,GJR-GARCH,3,0.1448073482174157,3.3173127251277283,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,GJR-GARCH,4,0.179452947216465,3.3407974540074656,3.2033049362864663,0.5,1.0,0.9065606361829026,0.0,0.953187250996016,0.0,0.9765702891326022,0.0,0.9882411808856643,0.0
FTSE,42,GJR-GARCH,5,0.1372352434938422,3.400720920169787,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,GJR-GARCH,6,0.13172602854479054,3.1933221351217784,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,GJR-GARCH,7,0.13647213202337904,3.2410276549343564,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,GJR-GARCH,8,0.16195568521929715,3.167021512320207,3.2033049362864663,0.5,1.0,0.94831013916501,0.0,0.9741035856573705,0.0,0.9870388833499502,0.0,0.9934951213410057,0.0
FTSE,42,GJR-GARCH,9,0.12828645583660925,3.094538111716656,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,GJR-GARCH,10,0.17217642815107492,3.378174401832816,3.2033049362864663,0.5,1.0,0.9244532803180915,0.0,0.9621513944223108,0.0,0.9810568295114656,0.0,0.9904928696522391,0.0
FTSE,42,GJR-GARCH,11,0.13261914668170371,3.0814005391915456,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,GJR-GARCH,12,0.12215872866343025,3.234613984379812,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,GJR-GARCH,13,0.1454175206446664,3.326275365997341,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,GJR-GARCH,14,0.14355913931350361,3.267811255451867,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,GJR-GARCH,15,0.20648518422181095,3.1837321865785686,3.2033049362864663,0.5,1.0,0.8508946322067594,0.0,0.9252988047808764,0.0,0.9626121635094715,0.0,0.9812359269452089,0.0
FTSE,42,GJR-GARCH,16,0.17416602419470273,3.3012980654525985,3.2033049362864663,0.5,1.0,0.9184890656063618,0.0,0.9591633466135459,0.0,0.9795613160518445,0.0,0.9897423067300475,0.0
FTSE,42,GJR-GARCH,17,0.15397255494876716,3.3093195402656637,3.2033049362864663,0.5,1.0,0.9761431411530815,0.0,0.9880478087649402,0.0,0.9940179461615155,0.0,0.9969977483112334,0.0
FTSE,42,GJR-GARCH,18,0.160375363646033,3.179168934565794,3.2033049362864663,0.5,1.0,0.952286282306163,0.0,0.9760956175298805,0.0,0.9880358923230309,0.0,0.9939954966224669,0.0
FTSE,42,GJR-GARCH,19,0.1312738049659936,3.0805562198823524,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,CNN-WGAN-GP,0,0.13754006823934684,3.1883113597350854,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,CNN-WGAN-GP,1,0.1399922448605464,3.1162480850838152,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,CNN-WGAN-GP,2,0.1260620896765725,3.0729534669961462,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,CNN-WGAN-GP,3,0.1426163516829888,3.16223218004577,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,CNN-WGAN-GP,4,0.14608303313283777,3.1740013094397814,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,CNN-WGAN-GP,5,0.15711547057776487,3.2039316641394673,3.2033049362864663,0.5,1.0,0.9622266401590457,0.0,0.9810756972111554,0.0,0.9905284147557328,0.0,0.9952464348261196,0.0
FTSE,42,CNN-WGAN-GP,6,0.12808818954097956,3.199186538136697,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,CNN-WGAN-GP,7,0.18971112111330868,3.3667377123860955,3.2033049362864663,0.5,1.0,0.882703777335984,0.0,0.9412350597609562,0.0,0.9705882352941176,0.0,0.9852389291968977,0.0
FTSE,42,CNN-WGAN-GP,8,0.14529064233836975,3.1240050656992318,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,CNN-WGAN-GP,9,0.1315288091510205,3.244674733746973,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,CNN-WGAN-GP,10,0.17969865394655526,3.270803980898064,3.2033049362864663,0.5,1.0,0.9065606361829026,0.0,0.953187250996016,0.0,0.9765702891326022,0.0,0.9882411808856643,0.0
FTSE,42,CNN-WGAN-GP,11,0.15475761689634182,3.095708821913683,3.2033049362864663,0.5,1.0,0.9721669980119284,0.0,0.9860557768924303,0.0,0.9930209371884346,0.0,0.9964973730297724,0.0
FTSE,42,CNN-WGAN-GP,12,0.14011619868569758,3.091748520781423,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,CNN-WGAN-GP,13,0.2703014005691664,3.423249078536581,3.2033049362864663,0.5,1.0,0.7395626242544732,0.0,0.8695219123505976,0.0,0.6520438683948155,0.0,0.7145359019264448,0.0
FTSE,42,CNN-WGAN-GP,14,0.18441356654319718,3.0811041092455227,3.2033049362864663,0.5,1.0,0.8946322067594433,0.0,0.9472111553784861,0.0,0.9735792622133599,0.0,0.9867400550412809,0.0
FTSE,42,CNN-WGAN-GP,15,0.15635080322445738,3.3397044053371543,3.2033049362864663,0.5,1.0,0.9642147117296223,0.0,0.9820717131474104,0.0,0.9910269192422732,0.0,0.9954966224668501,0.0
FTSE,42,CNN-WGAN-GP,16,0.15789927434894002,3.2118550803640464,3.2033049362864663,0.5,1.0,0.9602385685884692,0.0,0.9800796812749004,0.0,0.9900299102691924,0.0,0.994996247185389,0.0
FTSE,42,CNN-WGAN-GP,17,0.13161819098873084,3.1939981197811598,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,CNN-WGAN-GP,18,0.12046527605774959,3.194983043825192,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,CNN-WGAN-GP,19,0.177060926907185,3.2325449421888166,3.2033049362864663,0.5,1.0,0.9125248508946322,0.0,0.9561752988047809,0.0,0.9780658025922233,0.0,0.9889917438078559,0.0
FTSE,42,CONTROL: shuffled real,0,0.17256513869390333,3.1472421731643347,3.2033049362864663,0.5,1.0,0.9224652087475149,0.0,0.9611553784860558,0.0,0.9805583250249252,0.0,0.9902426820115087,0.0
FTSE,42,CONTROL: shuffled real,1,0.1575497522932796,2.976464431911842,3.2033049362864663,0.5,1.0,0.9602385685884692,0.0,0.9800796812749004,0.0,0.9900299102691924,0.0,0.994996247185389,0.0
FTSE,42,CONTROL: shuffled real,2,0.14301358595321334,3.060541152190155,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,CONTROL: shuffled real,3,0.1491854662188512,3.2014422188861946,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,CONTROL: shuffled real,4,0.14055804999350507,3.113407180024192,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,CONTROL: shuffled real,5,0.1255091847586156,3.100121302556474,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,CONTROL: shuffled real,6,0.16588379542916387,3.19283892667092,3.2033049362864663,0.5,1.0,0.9383697813121272,0.0,0.9691235059760956,0.0,0.9845463609172482,0.0,0.992244183137353,0.0
FTSE,42,CONTROL: shuffled real,7,0.13837707454431247,3.067830013317579,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,CONTROL: shuffled real,8,0.1569314138719986,3.1011075215387414,3.2033049362864663,0.5,1.0,0.9622266401590457,0.0,0.9810756972111554,0.0,0.9905284147557328,0.0,0.9952464348261196,0.0
FTSE,42,CONTROL: shuffled real,9,0.14653549368267105,3.176944004160035,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,CONTROL: shuffled real,10,0.1851284687655188,3.173093443591013,3.2033049362864663,0.5,1.0,0.8926441351888668,0.0,0.9462151394422311,0.0,0.9730807577268196,0.0,0.9864898674005504,0.0
FTSE,42,CONTROL: shuffled real,11,0.15368548786922065,3.116958341661418,3.2033049362864663,0.5,1.0,0.9761431411530815,0.0,0.9880478087649402,0.0,0.9940179461615155,0.0,0.9969977483112334,0.0
FTSE,42,CONTROL: shuffled real,12,0.17556257647739204,3.115795328922374,3.2033049362864663,0.5,1.0,0.9165009940357853,0.0,0.9581673306772909,0.0,0.9790628115653041,0.0,0.989492119089317,0.0
FTSE,42,CONTROL: shuffled real,13,0.1621924436190898,3.149226166290975,3.2033049362864663,0.5,1.0,0.94831013916501,0.0,0.9741035856573705,0.0,0.9870388833499502,0.0,0.9934951213410057,0.0
FTSE,42,CONTROL: shuffled real,14,0.1498272668814904,3.15061422439634,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,42,CONTROL: shuffled real,15,0.186344346046881,3.1112114070992125,3.2033049362864663,0.5,1.0,0.8906560636182903,0.0,0.9452191235059761,0.0,0.9725822532402791,0.0,0.9862396797598199,0.0
FTSE,42,CONTROL: shuffled real,16,0.1526216897480106,3.023502580955736,3.2033049362864663,0.5,1.0,0.9840954274353877,0.0,0.9920318725099602,0.0,0.996011964107677,0.0,0.9979984988741556,0.0
FTSE,42,CONTROL: shuffled real,17,0.20047721603279256,3.2200041040716574,3.2033049362864663,0.5,1.0,0.8608349900596421,0.0,0.9302788844621513,0.0,0.9651046859421735,0.0,0.9824868651488616,0.0
FTSE,42,CONTROL: shuffled real,18,0.1804620578036067,3.101683523938638,3.2033049362864663,0.5,1.0,0.904572564612326,0.0,0.952191235059761,0.0,0.9760717846460618,0.0,0.9879909932449337,0.0
FTSE,42,CONTROL: shuffled real,19,0.16984076826912053,3.1874745611922846,3.2033049362864663,0.5,1.0,0.9284294234592445,0.0,0.9641434262948207,0.0,0.9820538384845464,0.0,0.9909932449337002,0.0
FTSE,43,TimeGAN,0,0.22923103506904208,3.260613430764367,3.2033049362864663,0.5,1.0,0.8170974155069582,0.0,0.9083665338645418,0.0,0.9541375872382851,0.0,0.9769827370527896,0.0
FTSE,43,TimeGAN,1,0.20295372058354344,3.2859480992451133,3.2033049362864663,0.5,1.0,0.856858846918489,0.0,0.9282868525896414,0.0,0.9641076769690927,0.0,0.9819864898674006,0.0
FTSE,43,TimeGAN,2,0.2069032396301158,3.3381943002367875,3.2033049362864663,0.5,1.0,0.8489065606361829,0.0,0.9243027888446215,0.0,0.9621136590229312,0.0,0.9809857393044784,0.0
FTSE,43,TimeGAN,3,0.2754534087417062,3.304531015936915,3.2033049362864663,0.5,1.0,0.7276341948310139,0.0,0.8237051792828686,0.0,0.5742771684945165,0.0,0.6157117838378784,0.0
FTSE,43,TimeGAN,4,0.17375836971366643,3.226335347427537,3.2033049362864663,0.5,1.0,0.9204771371769384,0.0,0.9601593625498008,0.0,0.9800598205383848,0.0,0.9899924943707781,0.0
FTSE,43,TimeGAN,5,0.21908845370481478,3.162675771259965,3.2033049362864663,0.5,1.0,0.831013916500994,0.0,0.9153386454183267,0.0,0.9576271186440678,0.0,0.9787340505379034,0.0
FTSE,43,TimeGAN,6,0.26845997672,3.312483463686353,3.2033049362864663,0.5,1.0,0.7435387673956262,0.0,0.8715139442231076,0.0,0.6794616151545364,0.0,0.7478108581436077,0.0
FTSE,43,TimeGAN,7,0.17021139401824348,3.2320872244238874,3.2033049362864663,0.5,1.0,0.9284294234592445,0.0,0.9641434262948207,0.0,0.9820538384845464,0.0,0.9909932449337002,0.0
FTSE,43,TimeGAN,8,0.28893882724727904,3.286996822723165,3.2033049362864663,0.5,1.0,0.6898608349900597,0.0,0.7181274900398407,0.0,0.43519441674975073,0.0,0.44658493870402804,0.0
FTSE,43,TimeGAN,9,0.2583307974604059,3.4639560196300287,3.2033049362864663,0.5,1.0,0.7673956262425448,0.0,0.8834661354581673,0.0,0.8808574277168495,0.0,0.8836627470602952,0.0
FTSE,43,TimeGAN,10,0.20030042644732138,3.176667158176608,3.2033049362864663,0.5,1.0,0.8608349900596421,0.0,0.9302788844621513,0.0,0.9651046859421735,0.0,0.9824868651488616,0.0
FTSE,43,TimeGAN,11,0.26255952034533747,3.2262340500013744,3.2033049362864663,0.5,1.0,0.757455268389662,0.0,0.8784860557768924,0.0,0.7991026919242273,0.0,0.832874655991994,0.0
FTSE,43,TimeGAN,12,0.2243732069677855,3.332012051576648,3.2033049362864663,0.5,1.0,0.8230616302186878,0.0,0.9113545816733067,0.0,0.9556331006979063,0.0,0.9777332999749813,0.0
FTSE,43,TimeGAN,13,0.2780472181788971,3.219002345142038,3.2033049362864663,0.5,1.0,0.7176938369781312,0.0,0.7669322709163346,0.0,0.5219341974077767,0.0,0.5656742556917689,0.0
FTSE,43,TimeGAN,14,0.2852266926478726,3.4770028705938176,3.2033049362864663,0.5,1.0,0.6978131212723658,0.0,0.7340637450199203,0.0,0.4491525423728814,0.0,0.4793595196397298,0.0
FTSE,43,TimeGAN,15,0.24459372101471044,3.240693729391802,3.2033049362864663,0.5,1.0,0.7952286282306164,0.0,0.897410358565737,0.0,0.948654037886341,0.0,0.9609707280460346,0.0
FTSE,43,TimeGAN,16,0.2332965114737917,3.3327924903144135,3.2033049362864663,0.5,1.0,0.8111332007952287,0.0,0.9053784860557769,0.0,0.9526420737786641,0.0,0.9762321741305979,0.0
FTSE,43,TimeGAN,17,0.303695813807237,3.251163248900646,3.2033049362864663,0.5,1.0,0.6361829025844931,0.0,0.6623505976095617,0.0,0.3893320039880359,0.0,0.3670252689517138,0.0
FTSE,43,TimeGAN,18,0.18263187859078678,3.3025793246116617,3.2033049362864663,0.5,1.0,0.8986083499005965,0.0,0.9492031872509961,0.0,0.9745762711864406,0.0,0.987240430322742,0.0
FTSE,43,TimeGAN,19,0.23502140376573,3.4889949531034192,3.2033049362864663,0.5,1.0,0.8091451292246521,0.0,0.9043824701195219,0.0,0.9521435692921236,0.0,0.9759819864898674,0.0
FTSE,43,GARCH,0,0.13479277276461454,3.3346062539447234,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,43,GARCH,1,0.12785586279032923,3.1732477876110825,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,43,GARCH,2,0.15504544257853992,3.248819501764219,3.2033049362864663,0.5,1.0,0.9701789264413518,0.0,0.9850597609561753,0.0,0.9925224327018943,0.0,0.9962471853890418,0.0
FTSE,43,GARCH,3,0.1374814946179468,3.231896116476392,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,43,GARCH,4,0.15736634279865847,3.155099015840646,3.2033049362864663,0.5,1.0,0.9622266401590457,0.0,0.9810756972111554,0.0,0.9905284147557328,0.0,0.9952464348261196,0.0
FTSE,43,GARCH,5,0.1776685169804968,3.293275985755652,3.2033049362864663,0.5,1.0,0.9105367793240556,0.0,0.9551792828685259,0.0,0.977567298105683,0.0,0.9887415561671253,0.0
FTSE,43,GARCH,6,0.14156946642573653,3.165423087461625,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,43,GARCH,7,0.33541339108610624,3.417949700697745,3.2033049362864663,0.5,1.0,0.45129224652087474,0.0,0.5258964143426295,0.0,0.26321036889332006,0.0,0.13209907430572929,0.0
FTSE,43,GARCH,8,0.17718540444462993,3.4614626852305226,3.2033049362864663,0.5,1.0,0.9125248508946322,0.0,0.9561752988047809,0.0,0.9780658025922233,0.0,0.9889917438078559,0.0
FTSE,43,GARCH,9,0.13503933964777604,3.113247504880724,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,43,GARCH,10,0.13009767228832025,3.1393646222734453,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,43,GARCH,11,0.14152766741719414,3.312399282862941,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,43,GARCH,12,0.1379570332392257,3.198497748261042,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,43,GARCH,13,0.12854339260144676,3.286019223273428,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,43,GARCH,14,0.2501304863185687,3.3657697409268392,3.2033049362864663,0.5,1.0,0.7852882703777336,0.0,0.8924302788844621,0.0,0.9461615154536391,0.0,0.9429572179134351,0.0
FTSE,43,GARCH,15,0.21534844213493387,3.2580259660926743,3.2033049362864663,0.5,1.0,0.8349900596421471,0.0,0.9173306772908366,0.0,0.9586241276171485,0.0,0.9792344258193645,0.0
FTSE,43,GARCH,16,0.15214547938836076,3.1522400013704788,3.2033049362864663,0.5,1.0,0.9880715705765407,0.0,0.9940239043824701,0.0,0.9970089730807578,0.0,0.9984988741556167,0.0
FTSE,43,GARCH,17,0.15136820564400066,3.2170875199105406,3.2033049362864663,0.5,1.0,0.9940357852882704,0.0,0.9970119521912351,0.0,0.9985044865403788,0.0,0.9992494370778083,0.0
FTSE,43,GARCH,18,0.16850793017199295,3.3010216257845646,3.2033049362864663,0.5,1.0,0.9324055666003976,0.0,0.9661354581673307,0.0,0.9830508474576272,0.0,0.9914936202151614,0.0
FTSE,43,GARCH,19,0.17694694997058225,3.1334453984206383,3.2033049362864663,0.5,1.0,0.9125248508946322,0.0,0.9561752988047809,0.0,0.9780658025922233,0.0,0.9889917438078559,0.0
FTSE,43,QuantGAN,0,0.12406581445783971,3.2686396455013687,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,43,QuantGAN,1,0.14860773984535203,3.3183075481810387,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,43,QuantGAN,2,0.17392341832565972,3.214219872385025,3.2033049362864663,0.5,1.0,0.9204771371769384,0.0,0.9601593625498008,0.0,0.9800598205383848,0.0,0.9899924943707781,0.0
FTSE,43,QuantGAN,3,0.14038221501796078,3.2649242432059595,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,43,QuantGAN,4,0.15864699556699757,3.247613245398648,3.2033049362864663,0.5,1.0,0.9582504970178927,0.0,0.9790836653386454,0.0,0.9895314057826521,0.0,0.9947460595446584,0.0
FTSE,43,QuantGAN,5,0.15321201328885503,3.317965858015218,3.2033049362864663,0.5,1.0,0.9801192842942346,0.0,0.9900398406374502,0.0,0.9950149551345963,0.0,0.9974981235926945,0.0
FTSE,43,QuantGAN,6,0.12029694202731922,3.308582692884256,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,43,QuantGAN,7,0.16080649297321403,3.276333438131323,3.2033049362864663,0.5,1.0,0.952286282306163,0.0,0.9760956175298805,0.0,0.9880358923230309,0.0,0.9939954966224669,0.0
FTSE,43,QuantGAN,8,0.16106987592380873,3.3171573673462738,3.2033049362864663,0.5,1.0,0.9502982107355865,0.0,0.9750996015936255,0.0,0.9875373878364905,0.0,0.9937453089817363,0.0
FTSE,43,QuantGAN,9,0.16935129214484168,3.1303694440175076,3.2033049362864663,0.5,1.0,0.9304174950298211,0.0,0.9651394422310757,0.0,0.9825523429710867,0.0,0.9912434325744308,0.0
FTSE,43,QuantGAN,10,0.17581738447679562,3.2659552111642847,3.2033049362864663,0.5,1.0,0.9145129224652088,0.0,0.9571713147410359,0.0,0.9785643070787637,0.0,0.9892419314485864,0.0
FTSE,43,QuantGAN,11,0.18341599295850153,3.362722663204349,3.2033049362864663,0.5,1.0,0.8966202783300199,0.0,0.9482071713147411,0.0,0.9740777666999003,0.0,0.9869902426820115,0.0
FTSE,43,QuantGAN,12,0.1406217609307001,3.2613647759545166,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,43,QuantGAN,13,0.18160092590329424,3.164547636353846,3.2033049362864663,0.5,1.0,0.9005964214711729,0.0,0.950199203187251,0.0,0.9750747756729811,0.0,0.9874906179634726,0.0
FTSE,43,QuantGAN,14,0.1279472676929323,3.210697132614188,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,43,QuantGAN,15,0.16191425159166495,3.1149726215302636,3.2033049362864663,0.5,1.0,0.94831013916501,0.0,0.9741035856573705,0.0,0.9870388833499502,0.0,0.9934951213410057,0.0
FTSE,43,QuantGAN,16,0.17695855570143926,3.4762881244601185,3.2033049362864663,0.5,1.0,0.9125248508946322,0.0,0.9561752988047809,0.0,0.9780658025922233,0.0,0.9889917438078559,0.0
FTSE,43,QuantGAN,17,0.24678941242041974,3.4406903218322147,3.2033049362864663,0.5,1.0,0.7912524850894632,0.0,0.8954183266932271,0.0,0.9476570289132602,0.0,0.9512134100575431,0.0
FTSE,43,QuantGAN,18,0.17505977864148314,3.291941856433325,3.2033049362864663,0.5,1.0,0.9165009940357853,0.0,0.9581673306772909,0.0,0.9790628115653041,0.0,0.989492119089317,0.0
FTSE,43,QuantGAN,19,0.2504703161653479,3.3487446716592313,3.2033049362864663,0.5,1.0,0.7833001988071571,0.0,0.8914342629482072,0.0,0.9456630109670987,0.0,0.9412059044283212,0.0
FTSE,43,GJR-GARCH,0,0.15658021528031396,3.248981615505004,3.2033049362864663,0.5,1.0,0.9642147117296223,0.0,0.9820717131474104,0.0,0.9910269192422732,0.0,0.9954966224668501,0.0
FTSE,43,GJR-GARCH,1,0.13392067885924375,3.09837133631325,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,43,GJR-GARCH,2,0.14143920116362452,3.163781029233675,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,43,GJR-GARCH,3,0.1508134792738709,3.2364663560779405,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,43,GJR-GARCH,4,0.13171233566432394,3.1476425663778977,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,43,GJR-GARCH,5,0.16394351867641666,3.3159933367695156,3.2033049362864663,0.5,1.0,0.9423459244532804,0.0,0.9711155378486056,0.0,0.985543369890329,0.0,0.9927445584188141,0.0
FTSE,43,GJR-GARCH,6,0.20164564287338904,3.261126290084375,3.2033049362864663,0.5,1.0,0.8588469184890656,0.0,0.9292828685258964,0.0,0.9646061814556331,0.0,0.9822366775081312,0.0
FTSE,43,GJR-GARCH,7,0.21280187295125974,3.2892164037258564,3.2033049362864663,0.5,1.0,0.8389662027833003,0.0,0.9193227091633466,0.0,0.9596211365902293,0.0,0.9797348011008257,0.0
FTSE,43,GJR-GARCH,8,0.16029011283123484,3.4325927876330624,3.2033049362864663,0.5,1.0,0.952286282306163,0.0,0.9760956175298805,0.0,0.9880358923230309,0.0,0.9939954966224669,0.0
FTSE,43,GJR-GARCH,9,0.17009615244823362,3.2046155917287797,3.2033049362864663,0.5,1.0,0.9284294234592445,0.0,0.9641434262948207,0.0,0.9820538384845464,0.0,0.9909932449337002,0.0
FTSE,43,GJR-GARCH,10,0.1283638797895399,3.1328967700603703,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,43,GJR-GARCH,11,0.13571870119087248,3.2455181776710633,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,43,GJR-GARCH,12,0.15647565031450728,3.0953341986512064,3.2033049362864663,0.5,1.0,0.9642147117296223,0.0,0.9820717131474104,0.0,0.9910269192422732,0.0,0.9954966224668501,0.0
FTSE,43,GJR-GARCH,13,0.12464153554977853,3.2477813993524505,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FTSE,43,GJR-GARCH,14,0.25591320694557984,3.3116527881409654,3.2033049362864663,0.5,1.0,0.7733598409542743,0.0,0.8864541832669323,0.0,0.9212362911266201,0.0,0.9111833875406555,0.0
FTSE,43,GJR-GARCH,15,0.17869786837233104,3.1711771320794013,3.2033049362864663,0.5,1.0,0.9085487077534792,0.0,0.954183266932271,0.0,0.9770687936191426,0.0,0.9884913685263947,0.0
FTSE,43,GJR-GARCH,16,0.21104641367299282,3.191336844279103,3.2033049362864663,0.5,1.0,0.8429423459244533,0.0,0.9213147410358565,0.0,0.96061814556331,0.0,0.9802351763822867,0.0
FTSE,43,GJR-GARCH,17,0.16392805925625953,3.1833450591116126,3.2033049362864663,0.5,1.0,0.9443339960238568,0.0,0.9721115537848606,0.0,0.9860418743768694,0.0,0.9929947460595446,0.0
FTSE,43,GJR-GARCH,18,0.1833208773127557,3.229265321217777,3.2033049362864663,0.5,1.0,0.8966202783300199,0.0,0.9482071713147411,0.0,0.9740777666999003,0.0,0.9869902426820115,0.0
FTSE,43,GJR-GARCH,19,0.1566814460214676,3.1944367719266884,3.2033049362864663,0.5,1.0,0.9642147117296223,0.0,0.9820717131474104,0.0,0.9910269192422732,0.0,0.9954966224668501,0.0
FTSE,43,CNN-WGAN-GP,0,0.11183760355114125,3.179054640520701,3.2033049362864663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
