Date,Price,Open,High,Low,Vol.,Change %,LogReturn
04/06/2023,533.65,534.21,537.39,532.36,333.50K,-0.88%,0.05191976346564732
04/07/2021,437.45,437.5,441.31,433.25,190.06K,-0.60%,-0.19877777980770034
04/07/2022,510.0,504.37,512.91,503.33,772.45K,0.66%,0.15344831216609797
04/07/2025,506.56,497.28,521.35,486.73,1.09M,-0.17%,-0.006767949025724077
04/08/2021,445.29,442.84,450.99,439.99,308.58K,1.79%,-0.12891702138786407
04/08/2022,506.49,510.85,511.86,505.31,588.14K,-0.69%,0.12877882485242872
04/08/2024,549.06,544.4,549.99,541.4,302.08K,1.23%,0.08070314499812971
04/08/2025,506.97,523.4,531.66,496.85,852.93K,0.08%,-0.07975589491249967
04/09/2021,448.5,444.39,448.59,440.34,234.78K,0.72%,-0.12254314874399128
04/09/2024,554.72,554.7,554.99,549.82,273.59K,1.03%,0.21255480043786254
04/09/2025,549.33,500.0,550.92,495.28,935.76K,8.36%,-0.009764128114981174
04/10/2023,528.44,528.32,529.05,512.58,443.98K,-0.98%,-0.0387700838115787
04/10/2024,533.05,541.55,549.1,532.6,317.42K,-3.91%,0.008685958386330603
04/10/2025,527.77,537.49,538.31,509.83,525.83K,-3.92%,-0.009954645654710112
04/11/2022,486.09,502.0,502.0,485.87,579.23K,-4.03%,-0.08226679080075484
04/11/2023,529.67,530.34,535.37,525.59,391.62K,0.23%,0.08586037917398977
04/11/2024,534.49,532.66,539.29,526.58,336.70K,0.27%,0.009058850101173414
04/11/2025,541.7,524.02,546.04,521.66,464.56K,2.64%,0.01339932144767116
04/12/2021,453.14,445.8,454.8,442.48,317.85K,1.03%,-0.1785112141545453
04/12/2022,480.31,488.67,496.93,478.47,508.31K,-1.19%,0.058230600265363856
04/12/2023,530.83,535.78,539.02,529.74,375.82K,0.22%,0.10001009054897042
04/12/2024,526.62,528.51,532.9,520.78,434.82K,-1.47%,-0.007962593491560923
04/13/2021,460.0,453.17,461.99,450.72,319.44K,1.51%,-0.1352527363489406
04/13/2022,493.27,477.0,494.67,477.0,476.79K,2.70%,0.06983020198732255
04/13/2023,542.61,534.16,543.15,530.13,301.53K,2.22%,0.09533413836707033
04/14/2021,457.41,461.05,467.68,457.07,407.28K,-0.56%,-0.17081068578560824
04/14/2022,482.7,494.47,496.66,482.31,440.04K,-2.14%,0.05381519861452176
04/14/2023,540.03,541.12,553.04,538.31,538.41K,-0.48%,0.11222935090427565
04/14/2025,551.25,551.35,557.89,547.74,484.22K,1.76%,0.020563733190332816
04/15/2021,469.65,460.0,470.67,460.0,328.31K,2.68%,-0.16020069032053139
04/15/2024,513.06,533.36,534.1,510.76,525.04K,-2.57%,0.08840506095539441
04/15/2025,556.57,553.91,562.02,552.31,361.99K,0.97%,0.08140015157278675
04/16/2021,473.52,472.94,474.46,465.67,312.85K,0.82%,-0.1615987985862359
04/16/2024,513.43,513.2,514.35,508.67,470.88K,0.07%,0.0809195503169869
04/16/2025,542.56,551.27,556.16,538.75,418.66K,-2.52%,0.05518497767787209
04/17/2023,537.57,537.19,544.97,534.37,476.98K,-0.46%,-0.009239694296894294
04/17/2024,511.83,517.57,518.41,511.47,447.73K,-0.31%,-0.049066445425506415
04/17/2025,546.89,547.53,555.03,543.0,508.69K,0.80%,0.06625514665222344
04/18/2022,478.01,481.41,484.21,475.0,299.33K,-0.97%,-0.13461603253243365
04/18/2023,544.46,542.13,548.4,537.61,406.56K,1.28%,0.1301628250081972
04/18/2024,505.76,512.32,518.17,499.77,1.42M,-1.19%,-0.07373222931560697
04/19/2021,468.27,469.31,473.82,464.58,266.01K,-1.11%,-0.07701719582887605
04/19/2022,490.52,478.19,491.7,475.06,440.77K,2.62%,0.0464210002553937
04/19/2023,545.48,542.48,547.2,539.55,230.14K,0.19%,0.10620008809580793
04/19/2024,510.07,508.03,510.22,503.99,519.94K,0.85%,-0.06711816978789317
04/20/2021,468.03,466.4,470.84,462.81,222.23K,-0.05%,-0.08601557477447226
04/20/2022,493.54,495.05,498.39,487.31,383.61K,0.62%,0.05307151285967011
04/20/2023,546.58,540.37,550.65,539.0,208.23K,0.20%,0.10207677370957802
04/21/2021,470.62,471.21,475.11,467.83,233.78K,0.55%,-0.14962970866878145
04/21/2022,474.78,499.4,499.99,473.54,415.38K,-3.80%,0.0088005645214226
04/21/2023,544.6,547.54,548.13,543.07,373.59K,-0.36%,0.13720004139050238
04/21/2025,533.48,539.27,542.68,525.77,917.27K,-2.45%,-0.020629998485465453
04/22/2021,471.75,469.22,474.7,466.31,324.99K,0.24%,-0.12297239750553425
04/22/2022,456.04,466.27,472.4,455.67,482.03K,-3.95%,-0.033868659283140465
04/22/2024,515.17,514.28,522.13,510.39,915.20K,1.00%,0.1219164183155386
04/22/2025,538.48,521.65,540.61,516.29,818.36K,0.94%,0.04425341242140002
04/23/2021,486.5,472.67,488.36,472.05,434.95K,3.13%,-0.10151345407639789
04/23/2024,446.0,479.0,483.08,439.95,3.66M,-13.43%,-0.08691794960599564
04/23/2025,533.41,548.21,559.99,531.79,940.92K,-0.94%,0.17897140720865765
04/24/2023,544.61,545.71,548.39,541.23,388.96K,0.00%,0.02077958294298066
04/24/2024,464.65,452.5,471.03,449.0,2.23M,4.18%,-0.1587855081683539
04/24/2025,530.6,535.91,538.43,529.0,689.68K,-0.53%,0.13272400770029105
04/25/2022,462.3,451.84,463.93,450.4,724.80K,1.37%,-0.13779441070945958
04/25/2023,471.15,535.79,539.03,471.0,1.53M,-13.49%,0.018962483658585487
04/25/2024,464.49,466.88,474.32,458.92,1.47M,-0.03%,-0.014236485155910021
04/25/2025,535.36,532.97,537.75,528.67,504.54K,0.90%,0.14199938830160402
04/26/2021,487.0,485.79,490.19,483.43,474.82K,0.10%,-0.09467529471586937
04/26/2022,429.81,450.74,462.0,429.39,737.23K,-7.03%,-0.12492087250919916
04/26/2023,458.22,463.3,467.62,455.0,1.60M,-2.74%,0.06400616755495715
04/26/2024,477.78,465.23,479.33,463.16,1.04M,2.86%,0.04180095736906068
04/27/2021,487.61,487.45,489.97,476.96,409.58K,0.13%,0.02036553051302702
04/27/2022,417.78,429.61,435.62,415.33,783.46K,-2.80%,-0.15456092782792516
04/27/2023,464.29,466.49,469.17,459.12,1.21M,1.32%,0.10555437881258713
04/28/2021,484.03,489.0,489.0,479.81,288.44K,-0.73%,0.04163753127171272
04/28/2022,433.38,426.56,438.88,422.49,610.49K,3.73%,-0.11053194697599965
04/28/2023,482.45,462.63,486.1,462.63,1.11M,3.91%,0.10726234717558243
04/28/2025,534.95,534.68,539.2,529.43,433.22K,-0.08%,0.10329599611822292
04/29/2021,494.83,487.12,495.16,483.62,287.32K,2.23%,-0.07795901534643974
04/29/2022,421.25,428.76,432.49,420.55,631.95K,-2.80%,-0.16098778757160448
04/29/2024,476.98,480.48,483.0,472.54,1.04M,-0.17%,0.12424807962156245
04/29/2025,540.46,536.53,542.9,531.41,350.52K,1.03%,0.12494606750216701
04/30/2021,485.77,488.07,493.73,482.24,379.44K,-1.83%,-0.10668536793722518
04/30/2024,465.79,475.67,482.15,464.82,932.70K,-2.35%,-0.042000372074676384
04/30/2025,545.11,536.99,546.53,531.27,600.76K,0.86%,0.15725272038131477
05/01/2023,483.03,482.83,489.31,480.14,648.43K,0.12%,-0.12090884563475705
05/01/2024,470.03,465.54,480.48,463.35,920.10K,0.91%,-0.027282241070652795
05/01/2025,546.07,543.0,552.29,539.67,430.39K,0.18%,0.14995065020123116
05/02/2022,423.75,418.84,426.16,410.92,744.84K,0.59%,-0.25360351396087516
05/02/2023,468.49,479.5,480.24,466.1,659.21K,-3.01%,0.10037109803883262
05/02/2024,467.7,471.29,471.98,458.69,767.77K,-0.50%,-0.0016876920016521257
05/02/2025,555.82,554.5,558.72,550.65,389.90K,1.79%,0.17261743609611482
05/03/2021,486.2,486.98,489.64,481.32,235.84K,0.09%,-0.13382443894593238
05/03/2022,431.91,425.0,433.98,424.06,674.46K,1.93%,-0.11840282867564932
05/03/2023,465.77,468.34,476.59,465.18,492.74K,-0.58%,0.07547471684558162
05/03/2024,467.04,473.26,474.9,466.36,826.48K,-0.14%,0.0027229570538495956
05/04/2021,482.5,482.29,487.03,475.65,338.22K,-0.76%,0.032566013673235965
05/04/2022,432.74,431.85,434.37,413.03,622.86K,0.19%,-0.10884383501975702
05/04/2023,461.55,464.19,467.92,461.15,453.17K,-0.91%,0.06445330467687693
05/05/2021,478.18,485.63,485.63,472.09,270.09K,-0.90%,0.03539684020862693
05/05/2022,416.05,427.93,428.54,405.23,774.43K,-3.86%,-0.1391817852983486
05/05/2023,473.65,467.65,474.32,464.84,423.69K,2.62%,0.12966320697510456
05/05/2025,550.41,552.37,557.86,549.49,328.46K,-0.97%,0.15019480273719452
05/06/2021,475.91,479.14,479.14,469.5,253.90K,-0.47%,-0.14543469433462042
05/06/2022,405.61,410.66,412.45,395.01,855.89K,-2.51%,-0.15983665391872232
05/06/2024,475.49,471.95,480.26,470.01,1.08M,1.81%,0.15895374446468918
05/06/2025,545.17,545.57,550.91,542.39,438.27K,-0.95%,0.13675182135967479
05/07/2021,482.31,478.0,484.35,475.0,204.81K,1.34%,-0.12251061178678097
05/07/2024,471.4,479.23,479.23,471.34,852.71K,-0.86%,-0.022880070340947623
05/07/2025,552.67,545.59,554.31,545.59,339.76K,1.38%,0.1590540878699993
05/08/2023,472.88,474.82,479.0,471.55,461.06K,-0.16%,-0.15591942185591592
05/08/2024,470.75,470.28,474.87,468.43,811.42K,-0.14%,-0.004514488978852251
05/08/2025,557.98,554.29,563.17,552.91,526.06K,0.96%,0.169995951907792
05/09/2022,379.08,395.49,400.14,376.41,1.28M,-6.54%,-0.38657585484305973
05/09/2023,472.87,468.79,476.28,468.79,353.77K,0.00%,0.22107324467647702
05/09/2024,482.5,472.85,484.5,472.38,760.09K,2.50%,0.020160411500569374
05/09/2025,556.56,559.26,561.13,554.72,379.90K,-0.25%,0.14279406083634522
05/10/2021,476.89,482.11,486.14,476.53,244.76K,-1.12%,-0.15448912528760736
05/10/2022,388.89,388.98,395.33,380.34,824.36K,2.59%,-0.20398932904771724
05/10/2023,476.07,479.0,482.93,470.83,559.62K,0.68%,0.2022683749627994
05/10/2024,485.16,483.8,487.88,482.28,544.66K,0.55%,0.018913831197819208
05/11/2021,472.67,471.23,475.18,462.58,346.37K,-0.88%,-0.026081262855405563
05/11/2022,387.4,387.09,400.59,384.72,779.79K,-0.38%,-0.19893971961237883
05/11/2023,470.4,473.35,475.69,467.15,338.71K,-1.19%,0.1941256456115216
05/12/2021,460.18,466.4,470.63,459.02,420.20K,-2.64%,-0.02196567929303043
05/12/2022,387.98,379.83,394.32,379.53,651.41K,0.15%,-0.1706639253884267
05/12/2023,469.63,472.24,474.95,463.63,443.38K,-0.16%,0.19099135872714992
05/12/2025,568.97,569.62,569.97,558.41,431.56K,2.23%,0.1918825580289294
05/13/2021,461.09,461.57,468.41,460.65,296.67K,0.20%,-0.2102344569511245
05/13/2022,408.14,395.62,410.89,394.7,675.77K,5.20%,-0.12198299890697518
05/13/2024,485.57,488.24,493.14,484.0,448.45K,0.08%,0.17371320579375826
05/13/2025,563.87,569.13,574.54,562.29,512.78K,-0.90%,0.14950026988106993
05/14/2021,463.46,464.79,466.58,460.54,353.53K,0.51%,-0.19610364708603312
05/14/2024,488.11,490.0,494.35,482.69,738.91K,0.52%,0.051820708898497936
05/14/2025,566.58,564.67,567.74,561.57,445.15K,0.48%,0.14907749821480018
05/15/2023,463.56,468.63,469.84,462.28,442.55K,-1.29%,-0.20068246203684262
05/15/2024,490.06,490.0,493.85,486.99,773.52K,0.40%,0.05559200612180953
05/15/2025,575.41,565.68,576.77,565.68,608.31K,1.56%,0.1605549975928905
05/16/2022,400.0,401.91,403.77,395.95,696.59K,-1.99%,-0.36361828307290817
05/16/2023,456.98,460.55,462.03,455.15,470.35K,-1.42%,0.13317507915241628
05/16/2024,497.51,488.53,503.52,488.07,931.52K,1.52%,0.08497603063874927
05/16/2025,572.22,574.71,578.43,567.82,786.87K,-0.55%,0.13990787591972853
05/17/2021,455.78,463.46,463.46,454.66,422.88K,-1.66%,-0.227513295864251
05/17/2022,407.75,413.95,413.95,397.41,670.30K,1.94%,-0.11135599545350192
05/17/2023,461.27,461.65,463.31,457.79,389.55K,0.94%,0.12332931334718153
05/17/2024,505.33,500.88,505.66,495.2,878.54K,1.57%,0.09122812635807802
05/18/2021,454.09,455.27,457.79,450.57,319.93K,-0.37%,-0.10691626492610568
05/18/2022,399.5,400.27,405.85,398.16,894.74K,-2.02%,-0.12808165107394787
05/18/2023,472.25,461.7,474.36,457.66,466.44K,2.38%,0.1672947411752895
05/19/2021,447.59,446.72,448.89,443.0,382.09K,-1.43%,-0.0536308715696499
05/19/2022,410.02,395.59,413.42,395.0,823.46K,2.63%,-0.08767169581554007
05/19/2023,469.84,473.67,475.29,467.87,345.49K,-0.51%,0.13618627221783502
05/19/2025,572.65,568.06,575.05,567.79,284.02K,0.08%,0.19788249862946114
05/20/2021,457.23,450.17,460.92,448.76,347.28K,2.15%,-0.22508816327785722
05/20/2022,417.04,414.68,417.61,407.48,670.36K,1.71%,-0.0920044061060175
05/20/2024,512.26,502.54,512.62,502.54,569.81K,1.37%,0.20565016818652354
05/20/2025,571.21,569.29,574.18,567.29,508.00K,-0.25%,0.10892460922855604
05/21/2021,456.88,457.83,461.19,456.15,227.80K,-0.08%,-0.2233361435183225
05/21/2024,505.53,511.29,515.47,502.55,798.45K,-1.31%,0.10118660952395328
05/21/2025,560.1,567.91,570.68,559.46,509.42K,-1.95%,0.10250795533522607
05/22/2023,472.42,469.3,475.48,469.28,274.00K,0.55%,-0.17024691878622472
05/22/2024,503.83,507.63,507.63,499.07,655.35K,-0.34%,0.06437048915552962
05/22/2025,563.88,559.52,566.8,556.44,435.58K,0.67%,0.1126025533176332
05/23/2022,417.68,419.65,420.16,410.71,382.89K,0.15%,-0.30012587380042777
05/23/2023,460.1,467.72,471.81,457.13,613.86K,-2.61%,0.09672826805912606
05/23/2024,490.4,505.56,507.8,489.82,1.18M,-2.67%,0.0637775274605787
05/23/2025,558.67,558.12,562.2,556.66,226.49K,-0.92%,0.13033757432122917
05/24/2021,462.85,459.72,468.17,459.38,233.77K,1.31%,-0.18815593143001044
05/24/2022,414.61,412.61,416.69,403.12,393.86K,-0.74%,-0.11006470816903319
05/24/2023,457.19,455.87,460.9,451.55,536.46K,-0.63%,0.09776074007130028
05/24/2024,493.0,492.85,495.6,487.97,482.85K,0.53%,0.0754101146272027
05/25/2021,464.61,464.73,470.22,463.29,288.66K,0.38%,-0.05931083004649735
05/25/2022,416.8,412.56,419.55,410.02,472.32K,0.53%,-0.1085918535570356
05/25/2023,466.51,460.78,469.38,460.0,491.92K,2.04%,0.11267296584571274
05/26/2021,465.1,470.54,471.27,464.12,290.10K,0.11%,-0.0030270200548184545
05/26/2022,432.78,420.22,434.57,419.26,411.12K,3.83%,-0.07202292048641513
05/26/2023,475.83,470.44,478.57,468.51,393.22K,2.00%,0.09483113183994198
05/27/2021,464.37,463.7,468.19,461.03,504.47K,-0.16%,-0.024378999329682356
05/27/2022,448.17,438.9,448.34,438.9,540.48K,3.56%,-0.03550902353156016
05/27/2025,566.59,563.76,568.05,560.2,433.48K,1.42%,0.23446331338314047
05/28/2021,468.13,467.86,472.62,463.47,223.30K,0.81%,-0.19088990298315545
05/28/2024,495.7,493.0,496.26,488.62,715.03K,0.55%,0.05722486990420758
05/28/2025,562.68,566.1,569.54,562.49,359.49K,-0.69%,0.12674017786296707
05/29/2024,489.74,491.08,493.35,487.0,663.48K,-1.20%,-0.1388364448542157
05/29/2025,566.0,565.0,567.23,560.74,531.85K,0.59%,0.14471944016790347
05/30/2023,471.41,480.72,486.5,469.6,418.22K,-0.93%,-0.18286587451928007
05/30/2024,489.52,489.0,491.35,483.46,508.89K,-0.04%,0.03769711547038223
05/30/2025,564.02,566.0,566.0,556.89,631.88K,-0.35%,0.1416643927079555
05/31/2022,442.35,442.93,448.72,438.52,828.81K,-1.30%,-0.24298828793284552
05/31/2023,470.53,468.97,471.69,465.6,723.42K,-0.19%,0.06175829501869888
05/31/2024,495.18,487.89,495.62,485.36,701.59K,1.16%,0.0510616138845541
06/01/2021,461.97,471.13,472.63,461.13,319.99K,-1.32%,-0.06942137892421658
06/01/2022,431.45,425.1,449.78,425.1,571.16K,-2.46%,-0.06834832495411472
06/01/2023,466.97,471.17,472.0,458.18,414.74K,-0.76%,0.07911338682242093
06/02/2021,468.87,462.01,471.45,462.01,303.28K,1.49%,0.004060528745474448
06/02/2022,451.62,433.9,451.92,431.01,417.30K,4.67%,-0.037484426247716335
06/02/2023,478.76,472.53,479.64,471.3,423.58K,2.52%,0.058358309730674074
06/02/2025,564.2,557.65,564.36,544.55,299.09K,0.03%,0.16420937056272628
06/03/2021,461.98,467.0,467.03,458.49,318.10K,-1.47%,-0.19988719846648814
06/03/2022,438.45,443.87,444.75,435.68,298.44K,-2.92%,-0.05227581987604321
06/03/2024,490.5,494.22,495.87,483.98,789.89K,-0.95%,0.11217949878005325
06/03/2025,566.41,562.6,567.37,554.38,338.55K,0.39%,0.1438929185854696
06/04/2021,466.36,465.07,467.23,460.04,213.13K,0.95%,-0.19436032952579682
06/04/2024,493.19,491.1,495.32,488.91,438.02K,0.55%,0.05593662726933993
06/04/2025,566.91,568.19,569.72,565.35,264.64K,0.09%,0.13930606563562625
06/05/2023,480.81,477.84,483.56,477.55,375.29K,0.43%,-0.16472837929646328
06/05/2024,498.31,494.28,501.5,486.87,481.40K,1.04%,0.035750191644389695
06/05/2025,564.07,568.93,568.93,561.15,348.32K,-0.50%,0.12395598395381277
06/06/2022,438.66,443.28,446.16,435.61,355.37K,0.05%,-0.2514537317385165
06/06/2023,477.24,478.17,481.16,473.36,401.73K,-0.74%,0.08429488347431996
06/06/2024,493.09,498.08,502.87,491.76,722.14K,-1.05%,0.03267220415474464
06/06/2025,568.64,566.4,569.75,564.56,251.40K,0.81%,0.14255583180394232
06/07/2021,464.37,467.11,468.41,463.25,349.63K,-0.43%,-0.20256589671239073
06/07/2022,446.29,433.66,446.8,433.66,233.89K,1.74%,-0.039712683322758305
06/07/2023,472.49,479.44,483.83,471.37,465.32K,-1.00%,0.05704761775753496
06/07/2024,491.69,491.9,496.16,490.0,394.15K,-0.28%,0.03983185391817922
06/08/2021,463.37,464.61,466.6,460.86,248.69K,-0.22%,-0.05932256559071901
06/08/2022,435.53,441.74,447.5,434.84,273.18K,-2.41%,-0.06196219075858689
06/08/2023,480.87,474.34,481.72,471.92,319.52K,1.77%,0.09903328304835368
06/09/2021,465.83,465.09,468.2,460.74,253.65K,0.53%,-0.03177620260541919
06/09/2022,427.08,433.65,437.18,426.64,239.53K,-1.94%,-0.08684941139037858
06/09/2023,473.85,482.26,482.26,473.2,393.63K,-1.46%,0.10391946660610235
06/09/2025,558.0,567.78,569.22,557.3,526.49K,-1.87%,0.16346814646510704
06/10/2021,476.46,466.65,479.35,464.88,413.26K,2.28%,-0.15797518824613632
06/10/2022,410.05,418.83,418.83,407.82,477.93K,-3.99%,-0.15010467065275426
06/10/2024,484.01,488.09,489.43,482.9,473.03K,-1.56%,0.16582646417779745
06/10/2025,557.84,558.96,563.26,556.09,500.38K,-0.03%,0.14196661525253765
06/11/2021,479.51,477.9,482.94,476.61,237.71K,0.64%,-0.1513074337493747
06/11/2024,484.48,482.79,486.68,480.56,574.16K,0.10%,0.010311401645648704
06/11/2025,554.42,557.62,560.59,553.03,566.70K,-0.61%,0.13484637145205072
06/12/2023,474.18,477.46,477.46,470.73,1.04M,0.07%,-0.15633552581614102
06/12/2024,487.94,490.31,493.17,486.86,494.60K,0.71%,0.02860545102946443
06/12/2025,555.19,552.25,555.25,547.85,410.98K,0.14%,0.1291179500286044
06/13/2022,393.0,396.74,398.35,388.63,955.78K,-4.16%,-0.34550078563374653
06/13/2023,479.99,477.19,482.47,471.65,1.37M,1.23%,0.1999556584823251
06/13/2024,484.28,486.22,488.08,482.42,483.05K,-0.75%,0.00889798148795311
06/13/2025,542.73,549.64,550.99,540.34,465.52K,-2.24%,0.11394870686174
06/14/2021,490.76,480.33,490.95,478.73,291.68K,2.35%,-0.10065674877829746
06/14/2022,391.0,393.06,397.95,389.12,525.10K,-0.51%,-0.22724764993761626
06/14/2023,486.2,480.49,488.9,473.26,733.93K,1.29%,0.21791250189665715
06/14/2024,480.53,478.98,482.94,476.54,534.00K,-0.77%,-0.011730400457077423
06/15/2021,495.0,491.98,500.54,488.69,442.85K,0.86%,0.02966810114374475
06/15/2022,397.39,397.01,404.46,387.85,436.31K,1.63%,-0.2196395963307422
06/15/2023,487.55,481.55,489.7,478.8,457.56K,0.28%,0.20447468304317998
06/16/2021,495.9,499.03,505.12,494.49,534.48K,0.18%,0.01698144421396007
06/16/2022,385.76,384.96,388.09,379.63,679.44K,-2.93%,-0.2511588790622272
06/16/2023,477.73,491.65,492.45,477.4,628.45K,-2.01%,0.21383030491224012
06/16/2025,547.37,546.27,551.77,545.82,375.49K,0.85%,0.13607927122914662
06/17/2021,505.54,494.84,506.27,494.84,375.84K,1.94%,-0.07949782566962271
06/17/2022,386.71,384.24,396.32,383.39,742.59K,0.25%,-0.26795210678606457
06/17/2024,484.78,479.16,487.61,477.31,491.96K,0.88%,0.22602012166015684
06/17/2025,548.55,543.5,549.3,543.5,414.82K,0.22%,0.12358325348478258
06/18/2021,502.9,503.64,506.4,498.04,628.84K,-0.52%,-0.08688709008558079
06/18/2024,476.52,484.44,487.07,475.32,732.69K,-1.70%,-0.05388164824675861
06/18/2025,543.72,547.28,550.68,540.86,551.60K,-0.88%,0.13192471353588678
06/20/2023,473.78,476.11,478.18,468.45,559.11K,-0.83%,-0.13769132953706645
06/20/2024,482.79,478.88,484.99,478.11,669.86K,1.32%,0.01883869756853244
06/20/2025,544.78,546.0,547.52,541.47,666.14K,0.19%,0.12080026694340436
06/21/2021,515.59,505.0,516.71,496.74,366.73K,2.52%,-0.05507016744472003
06/21/2022,400.25,394.84,402.13,393.96,590.14K,3.50%,-0.25322252412037344
06/21/2023,474.65,467.76,478.27,465.2,438.99K,0.18%,0.17048833845098335
06/21/2024,486.32,481.38,486.6,480.36,725.72K,0.73%,0.024289153112659653
06/22/2021,522.19,514.54,524.13,513.31,533.83K,1.28%,0.0711646628901494
06/22/2022,400.87,395.33,407.62,395.33,564.86K,0.15%,-0.2643943211110164
06/22/2023,467.2,471.81,471.81,463.72,349.00K,-1.57%,0.15312024629441717
06/23/2021,523.86,522.15,525.51,521.25,380.32K,0.32%,0.114467041536754
06/23/2022,416.71,405.75,417.62,404.13,341.72K,3.95%,-0.22883393683015937
06/23/2023,465.15,462.65,471.98,460.01,737.23K,-0.44%,0.10996939799395565
06/23/2025,555.12,543.66,555.56,539.65,867.34K,1.90%,0.17682437237672582
06/24/2021,533.08,527.81,533.35,524.54,595.85K,1.76%,-0.0405127998797671
06/24/2022,432.06,420.33,432.92,417.83,630.82K,3.68%,-0.21010703922269588
06/24/2024,489.16,486.15,492.75,483.66,383.06K,0.58%,0.12412516683233862
06/24/2025,575.69,561.35,577.58,560.36,672.29K,3.71%,0.16287968705166353
06/25/2021,531.75,532.38,535.32,521.8,1.03M,-0.25%,-0.07939586729248609
06/25/2024,488.79,489.96,490.18,484.79,490.08K,-0.08%,-0.08424050469737329
06/25/2025,569.99,574.14,574.47,560.35,562.22K,-0.99%,0.1536858674320781
06/26/2023,463.25,463.83,466.42,461.54,405.16K,-0.41%,-0.20735195164958223
06/26/2024,486.91,484.74,488.35,482.06,294.86K,-0.38%,0.04981243591045442
06/26/2025,565.69,570.75,571.57,564.33,584.46K,-0.75%,0.14996692390287167
06/27/2022,429.78,435.49,436.76,428.66,371.44K,-0.53%,-0.27477277512438053
06/27/2023,465.08,466.21,469.72,464.2,456.30K,0.40%,0.07893598394599266
06/27/2024,486.81,486.83,491.96,485.64,362.23K,-0.02%,0.045664469419147535
06/27/2025,576.41,569.57,577.49,568.14,879.94K,1.90%,0.16894530981846928
06/28/2021,534.47,535.82,535.82,527.99,383.06K,0.51%,-0.0755436113698183
06/28/2022,413.12,429.03,436.81,412.44,321.61K,-3.88%,-0.25753749400992826
06/28/2023,463.32,466.31,466.31,456.93,657.66K,-0.38%,0.11467985240586767
06/28/2024,481.75,487.7,491.13,479.37,829.87K,-1.04%,0.03900734723033048
06/29/2021,542.17,533.52,543.29,531.94,339.79K,1.44%,0.1181542981028398
06/29/2022,415.26,413.26,417.17,404.43,373.43K,0.52%,-0.26667477531548867
06/29/2023,462.07,464.57,470.7,460.42,718.93K,-0.27%,0.10681156467416582
06/30/2021,533.08,540.14,541.83,533.08,426.71K,-1.68%,0.14295511195553356
06/30/2022,412.15,410.5,417.63,399.41,427.92K,-0.75%,-0.2572841459522898
06/30/2023,469.29,466.34,473.77,462.43,722.05K,1.56%,0.12983355348255216
06/30/2025,576.74,575.82,579.07,569.43,584.62K,0.06%,0.20617064412686645
07/01/2021,534.03,534.03,534.59,531.88,329.70K,0.18%,-0.07693954121120393
07/01/2022,417.72,411.0,417.74,407.71,348.46K,1.35%,-0.2456406655461033
07/01/2024,479.31,481.78,484.66,478.33,477.53K,-0.51%,0.13753621809624209
07/01/2025,581.34,574.4,583.63,570.0,456.83K,0.80%,0.19298821391737786
07/02/2021,541.91,536.73,542.09,534.68,254.61K,1.48%,-0.07023584763394164
07/02/2024,491.42,479.59,491.43,478.83,428.71K,2.53%,-0.09780077669147151
07/02/2025,582.85,577.36,586.34,577.36,466.75K,0.26%,0.1706307040662868
07/03/2023,472.82,468.49,472.93,464.5,255.07K,0.75%,-0.20921509698418966
07/03/2024,491.01,494.16,499.68,491.01,351.72K,-0.08%,0.037749727804250476
07/03/2025,587.74,586.5,589.55,580.0,268.23K,0.84%,0.17982017905295622
07/05/2022,422.01,413.06,422.86,407.02,349.67K,1.03%,-0.33125566280114405
07/05/2023,473.32,467.82,474.53,465.98,500.18K,0.11%,0.1147426820786438
07/05/2024,495.24,491.19,495.26,488.44,384.93K,0.86%,0.04527080103613267
07/06/2021,550.02,542.71,551.45,542.01,351.51K,1.50%,0.1049121476492484
07/06/2022,426.24,424.97,429.93,421.3,418.27K,1.00%,-0.25495207328976954
07/06/2023,469.46,466.01,470.2,463.76,624.95K,-0.82%,0.09658053008877146
07/07/2021,555.77,552.68,557.16,550.02,243.70K,1.05%,0.16877144160044222
07/07/2022,435.49,425.04,435.78,425.04,402.36K,2.17%,-0.2438827056847735
07/07/2023,471.75,467.22,475.17,466.91,426.53K,0.49%,0.07997735033224967
07/07/2025,588.0,587.79,590.48,583.18,373.75K,0.04%,0.2202777636499673
07/08/2021,553.54,548.54,554.27,546.45,324.08K,-0.40%,-0.06039293097175683
07/08/2022,433.95,432.76,439.7,429.54,310.36K,-0.35%,-0.24340469683661636
07/08/2024,492.26,495.13,498.23,491.18,363.03K,-0.60%,0.12607771210328692
07/08/2025,580.97,591.36,593.27,577.1,541.08K,-1.20%,0.16569208821335624
07/09/2021,560.23,555.98,560.39,552.85,308.64K,1.21%,-0.03635170671201305
07/09/2024,489.07,491.91,495.6,488.72,465.50K,-0.65%,-0.13584178518063936
07/09/2025,581.81,582.85,586.35,579.45,349.94K,0.14%,0.1736383054362702
07/10/2023,480.63,471.39,481.0,468.54,794.32K,1.88%,-0.19104619062378214
07/10/2024,489.0,489.75,491.79,487.43,596.65K,-0.01%,0.017264746148139408
07/10/2025,580.66,580.92,586.88,579.83,332.33K,-0.20%,0.17180289814730132
07/11/2022,431.85,430.08,434.99,426.03,277.45K,-0.48%,-0.2960870818958788
07/11/2023,486.65,480.18,488.99,478.29,486.13K,1.25%,0.11946687314620795
