Date,Price,Open,High,Low,Vol.,Change %,LogReturn
2012-03-09,33926.2,"33,758.62","33,926.20","33,758.62",153.35M,0.50%,0.004951785124762457
2012-03-12,33901.72,"33,926.20","34,077.08","33,821.12",156.79M,-0.07%,-0.0007218266773595971
2012-03-13,34175.39,"33,901.72","34,239.46","33,901.72",203.20M,0.81%,0.008040043833236669
2012-03-14,34426.74,"34,175.39","34,541.13","34,175.39",287.62M,0.74%,0.00732779360402287
2012-03-15,34215.3,"34,426.74","34,601.27","34,156.71",317.14M,-0.61%,-0.006160675549494108
2012-03-16,34221.62,"34,215.30","34,438.60","34,215.30",279.92M,0.02%,0.00018469562972631522
2012-03-19,34214.07,"34,221.62","34,312.61","34,035.16",150.79M,-0.02%,-0.00022064510581049304
2012-03-20,33878.56,"34,214.07","34,214.07","33,840.09",244.75M,-0.98%,-0.009854597045127495
2012-03-22,33550.89,"33,878.56","33,975.34","33,493.65",227.68M,-0.97%,-0.009718975292352812
2012-03-23,33572.07,"33,550.89","33,672.42","33,323.26",183.45M,0.06%,0.0006310806526689873
2012-03-26,33664.46,"33,572.07","33,726.42","33,461.21",165.91M,0.28%,0.0027482101812564136
2012-03-27,33858.22,"33,664.46","34,010.88","33,664.46",156.21M,0.58%,0.00573912444918779
2012-03-28,33621.93,"33,858.22","33,858.22","33,612.11",159.61M,-0.70%,-0.007003273281182885
2012-03-29,33483.26,"33,621.93","33,629.42","33,331.69",174.09M,-0.41%,-0.00413292019247606
2012-03-30,33554.21,"33,483.26","33,733.16","33,483.26",226.07M,0.21%,0.002116727450816918
2012-04-02,33974.63,"33,554.21","33,974.63","33,554.21",192.42M,1.25%,0.012451729720445786
2012-04-03,34192.19,"33,974.63","34,210.76","33,948.47",201.82M,0.64%,0.006383185799409638
2012-04-04,33404.32,"34,192.19","34,192.19","33,404.32",234.39M,-2.30%,-0.02331202248060439
2012-04-05,33732.2,"33,404.32","33,732.20","33,203.64",180.14M,0.98%,0.009767637846771437
2012-04-10,33617.74,"33,732.20","33,787.13","33,553.94",174.15M,-0.34%,-0.0033989669536786185
2012-04-11,33632.76,"33,617.74","33,712.41","33,458.51",224.16M,0.04%,0.0004466881361402763
2012-04-12,33816.96,"33,632.76","33,816.96","33,486.19",207.52M,0.55%,0.005461859824462754
2012-04-13,33705.03,"33,816.96","33,882.61","33,579.06",186.93M,-0.33%,-0.003315367409186201
2012-04-16,33661.21,"33,705.03","33,766.27","33,576.60",213.60M,-0.13%,-0.0013009485516877737
2012-04-17,33777.97,"33,661.21","33,777.97","33,569.01",180.51M,0.35%,0.0034626790143087813
2012-04-18,34050.24,"33,777.97","34,071.22","33,777.97",156.57M,0.81%,0.008028266185547212
2012-04-19,34106.92,"34,050.24","34,224.62","34,021.92",165.59M,0.17%,0.0016632152239348707
2012-04-20,34216.55,"34,106.92","34,257.13","33,943.29",175.91M,0.32%,0.003209148893831439
2012-04-23,33703.21,"34,216.55","34,216.55","33,692.75",148.09M,-1.50%,-0.015116360098967219
2012-04-24,33820.87,"33,703.21","33,901.24","33,703.21",172.50M,0.35%,0.003484982515354982
2012-04-25,34028.81,"33,820.87","34,065.57","33,820.87",199.60M,0.61%,0.006129451193522209
2012-04-26,34251.43,"34,028.81","34,251.43","34,028.81",172.46M,0.65%,0.00652079690496139
2012-04-30,34399.04,"34,251.43","34,456.35","34,251.43",143.36M,0.43%,0.004300341351733012
2012-05-02,34482.43,"34,399.04","34,647.73","34,369.33",161.68M,0.24%,0.002421261937050801
2012-05-03,34375.51,"34,482.43","34,583.36","34,340.54",174.82M,-0.31%,-0.00310552670993824
2012-05-04,34127.28,"34,375.51","34,375.51","34,126.21",210.36M,-0.72%,-0.007247327780278668
2012-05-07,33956.08,"34,127.28","34,127.28","33,711.78",126.16M,-0.50%,-0.00502913959698445
2012-05-08,33547.77,"33,956.08","33,956.08","33,547.77",151.77M,-1.20%,-0.012097531612724059
2012-05-09,33434.04,"33,547.77","33,637.53","33,307.97",205.27M,-0.34%,-0.0033958505836919487
2012-05-10,33869.71,"33,434.04","33,894.90","33,434.04",198.94M,1.30%,0.012946561976995334
2012-05-11,34038.46,"33,869.71","34,038.46","33,709.23",167.91M,0.50%,0.004969957145076047
2012-05-14,33533.56,"34,038.46","34,038.46","33,467.07",139.41M,-1.48%,-0.014944333370682255
2012-05-15,33486.08,"33,533.56","33,833.05","33,360.31",174.50M,-0.14%,-0.0014168983284124535
2012-05-16,33794.72,"33,486.08","33,859.06","33,006.17",275.71M,0.92%,0.009174747179085863
2012-05-17,33538.92,"33,794.72","33,794.72","33,289.83",219.35M,-0.76%,-0.007598021749858992
2012-05-18,33148.39,"33,538.92","33,538.92","33,063.08",205.68M,-1.16%,-0.011712407185542886
2012-05-21,33086.0,"33,148.39","33,188.26","32,996.80",158.80M,-0.19%,-0.0018839161484712034
2012-05-22,33488.14,"33,086.00","33,513.81","33,086.00",,1.22%,0.012081114112087609
2012-05-23,32887.45,"33,488.14","33,488.14","32,887.45",156.42M,-1.79%,-0.018100220266130184
2012-05-24,33046.13,"32,887.45","33,160.37","32,884.92",206.61M,0.48%,0.004813338100586303
2012-05-25,32992.25,"33,046.13","33,200.15","32,730.92",193.41M,-0.16%,-0.0016317787309600249
2012-05-28,33104.06,"32,992.25","33,328.52","32,992.25",112.03M,0.34%,0.0033832480709287596
2012-05-29,33440.2,"33,104.06","33,440.20","33,104.06",141.57M,1.02%,0.010102835588522732
2012-05-30,32968.81,"33,440.20","33,440.20","32,956.47",178.69M,-1.41%,-0.014196806045861987
2012-05-31,33142.61,"32,968.81","33,298.13","32,968.81",444.90M,0.53%,0.005257802672644554
2012-06-01,33107.46,"33,142.61","33,215.62","32,908.36",257.37M,-0.11%,-0.00106113105384618
2012-06-04,33076.3,"33,107.46","33,158.45","32,827.29",133.84M,-0.09%,-0.0009416207934492887
2012-06-05,33117.85,"33,076.30","33,225.89","33,034.34",169.85M,0.13%,0.0012553981116753246
2012-06-06,33603.35,"33,117.85","33,603.35","33,117.85",241.41M,1.47%,0.014553352429136766
2012-06-07,33904.86,"33,603.35","34,047.34","33,559.52",241.16M,0.90%,0.00893260256263534
2012-06-08,33665.71,"33,904.86","33,904.86","33,549.05",154.54M,-0.71%,-0.007078555014966372
2012-06-11,33616.57,"33,665.71","34,053.13","33,616.57",143.18M,-0.15%,-0.0014607117576103377
2012-06-12,33855.46,"33,616.57","33,855.46","33,491.36",183.94M,0.71%,0.0070811860329333485
2012-06-13,34037.83,"33,855.46","34,037.83","33,802.99",179.41M,0.54%,0.005372266938858668
2012-06-14,33826.01,"34,037.83","34,037.83","33,678.55",158.54M,-0.62%,-0.006242519959623026
2012-06-15,33959.87,"33,826.01","34,003.53","33,794.59",,0.40%,0.003949500220453156
2012-06-18,34438.76,"33,959.87","34,502.40","33,959.87",200.66M,1.41%,0.014003140862746778
2012-06-19,34714.06,"34,438.76","34,714.06","34,371.79",200.65M,0.80%,0.007962117940896962
2012-06-20,34788.37,"34,714.06","34,808.92","34,569.99",208.90M,0.21%,0.002138343315918083
2012-06-21,34534.05,"34,788.37","34,788.37","34,464.25",221.52M,-0.73%,-0.007337341684713984
2012-06-22,34118.87,"34,534.05","34,534.05","34,048.02",181.79M,-1.20%,-0.01209519016826283
2012-06-25,33821.98,"34,118.87","34,194.27","33,821.98",141.27M,-0.87%,-0.008739716673192831
2012-06-26,33851.37,"33,821.98","33,955.48","33,755.20",168.42M,0.09%,0.0008685842166154259
2012-06-27,33748.13,"33,851.37","33,990.34","33,578.87",202.35M,-0.30%,-0.003054462836763118
2012-06-28,33252.55,"33,748.13","33,848.75","33,215.79",190.43M,-1.47%,-0.01479355248555798
2012-06-29,33708.31,"33,252.55","33,829.80","33,252.55",235.38M,1.37%,0.013612938607172132
2012-07-02,33652.69,"33,708.34","33,778.93","33,547.17",,-0.16%,-0.0016514010374020973
2012-07-03,33985.71,"33,674.46","33,985.71","33,674.46",164.27M,0.99%,0.009847148689889743
2012-07-04,34041.12,"34,069.04","34,163.73","33,954.51",163.12M,0.16%,0.001629063481398293
2012-07-05,34222.58,"34,098.79","34,330.18","34,044.31",184.24M,0.53%,0.005316454496577045
2012-07-06,34226.21,"34,231.63","34,411.71","34,166.49",162.84M,0.01%,0.00010606469459589174
2012-07-09,33931.1,"34,128.58","34,128.58","33,875.84",147.63M,-0.86%,-0.008659726864532938
2012-07-10,33998.6,"33,905.17","34,143.27","33,837.35",154.54M,0.20%,0.0019873493395748103
2012-07-11,33724.69,"33,821.97","33,821.97","33,688.01",157.73M,-0.81%,-0.008089137240295686
2012-07-12,33390.52,"33,646.94","33,646.94","33,382.57",175.97M,-0.99%,-0.009958182698198863
2012-07-13,33792.75,"33,573.00","33,792.75","33,476.75",208.73M,1.20%,0.011974255080468097
2012-07-16,33728.14,"33,786.93","33,803.97","33,657.44",127.64M,-0.19%,-0.0019137786756001306
2012-07-17,33706.57,"33,830.82","33,867.84","33,662.62",144.86M,-0.06%,-0.0006397299175938818
2012-07-18,34035.06,"33,746.86","34,035.06","33,668.92",163.19M,0.97%,0.00969839594292384
2012-07-19,34291.84,"34,031.28","34,334.44","34,026.27",182.91M,0.75%,0.0075162552048542285
2012-07-20,34225.42,"34,339.35","34,397.85","34,174.52",164.29M,-0.19%,-0.0019387821639504357
2012-07-23,33814.83,"34,017.20","34,031.86","33,716.07",125.65M,-1.20%,-0.012069179170864235
2012-07-24,33998.45,"33,959.66","34,112.23","33,809.15",178.28M,0.54%,0.005415471682150149
2012-07-25,34069.59,"33,980.66","34,224.73","33,964.09",170.27M,0.21%,0.0020902622112241773
2012-07-26,34288.98,"34,180.27","34,360.53","33,860.05",163.23M,0.64%,0.006418822197768719
2012-07-27,34671.0,"34,348.85","34,692.58","34,325.01",192.36M,1.11%,0.011079582910729052
2012-07-30,34958.59,"34,638.34","34,958.59","34,638.34",141.56M,0.83%,0.008260615504791109
2012-07-31,34596.9,"34,983.55","35,035.76","34,525.64",,-1.03%,-0.010400135492154407
2012-08-01,35070.66,"34,678.02","35,070.66","34,678.02",168.67M,1.37%,0.013600800804801
2012-08-02,35033.09,"35,124.07","35,240.00","34,886.19",166.83M,-0.11%,-0.0010718400541150884
2012-08-03,35244.22,"34,898.68","35,344.18","34,875.70",153.64M,0.60%,0.006008500757517952
2012-08-06,35469.18,"35,329.85","35,469.18","35,156.98",146.91M,0.64%,0.006362606208052596
2012-08-07,35487.26,"35,470.37","35,621.11","35,380.84",144.96M,0.05%,0.000509608441215087
2012-08-08,35494.64,"35,506.38","35,757.11","35,414.44",144.90M,0.02%,0.00020794033483428667
2012-08-10,35574.51,"35,467.44","35,574.51","35,336.97",140.85M,0.23%,0.0022476709972029697
2012-08-13,35417.94,"35,526.89","35,555.68","35,403.06",,-0.44%,-0.004410898732257784
2012-08-14,35564.34,"35,571.70","35,646.96","35,430.25",146.62M,0.41%,0.00412497901133772
2012-08-15,35543.93,"35,510.50","35,555.22","35,375.83",143.02M,-0.06%,-0.0005740542010228649
2012-08-16,35743.23,"35,631.14","35,743.23","35,510.51",135.81M,0.56%,0.005591484336148146
2012-08-17,35547.33,"35,849.49","35,865.11","35,544.43",157.34M,-0.55%,-0.005495832634304807
2012-08-20,35471.07,"35,659.80","35,729.97","35,463.46",164.88M,-0.21%,-0.0021476132751738074
2012-08-21,35832.84,"35,658.06","35,889.57","35,647.59",172.10M,1.02%,0.0101473566946893
2012-08-22,35616.71,"35,701.57","35,722.37","35,616.71",,-0.60%,-0.006049881607800745
2012-08-23,35843.92,"35,780.91","35,865.11","35,689.62",173.86M,0.64%,0.006359047370546133
2012-08-24,35794.12,"35,777.60","35,867.40","35,655.93",141.59M,-0.14%,-0.0013903230189418177
2012-08-27,35897.69,"35,805.74","35,943.60","35,764.39",94.20M,0.29%,0.002889313913300475
2012-08-28,35767.7,"35,877.13","35,936.09","35,767.70",165.02M,-0.36%,-0.00362769650894649
2012-08-29,35737.18,"35,779.92","35,836.28","35,532.00",341.73M,-0.09%,-0.0008536480825746163
2012-08-30,35307.35,"35,570.48","35,606.46","35,294.37",146.24M,-1.20%,-0.01210044586565325
2012-08-31,35389.45,"35,432.44","35,507.74","35,176.17",213.87M,0.23%,0.0023225955603937997
2012-09-03,35485.1,"35,310.74","35,560.45","35,228.92",108.71M,0.27%,0.0026991369418283696
2012-09-04,35161.01,"35,491.13","35,529.60","35,117.06",207.72M,-0.91%,-0.009175091835928385
2012-09-05,35045.55,"35,261.00","35,261.00","34,985.87",177.74M,-0.33%,-0.0032891542924857165
2012-09-06,35674.73,"35,306.44","35,674.73","35,234.15",167.14M,1.80%,0.01779395107238976
2012-09-07,35744.25,"35,765.55","35,789.26","35,587.18",173.69M,0.19%,0.0019468220340699482
2012-09-10,35524.9,"35,713.94","35,788.52","35,524.90",188.67M,-0.61%,-0.00615555798304114
2012-09-11,35446.66,"35,455.08","35,455.08","35,214.15",169.09M,-0.22%,-0.002204827728048985
2012-09-12,35736.41,"35,585.95","35,828.09","35,446.66",172.85M,0.82%,0.008141025676321648
2012-09-13,35885.23,"35,649.13","35,885.23","35,630.32",252.09M,0.42%,0.004155733216334929
2012-09-14,36550.08,"36,486.81","36,585.12","36,377.33",343.83M,1.85%,0.01835758475114282
2012-09-17,36362.58,"36,543.51","36,552.10","36,264.69",182.71M,-0.51%,-0.005143151088229794
2012-09-18,36445.75,"36,344.39","36,490.42","36,266.38",213.59M,0.23%,0.0022846296893696055
2012-09-19,36463.14,"36,575.31","36,647.98","36,450.52",237.37M,0.05%,0.0004770337425181197
2012-09-20,36359.98,"36,406.45","36,448.99","36,310.95",299.92M,-0.28%,-0.0028331680654183544
2012-09-21,36206.33,"36,463.71","36,484.98","36,085.49",239.23M,-0.42%,-0.004234753830499169
2012-09-25,36041.48,"36,008.07","36,206.33","35,987.17",192.16M,-0.46%,-0.004563468043851865
2012-09-26,35415.07,"35,920.07","36,041.48","35,407.81",218.80M,-1.74%,-0.017533061612534723
2012-09-27,35616.6,"35,640.05","35,725.15","35,415.07",223.60M,0.57%,0.0056743855451863836
2012-09-28,35757.98,"35,862.98","35,880.98","35,601.82",221.96M,0.40%,0.003961639701652152
2012-10-01,36269.27,"35,741.18","36,285.31","35,741.18",166.21M,1.43%,0.014197365251611114
2012-10-02,36247.91,"36,161.86","36,419.70","36,021.49",178.34M,-0.06%,-0.0005891017995384443
2012-10-03,36120.45,"36,222.44","36,280.23","36,117.46",174.66M,-0.35%,-0.003522537523207488
2012-10-04,36268.96,"36,213.87","36,362.46","36,121.74",169.29M,0.41%,0.0041030921056439225
2012-10-05,36588.67,"36,501.53","36,693.75","36,433.69",191.87M,0.88%,0.008776350592740149
2012-10-08,36337.39,"36,453.87","36,504.97","36,276.88",222.29M,-0.69%,-0.006891390936693599
2012-10-09,36070.74,"36,132.09","36,211.83","36,070.74",208.84M,-0.73%,-0.007365228335638849
2012-10-10,36147.62,"35,909.83","36,147.62","35,909.83",230.94M,0.21%,0.0021290992772981373
2012-10-11,36498.44,"36,046.69","36,543.79","36,032.15",203.47M,0.97%,0.00965841030276126
2012-10-12,36440.05,"36,321.77","36,487.47","36,291.10",153.15M,-0.16%,-0.0016010754396830653
2012-10-15,36620.28,"36,407.92","36,664.60","36,384.87",115.83M,0.49%,0.004933740802796073
2012-10-16,36974.24,"36,705.19","36,974.24","36,655.08",210.91M,0.97%,0.009619268644786745
2012-10-17,37274.68,"36,949.07","37,339.83","36,935.58",235.08M,0.81%,0.008092821814614163
2012-10-18,37051.95,"37,142.25","37,251.79","37,019.64",225.23M,-0.60%,-0.005993293835514316
2012-10-19,36783.12,"36,960.49","37,014.02","36,691.18",135.57M,-0.73%,-0.00728193764637068
2012-10-22,36968.5,"36,754.85","37,046.37","36,723.11",119.79M,0.50%,0.0050271543978142146
2012-10-23,36678.03,"37,080.83","37,080.83","36,645.25",,-0.79%,-0.007888260484181179
2012-10-24,36951.53,"36,729.43","36,966.16","36,610.84",172.00M,0.75%,0.007429115640811126
2012-10-25,36995.65,"36,977.18","37,153.27","36,953.14",162.60M,0.12%,0.0011932843209248895
2012-10-26,36871.71,"36,873.47","36,970.37","36,747.25",239.16M,-0.34%,-0.003355747824419047
2012-10-29,36993.06,"36,877.20","36,993.06","36,663.38",128.46M,0.33%,0.0032857371430311255
2012-10-30,37147.02,"36,883.56","37,147.02","36,744.82",,0.42%,0.004153225119481477
2012-10-31,37156.28,"37,182.78","37,279.49","37,075.46",216.12M,0.02%,0.0002492486887645021
2012-11-01,37377.32,"37,056.51","37,377.32","36,964.34",195.38M,0.59%,0.005931302071054182
2012-11-02,37664.81,"37,343.83","37,664.81","37,325.38",194.83M,0.77%,0.007662133430979286
2012-11-05,37579.38,"37,565.49","37,657.81","37,481.75",148.99M,-0.23%,-0.002270741082023902
2012-11-06,37597.68,"37,688.91","37,749.90","37,502.54",169.40M,0.05%,0.00048685065261839345
2012-11-07,37471.69,"37,663.07","37,693.49","37,444.57",198.97M,-0.34%,-0.0033566318271712275
2012-11-08,37592.86,"37,362.21","37,608.88","37,337.36",173.56M,0.32%,0.0032284242093884347
2012-11-09,37344.4,"37,562.66","37,574.48","37,211.09",172.51M,-0.66%,-0.006631171474606925
2012-11-12,37463.2,"37,320.84","37,553.99","37,301.10",144.67M,0.32%,0.0031761505480863467
2012-11-13,37394.8,"37,350.45","37,432.70","37,187.08",255.88M,-0.18%,-0.0018274604994998915
2012-11-14,37241.79,"37,415.81","37,504.39","37,241.79",200.40M,-0.41%,-0.004100139471967703
2012-11-15,37026.72,"37,081.58","37,091.43","36,966.51",182.31M,-0.58%,-0.0057917036759990185
2012-11-16,36818.76,"36,962.27","37,050.99","36,756.10",317.03M,-0.56%,-0.005632316284194185
2012-11-19,37229.64,"37,023.29","37,229.64","36,965.65",145.05M,1.12%,0.011097720328030749
2012-11-20,37306.6,"37,363.33","37,363.33","37,234.56",181.45M,0.21%,0.002065036480210518
2012-11-21,37498.02,"37,319.80","37,498.02","37,302.20",,0.51%,0.005117876885584248
2012-11-22,37844.55,"37,599.84","37,975.54","37,599.84",205.23M,0.92%,0.009198848501620165
2012-11-23,37865.59,"37,807.53","37,877.70","37,637.53",146.47M,0.06%,0.0005558040321053848
2012-11-26,37766.24,"37,902.97","37,902.97","37,707.26",111.13M,-0.26%,-0.00262720225451078
2012-11-27,37805.8,"37,927.19","37,974.53","37,736.52",155.22M,0.10%,0.0010469481467877692
2012-11-28,37438.41,"37,675.48","37,741.91","37,414.49",187.66M,-0.97%,-0.009765347249513794
2012-11-29,37909.31,"37,785.91","37,947.93","37,726.18",170.66M,1.26%,0.012499545601344439
2012-11-30,38104.61,"37,857.64","38,104.61","37,801.31",233.79M,0.52%,0.00513854382816221
2012-12-03,38049.74,"38,056.58","38,100.23","37,912.74",138.74M,-0.14%,-0.0014410210183656712
2012-12-04,37991.31,"37,981.89","38,087.53","37,937.65",145.70M,-0.15%,-0.0015368018063875298
2012-12-05,38189.82,"38,097.92","38,300.56","38,084.29",212.52M,0.52%,0.005211538586952411
2012-12-06,38287.54,"38,194.22","38,387.47","38,125.85",168.54M,0.26%,0.0025555289351486842
2012-12-07,38195.89,"38,317.92","38,317.92","38,066.14",147.74M,-0.24%,-0.002396598684640358
2012-12-10,38357.07,"38,214.55","38,357.07","38,008.48",162.27M,0.42%,0.004210947249362378
2012-12-11,38535.97,"38,401.79","38,535.97","38,325.35",,0.47%,0.004653225384317428
2012-12-12,38763.64,"38,528.91","38,789.43","38,494.19",208.51M,0.59%,0.005890603027111388
2012-12-13,38676.7,"38,720.41","38,797.22","38,616.38",171.39M,-0.22%,-0.002245342324843058
2012-12-14,38674.48,"38,746.55","38,822.68","38,573.44",193.25M,-0.01%,-5.740054645847771e-05
2012-12-18,38879.7,"38,758.82","38,910.82","38,749.57",206.58M,0.53%,0.005292312522497842
2012-12-19,39164.84,"38,883.49","39,207.11","38,883.49",196.64M,0.73%,0.007307142017545676
2012-12-20,39220.96,"38,947.41","39,317.71","38,947.41",296.93M,0.14%,0.0014318922454996056
2012-12-21,39124.58,"39,121.52","39,171.58","39,053.07",148.71M,-0.25%,-0.00246038379771438
2012-12-24,39187.38,"39,137.51","39,241.61","39,050.30",22.24M,0.16%,0.001603842209076276
2012-12-27,39427.13,"39,200.78","39,435.45","39,154.73",84.35M,0.61%,0.00609940183506926
2012-12-28,39385.04,"39,424.88","39,489.62","39,271.95",64.87M,-0.11%,-0.0010681092527093884
2012-12-31,39250.24,"39,166.85","39,335.59","39,095.74",31.48M,-0.34%,-0.0034284899104492757
2013-01-02,40061.75,"39,559.30","40,069.23","39,559.30",90.11M,2.07%,0.02046445489741892
2013-01-03,40245.01,"40,042.07","40,245.01","39,936.83",111.16M,0.46%,0.004564007266914675
2013-01-04,40274.79,"40,134.93","40,290.95","40,048.26",131.98M,0.07%,0.0007396938730060663
2013-01-07,40162.56,"40,301.37","40,341.40","40,132.43",110.71M,-0.28%,-0.002790496524977575
2013-01-08,40155.62,"40,129.47","40,256.24","40,055.84",135.77M,-0.02%,-0.000172812681195329
2013-01-09,40330.44,"40,243.02","40,330.44","40,179.44",184.85M,0.44%,0.004344113127753566
2013-01-10,40299.59,"40,370.29","40,408.42","40,160.58",165.30M,-0.08%,-0.000765223614710343
2013-01-11,40281.14,"40,322.48","40,348.68","40,172.80",148.27M,-0.05%,-0.0004579258669512036
2013-01-14,40144.07,"40,323.28","40,428.93","40,108.30",185.58M,-0.34%,-0.003408635991518331
2013-01-15,39913.08,"40,221.21","40,282.06","39,762.10",235.86M,-0.58%,-0.005770643621542924
2013-01-16,39879.76,"39,983.29","40,090.21","39,786.14",211.16M,-0.08%,-0.0008351627022353238
2013-01-17,39964.56,"39,884.66","40,054.28","39,815.01",192.36M,0.21%,0.0021241343625799246
2013-01-18,40166.53,"40,171.51","40,222.43","40,089.16",201.66M,0.51%,0.005041000383238229
2013-01-21,39989.57,"40,078.24","40,078.24","39,832.61",149.67M,-0.44%,-0.004415391654440531
2013-01-22,39912.45,"39,953.11","39,953.11","39,646.21",167.32M,-0.19%,-0.0019303648129983197
2013-01-23,40185.19,"40,021.87","40,218.16","39,966.17",172.47M,0.68%,0.006810214486145903
2013-01-24,40604.59,"40,257.49","40,604.59","40,252.75",199.19M,1.04%,0.010382594618843947
2013-01-25,40538.96,"40,550.24","40,604.29","40,395.25",,-0.16%,-0.001617627385325561
2013-01-28,40618.32,"40,591.70","40,622.89","40,326.78",147.70M,0.20%,0.001955709341039212
2013-01-29,40652.96,"40,635.60","40,707.27","40,535.98",162.04M,0.09%,0.0008524537105278968
2013-01-30,40461.18,"40,750.24","40,784.76","40,461.18",193.61M,-0.47%,-0.004728654149637828
2013-01-31,40482.92,"40,454.57","40,484.74","40,278.21",,0.05%,0.0005371608436621842
2013-02-01,40601.09,"40,570.37","40,763.05","40,556.47",175.43M,0.29%,0.0029147567729430725
2013-02-04,40571.82,"40,728.28","40,822.08","40,489.71",197.83M,-0.07%,-0.0007211765912691258
2013-02-05,40663.34,"40,466.77","40,668.93","40,416.07",197.22M,0.23%,0.0022532124937115245
2013-02-06,40559.67,"40,657.77","40,779.83","40,443.05",172.17M,-0.25%,-0.002552726285232702
2013-02-07,40694.77,"40,577.41","40,792.85","40,563.94",154.97M,0.33%,0.00332535980790285
2013-02-08,40892.65,"40,756.41","40,983.01","40,713.53",166.94M,0.49%,0.004850757335065276
2013-02-11,40832.67,"40,899.63","40,959.28","40,817.25",154.61M,-0.15%,-0.001467844011360041
2013-02-12,40700.45,"40,837.91","40,867.57","40,649.54",209.06M,-0.32%,-0.003243347388280018
2013-02-13,40808.73,"40,794.66","40,837.35","40,633.25",175.90M,0.27%,0.00265688021142693
2013-02-14,40732.86,"40,746.46","40,764.07","40,474.76",188.05M,-0.19%,-0.001860891402639847
2013-02-15,40681.34,"40,670.06","40,777.04","40,641.86",307.68M,-0.13%,-0.0012656270497558755
2013-02-18,40512.76,"40,689.52","40,689.58","40,383.75",,-0.41%,-0.004152524438149803
2013-02-19,40732.52,"40,577.34","40,755.19","40,519.19",170.19M,0.54%,0.005409804383896411
2013-02-20,40428.28,"40,656.18","40,718.44","40,288.09",225.73M,-0.75%,-0.0074972505218831855
2013-02-21,39670.09,"40,091.36","40,221.75","39,581.38",278.49M,-1.88%,-0.018932036840797993
2013-02-22,39657.82,"39,843.51","39,883.60","39,561.34",205.38M,-0.03%,-0.00030934888106459084
2013-02-25,39787.96,"39,757.55","40,019.49","39,737.90",217.37M,0.33%,0.0032761996019074206
2013-02-26,39568.28,"39,425.93","39,568.28","39,403.50",268.68M,-0.55%,-0.005536566782005675
2013-02-27,39275.37,"39,596.53","39,630.35","39,007.27",211.66M,-0.74%,-0.0074301823309930164
2013-02-28,39709.56,"39,604.63","39,746.98","39,397.26",303.38M,1.11%,0.010994359900938845
2013-03-01,40134.97,"39,777.08","40,179.30","39,735.12",232.54M,1.07%,0.010656059356633886
2013-03-04,39844.24,"39,975.05","39,975.05","39,800.76",198.26M,-0.72%,-0.007270171349601262
2013-03-05,40546.24,"39,887.09","40,558.52","39,887.09",216.23M,1.76%,0.017465198474968864
2013-03-06,40437.25,"40,511.12","40,668.35","40,420.16",230.47M,-0.27%,-0.002691661369572393
2013-03-07,40719.68,"40,509.87","40,740.89","40,375.85",225.39M,0.70%,0.006960123803427909
2013-03-08,40732.81,"40,702.07","40,915.90","40,675.21",228.31M,0.03%,0.00032239653112440343
2013-03-11,40984.22,"40,742.18","41,019.89","40,714.69",,0.62%,0.0061532043746171895
2013-03-12,40952.46,"40,900.82","41,026.24","40,795.84",193.29M,-0.08%,-0.0007752328161358203
2013-03-13,40876.1,"41,002.15","41,040.11","40,829.80",253.09M,-0.19%,-0.0018663415845264076
2013-03-14,40908.58,"40,809.58","41,047.72","40,789.25",243.07M,0.08%,0.0007942808288200718
2013-03-15,40757.94,"40,946.23","41,023.76","40,757.94",440.83M,-0.37%,-0.0036891536666189767
2013-03-18,40470.65,"40,437.59","40,566.05","40,293.40",194.50M,-0.70%,-0.0070736472937465425
2013-03-19,40346.17,"40,460.82","40,539.61","40,242.31",209.23M,-0.31%,-0.0030805492827032906
2013-03-20,40318.79,"40,336.68","40,502.30","40,309.35",303.28M,-0.07%,-0.0006788573638788224
2013-03-22,40063.38,"40,167.45","40,209.05","39,960.93",207.00M,-0.63%,-0.006354913273897747
2013-03-25,40008.7,"40,126.34","40,180.23","39,932.99",179.55M,-0.14%,-0.0013657696540334927
2013-03-26,40253.25,"40,121.04","40,314.93","40,075.80",233.99M,0.61%,0.006093815482217301
2013-03-27,39882.44,"40,359.18","40,465.12","39,743.42",207.25M,-0.92%,-0.009254619173805125
2013-03-28,39860.84,"39,924.77","39,943.75","39,778.86",190.54M,-0.05%,-0.0005417384518989569
2013-04-02,40041.32,"39,937.00","40,117.45","39,908.32",174.13M,0.45%,0.0045175326158325415
2013-04-03,39414.34,"39,987.16","39,987.16","39,408.58",191.06M,-1.57%,-0.01578221145898785
2013-04-04,39064.88,"39,435.37","39,498.45","39,014.90",192.81M,-0.89%,-0.008905855837013327
2013-04-05,38500.21,"39,144.33","39,165.81","38,385.45",236.67M,-1.45%,-0.014560157816267863
2013-04-08,38582.95,"38,711.92","38,809.19","38,518.23",188.65M,0.21%,0.002146773219378614
2013-04-09,38540.81,"38,759.30","38,799.05","38,379.93",223.55M,-0.11%,-0.001092789153267219
2013-04-10,39070.57,"38,777.63","39,076.91","38,701.93",228.34M,1.37%,0.01365181826900332
2013-04-11,39109.98,"39,083.99","39,146.10","38,878.40",163.32M,0.10%,0.0010081792296962406
2013-04-12,38630.54,"39,070.61","39,070.61","38,468.74",184.09M,-1.23%,-0.0123345220356657
2013-04-15,38003.7,"38,352.08","38,378.83","37,736.86",,-1.62%,-0.016359631946020876
