"Date","Price","Open","High","Low","Vol.","Change %"
"03/07/2024","550.17","559.20","559.20","550.00","382.48K","0.12%"
"03/06/2024","549.53","551.00","554.22","547.20","487.89K","-0.15%"
"03/05/2024","550.35","556.00","557.15","548.52","257.53K","-1.44%"
"03/04/2024","558.37","565.28","565.84","557.80","365.25K","-1.26%"
"03/01/2024","565.48","558.52","567.44","554.77","260.59K","0.80%"
"02/29/2024","560.97","569.79","570.34","560.84","432.24K","-1.22%"
"02/28/2024","567.91","554.86","568.20","554.31","429.69K","1.81%"
"02/27/2024","557.84","567.78","567.78","557.62","413.51K","-1.78%"
"02/26/2024","567.93","569.25","574.14","567.62","398.44K","-0.18%"
"02/23/2024","568.97","568.49","571.18","566.07","410.41K","0.62%"
"02/22/2024","565.47","563.79","569.51","560.12","482.21K","1.77%"
"02/21/2024","555.65","554.50","559.73","549.57","501.60K","-0.16%"
"02/20/2024","556.56","559.38","560.26","551.18","903.97K","-2.14%"
"02/16/2024","568.75","573.25","578.38","568.07","327.83K","-1.21%"
"02/15/2024","575.72","573.64","578.01","571.32","386.36K","0.51%"
"02/14/2024","572.80","580.66","580.66","568.60","443.40K","-0.49%"
"02/13/2024","575.61","580.00","582.28","570.80","403.41K","-2.47%"
"02/12/2024","590.19","592.93","596.80","589.42","485.12K","-0.38%"
"02/09/2024","592.42","585.39","594.24","584.50","336.22K","1.18%"
"02/08/2024","585.50","586.43","588.48","581.25","515.32K","-0.87%"
"02/07/2024","590.63","585.08","591.49","578.35","475.35K","1.48%"
"02/06/2024","582.00","586.93","586.93","579.34","469.08K","-0.24%"
"02/05/2024","583.39","590.85","592.39","582.43","715.41K","-1.63%"
"02/02/2024","593.06","603.36","604.58","590.67","576.88K","-1.86%"
"02/01/2024","604.30","598.94","604.30","584.41","785.89K","0.95%"
"01/31/2024","598.62","600.00","612.53","596.63","817.81K","-0.60%"
"01/30/2024","602.24","580.14","617.39","580.14","1.31M","9.31%"
"01/29/2024","550.95","542.38","551.48","542.38","683.67K","0.30%"
"01/26/2024","549.29","557.09","559.33","544.36","561.56K","-0.99%"
"01/25/2024","554.77","558.68","559.59","549.35","508.88K","-0.66%"
"01/24/2024","558.46","567.79","567.79","558.09","291.49K","-0.95%"
"01/23/2024","563.80","566.63","571.19","562.88","362.01K","-0.43%"
"01/22/2024","566.22","556.83","569.60","556.17","455.98K","2.22%"
"01/19/2024","553.93","551.40","556.28","545.04","380.01K","1.37%"
"01/18/2024","546.46","551.35","554.27","539.36","615.09K","1.54%"
"01/17/2024","538.16","532.00","539.30","525.46","538.85K","-0.79%"
"01/16/2024","542.47","541.07","543.52","536.08","604.42K","-0.55%"
"01/12/2024","545.46","555.30","556.00","542.31","308.63K","-0.88%"
"01/11/2024","550.28","549.78","554.78","546.10","867.59K","0.66%"
"01/10/2024","546.66","541.63","546.83","538.00","243.42K","1.28%"
"01/09/2024","539.75","537.83","546.70","537.82","358.18K","-0.63%"
"01/08/2024","543.15","541.92","543.26","536.07","347.42K","0.95%"
"01/05/2024","538.05","556.20","560.21","536.35","447.09K","-3.87%"
"01/04/2024","559.72","547.34","562.32","547.34","368.60K","1.79%"
"01/03/2024","549.87","552.91","552.91","544.84","418.58K","-1.07%"
"01/02/2024","555.80","560.04","561.52","551.09","364.73K","-1.74%"
"12/29/2023","565.65","569.44","573.32","563.86","271.49K","-0.87%"
"12/28/2023","570.60","566.93","573.18","566.91","245.26K","0.88%"
"12/27/2023","565.62","561.57","566.93","561.57","195.00K","0.78%"
"12/26/2023","561.27","562.28","563.35","558.44","145.50K","-0.18%"
"12/22/2023","562.28","554.75","562.70","554.75","384.86K","1.67%"
"12/21/2023","553.02","544.43","553.43","541.32","317.18K","2.38%"
"12/20/2023","540.18","541.72","555.78","540.14","337.48K","-0.43%"
"12/19/2023","542.53","535.00","544.24","534.80","350.96K","1.81%"
"12/18/2023","532.86","531.82","536.42","525.26","564.23K","0.24%"
"12/15/2023","531.58","541.51","541.51","528.49","643.76K","-1.94%"
"12/14/2023","542.11","551.25","559.86","538.55","510.47K","-0.78%"
"12/13/2023","546.37","534.71","546.97","529.10","696.24K","3.87%"
"12/12/2023","526.02","518.96","526.25","513.04","319.40K","1.82%"
"12/11/2023","516.61","507.71","518.43","507.71","324.41K","1.96%"
"12/08/2023","506.68","507.04","509.07","500.01","348.29K","-0.35%"
"12/07/2023","508.44","516.99","518.46","507.38","343.44K","-1.29%"
"12/06/2023","515.11","526.92","527.98","515.00","359.45K","-1.59%"
"12/05/2023","523.43","523.11","524.57","517.10","195.74K","-0.39%"
"12/04/2023","525.49","524.75","532.50","522.02","259.15K","-0.42%"
"12/01/2023","527.70","519.13","528.29","516.49","402.40K","1.32%"
"11/30/2023","520.85","526.42","528.29","516.58","364.42K","-1.09%"
"11/29/2023","526.57","528.15","532.08","525.36","211.34K","0.52%"
"11/28/2023","523.84","522.39","528.15","522.22","189.38K","-0.29%"
"11/27/2023","525.35","524.47","528.03","522.73","194.12K","-0.57%"
"11/24/2023","528.35","522.87","528.43","522.11","103.78K","0.84%"
"11/22/2023","523.97","529.18","533.35","523.79","180.30K","-0.18%"
"11/21/2023","524.89","522.00","524.99","518.65","161.53K","0.51%"
"11/20/2023","522.21","521.86","524.04","518.95","220.39K","0.15%"
"11/17/2023","521.42","528.96","528.96","518.63","354.05K","-0.54%"
"11/16/2023","524.27","523.27","529.71","521.01","250.98K","0.48%"
"11/15/2023","521.75","520.10","524.46","518.69","284.69K","0.71%"
"11/14/2023","518.05","512.45","522.91","512.42","397.15K","2.83%"
"11/13/2023","503.79","510.00","512.78","501.30","399.19K","-2.04%"
"11/10/2023","514.26","509.14","514.41","500.39","347.05K","1.59%"
"11/09/2023","506.22","507.20","512.81","504.28","257.60K","0.25%"
"11/08/2023","504.98","496.94","507.33","496.94","251.22K","1.54%"
"11/07/2023","497.30","499.81","503.65","495.94","457.93K","0.15%"
"11/06/2023","496.56","498.43","500.14","493.12","327.66K","-0.24%"
"11/03/2023","497.76","484.92","498.80","484.92","355.81K","2.21%"
"11/02/2023","487.02","480.19","487.03","475.90","493.72K","3.22%"
"11/01/2023","471.85","468.35","480.62","458.99","687.38K","0.06%"
"10/31/2023","471.55","473.00","476.53","466.23","541.57K","-2.17%"
"10/30/2023","481.99","479.78","483.79","474.41","424.02K","1.22%"
"10/27/2023","476.19","481.95","485.55","474.57","398.23K","-1.11%"
"10/26/2023","481.55","478.35","487.51","477.81","370.91K","0.40%"
"10/25/2023","479.63","481.48","490.03","476.70","292.84K","-1.73%"
"10/24/2023","488.05","489.35","495.37","483.40","286.63K","0.09%"
"10/23/2023","487.59","487.18","495.00","482.49","323.20K","-0.44%"
"10/20/2023","489.74","495.96","498.55","485.93","340.91K","-1.51%"
"10/19/2023","497.27","507.23","508.64","496.12","282.61K","-1.72%"
"10/18/2023","505.99","510.99","512.98","504.70","418.85K","-1.90%"
"10/17/2023","515.80","510.82","520.38","510.82","207.13K","0.07%"
"10/16/2023","515.46","515.78","520.98","513.41","191.62K","0.96%"
"10/13/2023","510.56","521.60","521.60","506.46","331.58K","-1.83%"
"10/12/2023","520.09","525.66","529.34","517.25","311.18K","-0.59%"
"10/11/2023","523.17","525.58","527.65","518.78","253.80K","0.46%"
"10/10/2023","520.78","515.03","523.78","510.81","244.32K","1.05%"
"10/09/2023","515.37","511.80","518.29","509.27","243.02K","0.40%"
"10/06/2023","513.34","493.38","515.83","490.47","416.63K","3.05%"
"10/05/2023","498.13","501.05","502.90","495.28","367.41K","-0.69%"
"10/04/2023","501.59","497.57","502.50","495.54","352.98K","1.24%"
"10/03/2023","495.46","504.55","509.57","491.68","341.55K","-2.27%"
"10/02/2023","506.99","511.51","513.61","499.67","306.35K","-1.19%"
"09/29/2023","513.08","526.86","529.69","512.27","287.76K","-1.61%"
"09/28/2023","521.50","513.99","523.04","513.01","340.11K","1.87%"
"09/27/2023","511.94","519.46","522.23","503.30","339.52K","-0.84%"
"09/26/2023","516.26","511.60","526.06","511.60","530.65K","-0.12%"
"09/25/2023","516.90","509.87","517.36","507.05","299.11K","0.73%"
"09/22/2023","513.16","515.56","517.99","510.72","290.58K","-0.44%"
"09/21/2023","515.42","527.34","530.55","514.28","481.30K","-3.67%"
"09/20/2023","535.04","540.55","543.80","534.02","299.82K","-0.56%"
"09/19/2023","538.05","533.24","538.63","529.65","254.71K","0.93%"
"09/18/2023","533.09","528.25","537.22","525.26","284.89K","0.57%"
"09/15/2023","530.08","530.54","540.14","529.35","810.85K","-1.60%"
"09/14/2023","538.69","535.89","539.35","528.18","376.02K","0.64%"
"09/13/2023","535.25","527.23","536.75","523.68","339.19K","1.76%"
"09/12/2023","525.97","529.17","532.61","522.45","409.42K","-1.90%"
"09/11/2023","536.16","536.02","538.09","531.50","208.85K","0.44%"
"09/08/2023","533.79","548.46","548.56","531.86","263.90K","-2.32%"
"09/07/2023","546.49","538.19","547.41","529.04","318.17K","0.86%"
"09/06/2023","541.84","541.66","548.50","540.43","396.36K","0.13%"
"09/05/2023","541.16","538.19","543.19","532.32","443.67K","-0.04%"
"09/01/2023","541.39","547.88","547.88","538.69","214.02K","-0.41%"
"08/31/2023","543.62","545.18","545.60","540.90","350.15K","-0.09%"
"08/30/2023","544.13","537.81","547.13","537.81","224.95K","1.02%"
"08/29/2023","538.61","531.92","538.79","529.47","264.75K","1.21%"
"08/28/2023","532.15","532.75","534.72","529.39","190.66K","0.19%"
"08/25/2023","531.15","535.17","537.69","528.15","189.01K","-0.25%"
"08/24/2023","532.46","536.58","538.56","530.66","243.51K","-0.63%"
"08/23/2023","535.85","530.49","536.02","527.85","264.73K","1.50%"
"08/22/2023","527.91","527.41","531.84","524.74","275.79K","0.60%"
"08/21/2023","524.74","518.45","526.74","516.48","353.93K","0.88%"
"08/18/2023","520.17","515.48","524.24","512.22","297.31K","-0.11%"
"08/17/2023","520.75","529.74","529.74","520.60","435.54K","-1.68%"
"08/16/2023","529.63","532.79","534.64","529.60","201.28K","-0.78%"
"08/15/2023","533.82","542.85","542.85","533.01","294.62K","-2.46%"
"08/14/2023","547.28","550.12","550.90","546.16","217.84K","-0.31%"
"08/11/2023","548.99","543.84","549.48","541.43","242.56K","0.39%"
"08/10/2023","546.86","548.59","553.28","542.82","294.58K","0.12%"
"08/09/2023","546.20","547.50","553.48","545.96","276.85K","-0.34%"
"08/08/2023","548.07","547.75","549.05","537.28","369.43K","-0.62%"
"08/07/2023","551.50","545.65","552.66","544.22","344.54K","1.70%"
"08/04/2023","542.26","545.38","551.62","541.35","385.59K","-0.28%"
"08/03/2023","543.78","542.68","548.11","539.52","441.14K","-0.27%"
"08/02/2023","545.25","540.62","545.51","532.84","613.61K","-0.13%"
"08/01/2023","545.94","546.32","549.01","542.14","450.89K","-0.39%"
"07/31/2023","548.08","548.90","552.45","543.37","404.91K","-0.40%"
"07/28/2023","550.28","560.47","563.50","549.58","411.41K","-0.60%"
"07/27/2023","553.60","555.22","561.44","551.92","687.76K","-0.66%"
"07/26/2023","557.25","550.00","564.35","547.19","776.07K","1.65%"
"07/25/2023","548.20","508.67","548.91","507.56","1.14M","9.04%"
"07/24/2023","502.75","511.22","513.99","500.73","709.13K","-1.70%"
"07/21/2023","511.42","511.49","514.67","505.02","550.52K","0.35%"
"07/20/2023","509.66","504.89","512.43","504.03","490.49K","0.34%"
"07/19/2023","507.94","501.29","510.42","501.29","636.90K","1.02%"
"07/18/2023","502.83","500.00","503.24","493.76","443.08K","0.72%"
"07/17/2023","499.25","492.71","499.44","490.71","532.40K","0.42%"
"07/14/2023","497.18","499.50","500.93","495.21","437.80K","-0.12%"
"07/13/2023","497.78","499.90","503.89","497.41","463.39K","0.01%"
"07/12/2023","497.75","494.75","499.34","493.24","501.72K","2.28%"
"07/11/2023","486.65","480.18","488.99","478.29","486.13K","1.25%"
"07/10/2023","480.63","471.39","481.00","468.54","794.32K","1.88%"
"07/07/2023","471.75","467.22","475.17","466.91","426.53K","0.49%"
"07/06/2023","469.46","466.01","470.20","463.76","624.95K","-0.82%"
"07/05/2023","473.32","467.82","474.53","465.98","500.18K","0.11%"
"07/03/2023","472.82","468.49","472.93","464.50","255.07K","0.75%"
"06/30/2023","469.29","466.34","473.77","462.43","722.05K","1.56%"
"06/29/2023","462.07","464.57","470.70","460.42","718.93K","-0.27%"
"06/28/2023","463.32","466.31","466.31","456.93","657.66K","-0.38%"
"06/27/2023","465.08","466.21","469.72","464.20","456.30K","0.40%"
"06/26/2023","463.25","463.83","466.42","461.54","405.16K","-0.41%"
"06/23/2023","465.15","462.65","471.98","460.01","737.23K","-0.44%"
"06/22/2023","467.20","471.81","471.81","463.72","349.00K","-1.57%"
"06/21/2023","474.65","467.76","478.27","465.20","438.99K","0.18%"
"06/20/2023","473.78","476.11","478.18","468.45","559.11K","-0.83%"
"06/16/2023","477.73","491.65","492.45","477.40","628.45K","-2.01%"
"06/15/2023","487.55","481.55","489.70","478.80","457.56K","0.28%"
"06/14/2023","486.20","480.49","488.90","473.26","733.93K","1.29%"
"06/13/2023","479.99","477.19","482.47","471.65","1.37M","1.23%"
"06/12/2023","474.18","477.46","477.46","470.73","1.04M","0.07%"
"06/09/2023","473.85","482.26","482.26","473.20","393.63K","-1.46%"
"06/08/2023","480.87","474.34","481.72","471.92","319.52K","1.77%"
"06/07/2023","472.49","479.44","483.83","471.37","465.32K","-1.00%"
"06/06/2023","477.24","478.17","481.16","473.36","401.73K","-0.74%"
"06/05/2023","480.81","477.84","483.56","477.55","375.29K","0.43%"
"06/02/2023","478.76","472.53","479.64","471.30","423.58K","2.52%"
"06/01/2023","466.97","471.17","472.00","458.18","414.74K","-0.76%"
"05/31/2023","470.53","468.97","471.69","465.60","723.42K","-0.19%"
"05/30/2023","471.41","480.72","486.50","469.60","418.22K","-0.93%"
"05/26/2023","475.83","470.44","478.57","468.51","393.22K","2.00%"
"05/25/2023","466.51","460.78","469.38","460.00","491.92K","2.04%"
"05/24/2023","457.19","455.87","460.90","451.55","536.46K","-0.63%"
"05/23/2023","460.10","467.72","471.81","457.13","613.86K","-2.61%"
"05/22/2023","472.42","469.30","475.48","469.28","274.00K","0.55%"
"05/19/2023","469.84","473.67","475.29","467.87","345.49K","-0.51%"
"05/18/2023","472.25","461.70","474.36","457.66","466.44K","2.38%"
"05/17/2023","461.27","461.65","463.31","457.79","389.55K","0.94%"
"05/16/2023","456.98","460.55","462.03","455.15","470.35K","-1.42%"
"05/15/2023","463.56","468.63","469.84","462.28","442.55K","-1.29%"
"05/12/2023","469.63","472.24","474.95","463.63","443.38K","-0.16%"
"05/11/2023","470.40","473.35","475.69","467.15","338.71K","-1.19%"
"05/10/2023","476.07","479.00","482.93","470.83","559.62K","0.68%"
"05/09/2023","472.87","468.79","476.28","468.79","353.77K","0.00%"
"05/08/2023","472.88","474.82","479.00","471.55","461.06K","-0.16%"
"05/05/2023","473.65","467.65","474.32","464.84","423.69K","2.62%"
"05/04/2023","461.55","464.19","467.92","461.15","453.17K","-0.91%"
"05/03/2023","465.77","468.34","476.59","465.18","492.74K","-0.58%"
"05/02/2023","468.49","479.50","480.24","466.10","659.21K","-3.01%"
"05/01/2023","483.03","482.83","489.31","480.14","648.43K","0.12%"
"04/28/2023","482.45","462.63","486.10","462.63","1.11M","3.91%"
"04/27/2023","464.29","466.49","469.17","459.12","1.21M","1.32%"
"04/26/2023","458.22","463.30","467.62","455.00","1.60M","-2.74%"
"04/25/2023","471.15","535.79","539.03","471.00","1.53M","-13.49%"
"04/24/2023","544.61","545.71","548.39","541.23","388.96K","0.00%"
"04/21/2023","544.60","547.54","548.13","543.07","373.59K","-0.36%"
"04/20/2023","546.58","540.37","550.65","539.00","208.23K","0.20%"
"04/19/2023","545.48","542.48","547.20","539.55","230.14K","0.19%"
"04/18/2023","544.46","542.13","548.40","537.61","406.56K","1.28%"
"04/17/2023","537.57","537.19","544.97","534.37","476.98K","-0.46%"
"04/14/2023","540.03","541.12","553.04","538.31","538.41K","-0.48%"
"04/13/2023","542.61","534.16","543.15","530.13","301.53K","2.22%"
"04/12/2023","530.83","535.78","539.02","529.74","375.82K","0.22%"
"04/11/2023","529.67","530.34","535.37","525.59","391.62K","0.23%"
"04/10/2023","528.44","528.32","529.05","512.58","443.98K","-0.98%"
"04/06/2023","533.65","534.21","537.39","532.36","333.50K","-0.88%"
"04/05/2023","538.37","546.46","550.99","536.27","318.65K","-2.18%"
"04/04/2023","550.38","560.22","563.06","549.48","456.96K","-1.25%"
"04/03/2023","557.37","553.55","558.53","550.01","330.11K","-0.41%"
"03/31/2023","559.69","553.50","559.79","550.13","347.07K","2.00%"
"03/30/2023","548.72","556.54","556.54","545.41","328.14K","-0.40%"
"03/29/2023","550.93","549.55","552.05","543.46","276.39K","1.48%"
"03/28/2023","542.90","540.27","543.15","534.72","222.21K","0.47%"
"03/27/2023","540.35","548.40","548.40","538.90","413.22K","-0.51%"
"03/24/2023","543.10","541.75","544.99","536.27","323.34K","-0.71%"
"03/23/2023","546.96","546.31","555.71","541.61","457.53K","-0.04%"
"03/22/2023","547.18","552.68","563.81","546.65","414.35K","-1.29%"
"03/21/2023","554.33","550.29","556.36","549.43","470.76K","1.84%"
"03/20/2023","544.33","540.49","545.10","534.02","353.29K","1.35%"
"03/17/2023","537.09","547.08","548.57","532.51","999.63K","-1.73%"
"03/16/2023","546.57","533.97","560.25","533.97","456.68K","1.83%"
"03/15/2023","536.77","534.95","538.34","520.55","506.40K","-2.09%"
"03/14/2023","548.25","540.65","558.28","540.38","638.97K","3.78%"
"03/13/2023","528.28","517.80","534.14","513.84","786.33K","1.15%"
"03/10/2023","522.27","535.00","536.85","519.11","595.36K","-2.39%"
"03/09/2023","535.04","537.08","545.24","532.38","499.24K","-0.15%"
"03/08/2023","535.85","532.12","537.82","527.48","254.70K","0.35%"
"03/07/2023","533.98","542.92","547.91","531.48","406.56K","-1.64%"
"03/06/2023","542.91","537.95","545.49","537.86","568.01K","1.16%"
"03/03/2023","536.67","521.61","537.28","520.53","382.68K","3.75%"
"03/02/2023","517.29","510.65","517.29","508.47","387.07K","0.36%"
"03/01/2023","515.45","519.22","522.49","514.37","375.49K","-1.28%"
"02/28/2023","522.15","525.90","531.90","521.14","335.76K","-0.69%"
"02/27/2023","525.79","526.00","530.69","523.71","364.75K","1.47%"
"02/24/2023","518.16","520.14","522.12","512.02","298.27K","-1.82%"
"02/23/2023","527.78","529.06","530.47","519.67","195.35K","0.71%"
"02/22/2023","524.05","527.49","527.79","520.12","386.03K","-0.15%"
"02/21/2023","524.82","535.70","537.91","523.09","572.55K","-3.67%"
"02/17/2023","544.83","547.69","550.11","538.49","438.77K","-1.48%"
"02/16/2023","552.99","553.44","560.77","551.76","265.72K","-2.48%"
"02/15/2023","567.06","555.86","567.07","553.63","349.51K","0.93%"
"02/14/2023","561.82","561.43","570.43","557.06","260.21K","-0.05%"
"02/13/2023","562.10","552.97","562.87","547.74","403.38K","2.32%"
"02/10/2023","549.33","548.82","550.54","540.83","413.92K","-1.13%"
"02/09/2023","555.59","561.07","566.27","553.55","727.22K","-0.24%"
"02/08/2023","556.90","555.04","560.31","553.73","213.07K","-0.62%"
"02/07/2023","560.40","551.94","562.83","545.96","280.00K","1.26%"
"02/06/2023","553.40","559.20","565.00","551.61","610.09K","-2.47%"
"02/03/2023","567.43","558.19","569.45","556.05","494.20K","-0.18%"
"02/02/2023","568.44","563.85","572.50","558.89","903.45K","2.51%"
"02/01/2023","554.52","542.58","560.38","529.26","913.68K","4.32%"
"01/31/2023","531.56","514.65","531.96","499.04","754.03K","4.94%"
"01/30/2023","506.56","512.94","516.82","504.46","628.35K","-2.57%"
"01/27/2023","519.92","511.20","524.42","506.30","481.18K","0.91%"
"01/26/2023","515.21","512.00","519.10","506.74","622.18K","1.29%"
"01/25/2023","508.64","508.42","514.07","497.27","372.70K","-2.15%"
"01/24/2023","519.84","512.31","523.01","510.77","319.08K","0.94%"
"01/23/2023","514.98","510.77","521.34","509.16","321.13K","0.63%"
"01/20/2023","511.76","498.35","512.72","495.89","345.70K","3.22%"
"01/19/2023","495.79","500.30","503.12","492.56","343.94K","-2.08%"
"01/18/2023","506.34","513.81","525.84","505.23","407.76K","-0.77%"
"01/17/2023","510.28","505.54","512.08","499.32","332.32K","1.00%"
"01/13/2023","505.24","496.54","506.58","496.54","320.58K","0.24%"
"01/12/2023","504.05","505.12","506.80","494.84","303.04K","-0.01%"
"01/11/2023","504.12","494.26","504.41","491.35","364.16K","3.29%"
"01/10/2023","488.08","479.83","489.97","477.01","270.85K","1.57%"
"01/09/2023","480.54","475.83","491.83","472.72","312.13K","2.46%"
"01/06/2023","469.01","465.45","473.16","455.48","366.29K","2.15%"
"01/05/2023","459.12","467.98","471.85","459.08","324.99K","-3.16%"
"01/04/2023","474.12","466.02","475.15","462.38","427.22K","2.81%"
"01/03/2023","461.16","469.57","476.99","456.35","345.00K","-0.86%"
"12/30/2022","465.17","466.34","469.43","459.49","354.44K","-1.43%"
"12/29/2022","471.92","460.13","473.42","458.50","272.50K","3.85%"
"12/28/2022","454.44","460.59","464.50","453.94","210.96K","-1.30%"
"12/27/2022","460.43","462.82","468.55","455.21","399.72K","-0.73%"
"12/23/2022","463.82","461.61","467.60","459.81","347.19K","0.32%"
"12/22/2022","462.32","466.45","468.15","454.60","361.72K","-2.13%"
"12/21/2022","472.36","462.67","472.36","459.78","440.77K","3.14%"
"12/20/2022","458.00","460.36","463.74","450.00","686.76K","-0.85%"
"12/19/2022","461.94","471.91","473.58","460.78","564.64K","-2.05%"
"12/16/2022","471.59","472.27","475.11","467.14","1.06M","-1.07%"
"12/15/2022","476.68","489.65","493.04","474.98","860.05K","-4.37%"
"12/14/2022","498.48","507.58","517.15","493.06","544.70K","-2.64%"
"12/13/2022","512.02","524.72","527.28","504.99","499.01K","2.97%"
"12/12/2022","497.27","490.76","497.29","490.67","284.96K","0.96%"
"12/09/2022","492.55","497.36","499.59","488.66","332.07K","-1.49%"
"12/08/2022","499.98","501.19","505.87","498.47","211.00K","-0.08%"
"12/07/2022","500.40","500.00","503.29","496.49","428.83K","0.10%"
"12/06/2022","499.90","505.23","505.86","495.65","377.72K","-0.91%"
"12/05/2022","504.49","512.11","512.11","500.73","430.98K","-2.76%"
"12/02/2022","518.83","511.03","521.12","506.23","440.04K","-0.49%"
"12/01/2022","521.39","513.50","523.36","509.31","406.69K","2.67%"
"11/30/2022","507.83","486.32","508.17","483.08","481.65K","4.42%"
"11/29/2022","486.32","494.75","499.18","484.79","392.08K","-1.94%"
"11/28/2022","495.96","507.30","512.74","493.61","330.64K","-3.18%"
"11/25/2022","512.26","509.74","513.46","506.04","94.69K","0.69%"
"11/23/2022","508.75","503.21","514.36","500.16","269.09K","1.21%"
"11/22/2022","502.67","494.77","503.65","492.38","236.09K","1.88%"
"11/21/2022","493.37","488.46","494.24","484.18","275.63K","0.62%"
"11/18/2022","490.31","503.49","503.49","480.77","612.56K","-0.16%"
"11/17/2022","491.09","498.55","502.05","487.37","210.09K","-3.18%"
"11/16/2022","507.21","500.63","508.62","495.65","322.66K","0.83%"
"11/15/2022","503.02","507.46","509.90","499.54","409.26K","2.19%"
"11/14/2022","492.24","507.96","511.05","491.45","630.57K","-3.93%"
"11/11/2022","512.37","513.91","522.24","509.01","509.80K","0.52%"
"11/10/2022","509.70","489.89","512.37","489.61","578.83K","9.58%"
"11/09/2022","465.13","463.39","469.90","460.30","301.07K","-0.59%"
"11/08/2022","467.90","464.99","472.77","459.82","365.73K","1.24%"
"11/07/2022","462.19","462.45","465.00","455.57","318.02K","0.28%"
"11/04/2022","460.91","458.81","466.58","451.81","429.51K","2.16%"
"11/03/2022","451.15","446.98","458.75","444.87","367.26K","-0.57%"
"11/02/2022","453.74","469.26","474.55","452.88","417.87K","-3.48%"
"11/01/2022","470.08","478.49","484.12","466.38","379.12K","0.26%"
"10/31/2022","468.86","472.08","478.48","468.55","708.23K","-1.14%"
"10/28/2022","474.27","455.56","476.04","454.90","443.90K","4.18%"
"10/27/2022","455.22","455.76","464.23","452.61","438.23K","0.80%"
"10/26/2022","451.60","446.00","461.20","444.85","602.07K","0.71%"
"10/25/2022","448.42","416.32","448.75","416.32","735.56K","8.80%"
"10/24/2022","412.15","405.68","412.68","397.28","643.35K","2.66%"
"10/21/2022","401.48","394.69","402.27","388.12","774.00K","1.99%"
"10/20/2022","393.66","397.71","399.47","390.38","541.98K","-1.29%"
"10/19/2022","398.79","401.79","404.09","395.28","261.00K","-2.39%"
"10/18/2022","408.56","417.51","417.75","405.27","300.24K","1.39%"
"10/17/2022","402.96","398.74","406.17","398.74","438.00K","3.66%"
"10/14/2022","388.72","411.87","412.78","387.23","408.71K","-4.28%"
"10/13/2022","406.08","390.88","408.42","385.00","557.75K","1.10%"
"10/12/2022","401.65","400.10","404.64","395.01","516.03K","0.58%"
"10/11/2022","399.35","404.67","409.37","393.78","501.94K","-1.86%"
"10/10/2022","406.92","417.32","419.20","403.35","470.39K","-3.08%"
"10/07/2022","419.84","431.15","433.89","416.17","398.30K","-3.85%"
"10/06/2022","436.65","444.04","447.99","436.60","341.54K","-2.42%"
"10/05/2022","447.48","444.13","451.34","441.34","319.86K","-0.75%"
"10/04/2022","450.86","440.60","451.01","438.94","375.43K","4.47%"
"10/03/2022","431.58","424.87","432.98","420.78","307.01K","2.32%"
"09/30/2022","421.79","422.12","431.13","421.09","501.89K","-0.34%"
"09/29/2022","423.22","423.13","425.90","420.31","377.56K","-1.38%"
"09/28/2022","429.14","421.50","432.72","417.61","467.79K","2.94%"
"09/27/2022","416.90","428.86","433.79","413.34","446.54K","-0.92%"
"09/26/2022","420.76","423.29","430.08","418.09","540.58K","-0.37%"
"09/23/2022","422.33","422.45","425.92","415.11","505.11K","-1.11%"
"09/22/2022","427.09","437.15","437.41","421.43","557.47K","-2.84%"
"09/21/2022","439.57","450.02","454.17","439.57","297.32K","-1.83%"
"09/20/2022","447.77","447.27","453.49","443.20","321.52K","-0.80%"
"09/19/2022","451.38","451.82","452.06","442.44","422.07K","-1.16%"
"09/16/2022","456.68","452.08","457.12","446.33","641.78K","0.11%"
"09/15/2022","456.19","464.35","468.15","453.43","339.69K","-2.75%"
"09/14/2022","469.11","475.12","475.93","461.74","331.61K","-0.56%"
"09/13/2022","471.77","479.94","482.88","470.68","432.47K","-4.99%"
"09/12/2022","496.57","491.84","498.87","491.84","415.27K","1.08%"
"09/09/2022","491.26","486.00","494.29","484.84","428.83K","1.73%"
"09/08/2022","482.90","471.82","484.04","470.33","331.19K","1.81%"
"09/07/2022","474.30","457.93","474.59","456.88","341.88K","3.63%"
"09/06/2022","457.68","452.68","460.32","450.29","399.29K","1.27%"
"09/02/2022","451.95","462.22","463.99","450.35","501.91K","-1.09%"
"09/01/2022","456.91","445.99","457.64","440.70","516.69K","1.71%"
"08/31/2022","449.24","457.55","459.18","449.05","338.65K","-0.84%"
"08/30/2022","453.04","458.12","459.93","449.13","241.95K","-0.65%"
"08/29/2022","456.00","451.77","457.90","451.77","309.88K","-0.09%"
"08/26/2022","456.42","477.14","477.14","455.20","347.12K","-4.07%"
"08/25/2022","475.78","470.00","476.10","463.88","174.45K","1.69%"
"08/24/2022","467.89","468.87","472.56","466.64","215.37K","0.08%"
"08/23/2022","467.50","471.17","474.71","465.29","196.92K","-1.14%"
"08/22/2022","472.88","470.34","475.00","466.82","363.51K","-1.17%"
"08/19/2022","478.49","495.00","495.49","477.79","338.79K","-4.30%"
"08/18/2022","499.98","501.99","502.47","498.57","160.97K","-0.50%"
"08/17/2022","502.49","497.80","504.90","493.36","295.29K","-0.22%"
"08/16/2022","503.62","502.09","506.21","495.87","229.94K","-0.99%"
"08/15/2022","508.63","505.00","510.26","502.44","369.05K","0.38%"
