market,seed,draw,model,mean_diff,std_diff,skewness_diff,kurtosis_diff,wasserstein,energy_distance,quantile_mse,acf_returns_mae,acf_absolute_mae,acf_squared_mae,tail_index_diff,extreme_events_diff,arch_pvalue_diff,arch_stat_diff,hurst_diff,resid_kurtosis_diff,discriminative_auc_dist,discriminative_auc_raw,discriminative_auc_absz
BOVESPA,44,12,sb_r,0.0007261225,0.011129113,1.3889463,14.431469,0.005997617797060775,0.0007091667503118515,0.0002791251766984264,0.06916104643372818,0.07897458311868831,0.07389624674535299,1.7888067,2.2177419354838714,0.8367428482499992,197.45489087961118,0.07445755003222143,0.9781372662569279,0.39608564173591865,0.8960856417359186,2.6144665609318936
BOVESPA,44,12,CONTROL: shuffled real,5.820766e-11,0.0,1.4901161e-08,4.7683716e-07,0.0,9.313225746154785e-10,0.0,0.05278673306223936,0.0469244609028101,0.04561871855483332,0.0,0.0,0.11506580147570744,0.7705493251024969,0.07495434916529742,0.10406790326354542,0.17972922437673133,0.32027077562326867,2.046050034468682
BOVESPA,44,13,QuantGAN,1.5120371e-05,0.0019344147,0.08416884,1.0415354,0.0020040160299205833,0.00019895751029253006,7.901879940271389e-06,0.04998088599764742,0.042248362833051945,0.04314175052299106,2.0080242,1.612903225806452,0.8332664653439869,15.521783447367078,0.02701682329687427,1.1478791153541983,0.2075002308402586,0.7075002308402586,1.0880984713700743
BOVESPA,44,13,CNN-WGAN-GP,0.0005388154,0.0027925018,0.06975618,0.20529985,0.002340161837825265,0.00023957900702953339,1.9071220994174194e-05,0.06411633871262894,0.03887750671710819,0.042182747881961406,0.43383932,0.6048387096774199,0.8362732887522153,20.159998628065104,0.023473269337010216,0.5963275827894385,0.19707848568790387,0.6970784856879039,1.0037471996436467
BOVESPA,44,13,GARCH,0.0006211906,0.002613457,0.1850905,0.30432892,0.0019234461926008215,0.00013005919754505157,2.76941915989117e-05,0.06053328471491113,0.056577975670807065,0.06814488622163481,0.8453319,0.20161290322580694,0.8367428435344678,45.30819217794024,0.03946201964751983,0.4051707559110751,0.10861611265004623,0.6086161126500462,0.2877525599172122
BOVESPA,44,13,sb_r,2.0138454e-05,0.0045526745,0.091859356,0.18514633,0.003633526524465066,0.00041846372187137604,5.006697273025277e-05,0.05017869612078357,0.049707605043804504,0.048650522416355674,0.36462808,0.806451612903226,0.41646177250619454,2.875384278500378,0.010910103960898754,0.16371438641319802,0.30725069252077564,0.8072506925207756,1.895456373050178
BOVESPA,44,13,GJR-GARCH,0.00082423846,0.0032330453,0.065144986,0.32916832,0.002431235708510001,0.00020645186305046082,4.2453614857525525e-05,0.06010560545371845,0.0625153354066424,0.07454297700700409,0.10772705,0.0,0.8367428478176075,50.37975055807698,0.033199559642713594,0.7371320858181738,0.17384510618651883,0.6738451061865188,0.8157014281538547
BOVESPA,44,13,sb_abs,0.0011094691,0.0042522904,0.37104583,0.44557786,0.003492817394447362,0.0004220660775899887,4.4939232129537446e-05,0.05621418763650581,0.045141276124631986,0.05609925529257453,0.031919003,1.209677419354839,0.8134834443878357,10.924084730368232,0.03669745111885203,0.8840853578327867,0.30598776546629725,0.8059877654662972,1.8852345242536839
BOVESPA,44,13,iid,0.00082311523,0.0071742833,0.031877354,2.3711963,0.004891331354060421,0.0006105266511440277,0.0001226813840793265,0.057763632725691426,0.0579430496704299,0.04866512726955989,0.9569917,0.806451612903226,0.7752197926002753,8.44192905038124,0.12299882305712473,2.360348607408418,0.4502730840258542,0.9502730840258542,3.0530475856968033
BOVESPA,44,13,TimeGAN,0.004542113,0.01869926,0.8178277,1.1855288,0.0163092065760606,0.0066679902374744415,0.0007010301984598421,0.056306698273401706,0.060846458693267776,0.06244167019416636,0.09841061,2.2177419354838714,0.8367426985368657,37.905895271988555,0.11574548698490428,1.2993584553735635,0.5,1.0,3.4555261092197744
BOVESPA,44,13,CONTROL: shuffled real,5.820766e-11,0.0,1.4901161e-08,4.7683716e-07,0.0,9.313225746154785e-10,0.0,0.05278673306223936,0.0469244609028101,0.04561871855483332,0.0,0.0,0.11506580147570744,0.7705493251024969,0.07495434916529742,0.10406790326354542,0.17972922437673133,0.32027077562326867,2.046050034468682
BOVESPA,44,14,GJR-GARCH,0.000251605,0.0033932962,0.029755697,0.39870572,0.002781565465243735,0.00027157366275787354,2.7645375861977918e-05,0.054834751535672695,0.05343220448819921,0.051132400748101645,0.22901487,0.20161290322580694,0.804196067388141,10.080103663304728,0.04673776248653749,0.7564750088410044,0.24106048014773784,0.7410604801477378,1.3597276147772344
BOVESPA,44,14,GARCH,0.0005903209,0.0036007315,0.014520898,0.6566498,0.003139367808412977,0.0003748154267668724,2.970874832026065e-05,0.05509307810338214,0.04601280580216553,0.04386766684583563,0.5983939,0.6048387096774199,0.06653744051325139,0.45299529620159085,0.026160138301566493,0.7851344885922753,0.2916207294552169,0.7916207294552169,1.768950951708236
BOVESPA,44,14,CNN-WGAN-GP,0.0005882555,0.004263483,0.08066047,0.578949,0.003269163943677482,0.00036374107003211975,3.5096816153475766e-05,0.058359698087442666,0.06718686546199024,0.07499344849296903,0.7335596,0.0,0.8366991185614313,25.503343745339997,0.0533223861319394,1.0239297866249522,0.2699570637119114,0.7699570637119114,1.593610091901164
BOVESPA,44,14,sb_r,0.00068951375,0.0062414426,0.06247472,0.5306649,0.004808015071241992,0.0006686300039291382,0.00010836829282931974,0.046436831844621336,0.043769506923854354,0.04743073750018084,0.632596,0.806451612903226,0.7645731272807738,8.02161124911511,0.014412612727954022,0.28035885839781827,0.40192867036011093,0.9019286703601109,2.6617587263014504
BOVESPA,44,14,sb_abs,0.00020315821,0.0060604736,0.29009593,4.068691,0.003555828210560396,0.0002854522317647934,0.00011262010966345208,0.0635361759713851,0.11038511806633323,0.09760184517574089,1.515301,0.806451612903226,0.8367428445789117,45.84110581907059,0.03400629152594847,1.8978043148912676,0.17858056325023086,0.6785805632502309,0.8540291573096338
BOVESPA,44,14,QuantGAN,0.00035613426,0.0056525934,0.1578478,1.0484457,0.0047313212443635825,0.0007474012672901154,6.452397262536071e-05,0.03731857468490489,0.05764273523585871,0.053971920817057255,1.4833922,0.806451612903226,0.8367362514720996,29.681701358444997,0.02520139099790286,1.1823236977703284,0.39136288088642657,0.8913628808864266,2.5762415920911965
BOVESPA,44,14,iid,0.00021512204,0.010983704,2.472316,17.172855,0.005249261827516202,0.0005027372390031815,0.0003376654511820294,0.04432433048845269,0.05272522577084601,0.04731099992677627,2.1013098,2.6209677419354844,0.8367385090482706,30.599821995048043,0.06882059254875061,12.744758190097672,0.3780330101569713,0.8780330101569713,2.4683526031031686
BOVESPA,44,14,TimeGAN,0.0026759598,0.0141876,0.76538116,0.2900839,0.010642900731045669,0.002871984615921974,0.0005368534585735463,0.06509051182074473,0.17233389745932073,0.07541893824738509,0.26036072,1.209677419354839,0.8367426286921817,37.080631419186034,0.10434490792578988,0.15670189133551382,0.28891966759002774,0.7889196675900277,1.7470891617671356
BOVESPA,44,14,CONTROL: shuffled real,5.820766e-11,0.0,1.4901161e-08,4.7683716e-07,0.0,9.313225746154785e-10,0.0,0.05278673306223936,0.0469244609028101,0.04561871855483332,0.0,0.0,0.11506580147570744,0.7705493251024969,0.07495434916529742,0.10406790326354542,0.17972922437673133,0.32027077562326867,2.046050034468682
BOVESPA,44,15,GJR-GARCH,0.00079075515,0.0027060192,0.60919726,1.6524835,0.002113305800062997,0.00016789697110652924,1.619902592751046e-05,0.05596323012723588,0.04416285028564744,0.042285798241282466,0.5850241,1.612903225806452,0.8367417668550163,33.629528590949974,0.014663532992594819,0.5604004514100982,0.1360957987072945,0.6360957987072945,0.5101669858781223
BOVESPA,44,15,QuantGAN,0.0013308746,0.0018288856,0.07925521,0.7665229,0.0017902941262524373,0.00018583890050649643,1.5043381980749389e-05,0.04305752660380677,0.04536086245323531,0.03976121754887572,1.321764,0.20161290322580605,0.8089950953787565,10.482373392873182,0.027520494873548795,1.076172792590873,0.18705955678670372,0.6870595567867037,0.9226562324593315
BOVESPA,44,15,GARCH,0.0010750201,0.0032883184,0.30654442,0.25362873,0.002748565618823995,0.00029077939689159393,2.3706559565170586e-05,0.05646731975139119,0.04712805340677732,0.040187268726658655,0.73467636,0.806451612903226,0.8343806624802086,16.429725526923413,0.013693577034265436,0.5100488225004689,0.245570867959372,0.745570867959372,1.3962336838020328
BOVESPA,44,15,CNN-WGAN-GP,0.00045147163,0.0025308467,0.09797536,0.22216368,0.0021117815864811506,0.0001881355419754982,1.271991055704372e-05,0.05384457455547818,0.06401210267329588,0.06350512402867026,0.67607236,2.016129032258065,0.8367428481370527,53.2168150439617,0.02358450684311808,0.8667226642138686,0.2087264542936288,0.7087264542936288,1.0980232494375153
BOVESPA,44,15,sb_r,0.00056628557,0.0044372743,0.060143054,0.21465254,0.003379308200859184,0.00034902989864349365,4.5589516043160914e-05,0.05668110771337524,0.060481220014626164,0.05866049408177787,1.8469491,1.209677419354838,0.8362181608774614,19.90656888773033,0.06821111090177423,0.3435641837714458,0.3656731301939058,0.8656731301939058,2.368314502187315
BOVESPA,44,15,iid,0.0010990554,0.005534271,0.27784872,0.32471323,0.004214583755222358,0.0005913544446229935,6.286816512170932e-05,0.04699003705289215,0.05041001589270309,0.0478669891719619,0.15642262,1.209677419354839,0.35692079061010185,2.4117746915070555,0.15139058326337407,0.4167250297331755,0.4212398430286243,0.9212398430286243,2.8180590339087312
BOVESPA,44,15,sb_abs,0.00084446784,0.007954916,0.9306148,5.065891,0.005210447331781017,0.0006659198552370071,0.00013040603707669914,0.053764969629701224,0.09056298941606655,0.049227091120919796,1.001652,1.612903225806452,0.8367428482499992,84.92248612284466,6.598235839250233e-05,0.7212886797809075,0.3740454755309326,0.8740454755309326,2.4360783906903336
BOVESPA,44,15,TimeGAN,0.0021710217,0.009791261,0.44868463,0.31343174,0.0063856509994589935,0.0010970477014780045,0.0002704488702285021,0.06612251256417949,0.31720775078516456,0.1699789896215225,1.0811119,1.008064516129032,0.8367428482499867,72.29572215114649,0.09228211763677707,0.8916017514868035,0.46950877192982465,0.9695087719298247,3.2087369365216953
BOVESPA,44,15,CONTROL: shuffled real,5.820766e-11,0.0,1.4901161e-08,4.7683716e-07,0.0,9.313225746154785e-10,0.0,0.05278673306223936,0.0469244609028101,0.04561871855483332,0.0,0.0,0.11506580147570744,0.7705493251024969,0.07495434916529742,0.10406790326354542,0.17972922437673133,0.32027077562326867,2.046050034468682
BOVESPA,44,16,CNN-WGAN-GP,0.0005487696,0.0028176708,0.17576852,0.10183716,0.0023904473352481842,0.00020642299205064774,2.34247212483737e-05,0.05639696462196298,0.043990549587178976,0.04248502390903013,0.41928434,0.6048387096774199,0.7291945574905179,6.949563250203312,0.007131582896734656,0.65898369421393,0.23760641735918742,0.7376064173591874,1.3317712039671572
BOVESPA,44,16,GARCH,0.00021069849,0.003683635,0.3716747,0.07325888,0.0030242811738310877,0.00032896827906370163,2.146810396163845e-05,0.05101931738376152,0.050939141010603636,0.045854851539406806,0.40853405,0.6048387096774199,0.4596803847473035,3.2403034297003988,0.0391647382514122,0.5157088053154744,0.26343028624192055,0.7634302862419206,1.540783816472165
BOVESPA,44,16,GJR-GARCH,0.0003909603,0.0031735776,0.23503011,0.73773074,0.0027827780187041546,0.0003026900812983513,3.018056833943771e-05,0.04999232401372865,0.04955907628856949,0.04445994266970956,1.9110827,0.20161290322580694,0.4289637919303424,2.97814357869139,0.04161267083510922,1.156602828470509,0.24803185595567867,0.7480318559556787,1.4161523696034255
BOVESPA,44,16,TimeGAN,0.00027260286,0.0031960486,0.3907001,4.2378774,0.002481277725489545,0.00016909092664718628,6.015287900540728e-05,0.07663414896756876,0.3374894000170752,0.22568430062186962,0.21678638,1.612903225806451,0.8367428482499992,183.0541859777123,0.030966922109674,0.5918010595927661,0.23614612188365647,0.7361461218836565,1.3199518993634987
BOVESPA,44,16,sb_r,0.0004552866,0.0045326157,0.0547318,2.157075,0.0033214779461995803,0.0003678463399410248,2.9838762604174238e-05,0.05742049317290366,0.0491852609696798,0.04056888816681749,0.2762921,1.008064516129033,0.40690087330821734,2.798188558445883,0.040620418909432354,1.7436091681490717,0.31383379501385045,0.8138337950138504,1.948738530604262
BOVESPA,44,16,iid,0.00022135902,0.006034082,0.04366967,1.0353665,0.00447357081387076,0.0005658995360136032,6.82715880626454e-05,0.04892575840727659,0.05475692483596504,0.04759210808064381,0.05567932,0.403225806451613,0.14797669598349072,0.9840963705455854,0.09627829302100155,0.9222702553298721,0.4142370729455218,0.9142370729455218,2.761380180848885
BOVESPA,44,16,QuantGAN,0.00035876269,0.0101248175,0.9498701,3.3276706,0.006834560719314156,0.001088133081793785,0.00024371765783257667,0.05223265779553912,0.08795684722717852,0.052391718210783436,0.45435286,1.008064516129033,0.8367428474371043,49.042700303787825,0.07707983002433116,0.8548617382799573,0.33286126500461677,0.8328612650046168,2.1027426122618276
BOVESPA,44,16,sb_abs,0.00033577436,0.011782339,1.44154,14.237629,0.005946433607906815,0.00061815045773983,0.00032433567366668567,0.06317855991190299,0.13572161589283496,0.0939908112379635,2.1905951,2.6209677419354844,0.8367428482499992,215.052700120021,0.11019499375250041,0.7344839646121866,0.3111975992613111,0.8111975992613111,1.927401752454754
BOVESPA,44,16,CONTROL: shuffled real,5.820766e-11,0.0,1.4901161e-08,4.7683716e-07,0.0,9.313225746154785e-10,0.0,0.05278673306223936,0.0469244609028101,0.04561871855483332,0.0,0.0,0.11506580147570744,0.7705493251024969,0.07495434916529742,0.10406790326354542,0.17972922437673133,0.32027077562326867,2.046050034468682
BOVESPA,44,17,sb_r,0.0010743865,0.0034158668,0.1718027,0.84130955,0.003012130454189975,0.0003750370815396309,3.2104065055325896e-05,0.04455535440472886,0.04638786179944873,0.044735602134242075,0.9173622,0.403225806451613,0.8361470598270718,19.615973069976825,0.006010143159816073,1.1160310633578683,0.2999385964912281,0.7999385964912281,1.8362739050410903
BOVESPA,44,17,GARCH,0.0009450002,0.0058141947,0.21206225,0.42982388,0.00443283768493258,0.0006097313016653061,6.282303241848207e-05,0.06208790013333783,0.04619625655730488,0.047127491173232554,0.6549587,0.20161290322580605,0.7580500594153229,7.791819911766421,0.006290825350923401,0.015237133748962073,0.3047765466297323,0.8047765466297323,1.8754311901949756
BOVESPA,44,17,TimeGAN,0.0007083656,0.0054602255,0.55678004,0.64640284,0.003972105298102282,0.0008060201071202755,8.258474157740154e-05,0.050768122490262614,0.048577267537184526,0.04976688572547573,0.10154772,0.403225806451613,0.8367295416866468,28.138255434069354,0.035223052938880284,0.9876896265458295,0.4767276084949217,0.9767276084949217,3.267164583307281
BOVESPA,44,17,CNN-WGAN-GP,7.331572e-05,0.00766081,0.09283857,0.4267192,0.005793545189313195,0.0009162575006484985,0.00016224826152052283,0.04727686608006479,0.07632310016779228,0.07337496366621053,0.3855505,0.806451612903226,0.8367428482492042,63.63011691673664,0.03251894661601662,0.742573063185239,0.316530701754386,0.816530701754386,1.970566689896792
BOVESPA,44,17,GJR-GARCH,0.0013343326,0.0077602696,0.4137637,1.5511217,0.005528147302252437,0.0008313171565532684,0.00014108234871553846,0.061075988311786206,0.07665888928342611,0.061948327522623005,0.20219922,0.20161290322580694,0.8334366823249236,15.64015463079211,0.008434128187149725,0.08222333549750349,0.31071352723915047,0.8107135272391505,1.923483781896128
BOVESPA,44,17,QuantGAN,0.00013827134,0.0069959685,0.19685988,0.34041882,0.0054597316060912525,0.0008859708905220032,0.00012020328987629056,0.05470979321631603,0.08705659059341997,0.11106331467432028,0.13372374,1.008064516129033,0.8367428482499992,83.5519561744038,0.022527196542616812,1.2212459836197938,0.41542336103416433,0.9154233610341643,2.770981731016162
BOVESPA,44,17,iid,0.00015607727,0.0083294865,1.2332071,9.567833,0.00531633151960463,0.0007351227104663849,0.00010466422253928351,0.049160598984453824,0.048605083050206305,0.038992101729745626,1.8402293,2.2177419354838714,0.5106434619990208,3.7119952586497433,0.10081763810531563,6.528000880261862,0.4229346722068328,0.9229346722068328,2.8317766017873356
BOVESPA,44,17,sb_abs,0.000879667,0.01198736,1.3850769,13.592188,0.006031417669553028,0.0006311647593975067,0.0003284974485348562,0.05750727680526325,0.1340689585346263,0.09466452849832421,2.2785454,2.419354838709678,0.8367428482499992,210.94043975636978,0.08012231081751153,2.2397961517679272,0.2804656048014774,0.7804656048014774,1.6786638705088701
BOVESPA,44,17,CONTROL: shuffled real,5.820766e-11,0.0,1.4901161e-08,4.7683716e-07,0.0,9.313225746154785e-10,0.0,0.05278673306223936,0.0469244609028101,0.04561871855483332,0.0,0.0,0.11506580147570744,0.7705493251024969,0.07495434916529742,0.10406790326354542,0.17972922437673133,0.32027077562326867,2.046050034468682
BOVESPA,44,18,QuantGAN,0.00022518396,0.0017753672,0.00767269,1.0774479,0.001841450298620144,0.00015790387988090515,5.923795413416438e-06,0.04200523425475694,0.039612599541433154,0.03954428547724092,1.0238304,1.612903225806452,0.28087561523828586,1.8666314700411282,0.02225480442066785,1.276429137870863,0.17001985226223448,0.6700198522622345,0.7847406794046888
BOVESPA,44,18,GARCH,7.253344e-05,0.0037198635,0.0057596415,0.3639989,0.003023116948363916,0.00033913832157850266,3.355889465033486e-05,0.055466395518160426,0.046232514933508356,0.046966038338505316,0.70951986,1.612903225806452,0.836383735555283,20.77069632858934,0.017032677546239494,0.046445463353893324,0.28118813481071103,0.781188134810711,1.684511866621651
BOVESPA,44,18,GJR-GARCH,0.00031483188,0.0037238337,0.11759286,0.46815443,0.003004301976846496,0.00035656802356243134,2.774261638830603e-05,0.054388716830872,0.04634649698855355,0.046721568638822646,0.77916527,1.814516129032259,0.8361685834099282,19.700162566042838,0.006263274618711789,0.09894665761343724,0.30846791320406264,0.8084679132040626,1.9053082847123788
BOVESPA,44,18,CNN-WGAN-GP,0.00011557122,0.004176299,0.1209362,0.5499377,0.0033536013130863514,0.00037187710404396057,4.178406185073704e-05,0.04688731853268109,0.05133527908611086,0.052898471648441046,1.0841208,0.20161290322580605,0.8329330293837093,15.305501277277404,0.05168433896625757,0.9206936471449993,0.274455216989843,0.774455216989843,1.6300171373496126
BOVESPA,44,18,sb_r,0.00065907906,0.0057029463,0.29287153,1.1303468,0.004298129179711586,0.0005999933928251266,6.070939848834347e-05,0.0502920558641199,0.058649940497416536,0.04442423150212562,0.2893958,1.814516129032259,0.13329688920999128,1.1861752050664771,0.05463266807534928,1.0255295629381065,0.41388711911357334,0.9138871191135733,2.7585477328913837
BOVESPA,44,18,sb_abs,0.0012796737,0.0074138455,0.57188964,0.61299944,0.005221926277189845,0.0007097683846950531,0.00015219680350731519,0.05136003259220161,0.07405893442686647,0.06650226576988644,0.4630592,0.0,0.8295947385071066,13.807063222626294,0.038392059928794464,0.39558077997711916,0.3544046629732225,0.8544046629732225,2.277110051629681
BOVESPA,44,18,TimeGAN,0.0009536948,0.0045458297,0.2977869,0.2713189,0.003386532976813053,0.0005870112217962742,6.318897397717032e-05,0.052106434035813436,0.06670387174002826,0.0612064973750239,0.68037224,0.20161290322580605,0.8367378825042363,30.304464607175834,0.09593729943626617,0.9774561169070104,0.39549515235457056,0.8954951523545706,2.609687272095953
BOVESPA,44,18,iid,0.0005643142,0.0060720537,0.26520348,4.136721,0.0039107274515099415,0.0003855191171169281,9.87144405963604e-05,0.048517463960452006,0.048418510219780726,0.041117712576742634,1.7979648,2.2177419354838714,0.01605749031417103,0.11235851365168203,0.05825944474453493,4.169660804959472,0.39252031394275166,0.8925203139427517,2.585609596087837
BOVESPA,44,18,CONTROL: shuffled real,5.820766e-11,0.0,1.4901161e-08,4.7683716e-07,0.0,9.313225746154785e-10,0.0,0.05278673306223936,0.0469244609028101,0.04561871855483332,0.0,0.0,0.11506580147570744,0.7705493251024969,0.07495434916529742,0.10406790326354542,0.17972922437673133,0.32027077562326867,2.046050034468682
BOVESPA,44,19,CNN-WGAN-GP,0.00032649847,0.0025599822,0.15273027,0.019731045,0.0021668550198650077,0.00018670875579118729,9.487042542906534e-06,0.04857470540155191,0.046788317584432665,0.04131999820900092,1.8869104,0.0,0.7612523596962308,7.902321916402624,0.0030382207594487065,0.685041446661105,0.1962382271468145,0.6962382271468145,0.9969463351546636
BOVESPA,44,19,GJR-GARCH,0.0005505354,0.0017058672,0.38882166,0.23750162,0.0016588906575630948,0.00013232696801424026,3.7002745137405606e-06,0.05472916756290942,0.048295155186206105,0.04859828291191661,0.14119935,1.411290322580646,0.13697601824629024,1.2384446729087013,0.041888426051101546,0.07575257460074525,0.07957086795937207,0.5795708679593721,0.05266685292215357
BOVESPA,44,19,sb_abs,0.00015093427,0.0026497561,0.1267901,0.85151815,0.002395671424285558,0.0002294052392244339,1.2708972421481555e-05,0.050413723805686456,0.04962731679785065,0.04788092282055004,1.1770959,0.403225806451613,0.44031233337480413,3.0733225452369304,0.04206742507986405,1.0082472979203567,0.2519709141274239,0.7519709141274239,1.4480342244495896
BOVESPA,44,19,GARCH,0.00096865813,0.0030395696,0.56767505,0.7322254,0.0024956693750332022,0.00024494901299476624,1.8142937210640272e-05,0.053353016169858165,0.05041301166638732,0.05225693295804376,0.13067722,1.008064516129033,0.004605847281157316,0.03272197897467022,0.007691465452383972,0.2537087014596162,0.13427123730378587,0.6342712373037859,0.4953993944163282
BOVESPA,44,19,QuantGAN,0.0010710666,0.0031359633,0.19656442,0.8607166,0.0026638879334214957,0.0002886652946472168,2.702231166406354e-05,0.05054231811547652,0.07341722934972494,0.0710385165434127,2.3721094,0.4032258064516121,0.8366289473959796,23.364174185580172,0.03769026001863918,1.3040604342057431,0.13676708217913203,0.636767082179132,0.51560020399185
BOVESPA,44,19,sb_r,0.00034676353,0.007370556,0.6586881,11.248585,0.004219691396357461,0.00044942647218704224,7.06639337919164e-05,0.06778227315051481,0.0564957539527677,0.053544249127953664,1.6922989,2.419354838709678,0.8367428482499992,106.26473611925555,0.009311591768095262,1.6789627598987513,0.32322899353647294,0.8232289935364729,2.0247811637640645
BOVESPA,44,19,TimeGAN,0.000871089,0.0050827703,0.06981766,1.5152106,0.0030604122444221884,0.00025702547281980515,0.0001122596347940983,0.07062645974219776,0.28910694997292014,0.21597753669870146,1.5411649,2.419354838709676,0.8367428482499992,118.35209395895235,0.07364651031355995,0.5790484725935334,0.36234672206832885,0.8623467220683289,2.3413912996361437
BOVESPA,44,19,iid,0.0005505323,0.010745056,1.1971021,9.532812,0.005989986464018579,0.0006964560598134995,0.00034688591823623147,0.05126266864594072,0.05018614792381413,0.04706130440266861,2.0716107,1.411290322580646,0.10672162313532452,0.8740369075393382,0.09763953460662189,9.03406314332554,0.44562626962142193,0.9456262696214219,3.015437310377225
BOVESPA,44,19,CONTROL: shuffled real,5.820766e-11,0.0,1.4901161e-08,4.7683716e-07,0.0,9.313225746154785e-10,0.0,0.05278673306223936,0.0469244609028101,0.04561871855483332,0.0,0.0,0.11506580147570744,0.7705493251024969,0.07495434916529742,0.10406790326354542,0.17972922437673133,0.32027077562326867,2.046050034468682
FTSE,42,0,sb_r,5.014235e-05,0.0005544117,0.6282075,2.4818158,0.0009667950819670306,3.5322271287441254e-05,5.004299027506608e-06,0.04709736165357754,0.08623198820278048,0.0645306099532172,2.6514559,1.5968063872255494,0.14089913964172118,25.279682009073184,0.05093436679707031,0.41645851977113857,0.029998926116838465,0.47000107388316154,3.4321624291808916
FTSE,42,0,CNN-WGAN-GP,0.0010170613,0.0010955157,0.24488783,3.5442998,0.0017780496986553132,0.00015264563262462616,6.505786329593042e-06,0.05542766470927745,0.04212259487248957,0.0483856529800687,2.3409204,1.3972055888223558,0.00014298687592207977,8.674223126897374,0.0281643266703151,1.460215248458237,0.10052978235967913,0.6005297823596791,2.013754574292422
FTSE,42,0,iid,0.0006397251,0.0017460342,0.28937268,1.5857902,0.001442839776332957,8.182507008314133e-05,7.731652461578204e-06,0.04579663915326819,0.08080045178823639,0.06262046652846039,0.033506155,0.399201596806388,0.8807680136100638,31.807088386869374,0.1311707357715608,2.558502197338086,0.12819032789232532,0.6281903278923253,1.713177517245514
FTSE,42,0,GARCH,0.00041859952,0.0031267884,0.66275644,3.6426249,0.001966678522600529,0.00014352891594171524,2.771138171438355e-05,0.05459696553414688,0.07513664639554918,0.05268006975267781,1.978827,0.0,0.6579934405773755,30.29797127544709,0.011759571139516312,1.655425311233023,0.19369294995704467,0.6936929499570447,1.0013844202571736
FTSE,42,0,GJR-GARCH,0.00066013704,0.0028570634,0.5991795,3.435973,0.0020300897208163117,0.00017041899263858795,2.3622832206026678e-05,0.05114463969599456,0.0704265816998668,0.054208247180795296,2.3764272,1.5968063872255494,1.799214461353818e-05,4.339989387539706,0.02933992754542525,1.5553724018301143,0.2111994827462771,0.7111994827462771,0.8111473152560387
FTSE,42,0,sb_abs,0.0002835667,0.004929549,0.1254471,5.8926616,0.0025811503551494315,0.00013964157551527023,5.533057454889686e-05,0.056957009329344145,0.08441656541312113,0.08528507055831142,0.92139006,0.3992015968063871,2.8983333035299106e-06,158.097030271805,0.040546747096409264,0.43298433592820285,0.06373765034364254,0.5637376503436425,2.4135612502240105
FTSE,42,0,TimeGAN,0.001032537,0.0024402486,0.5515644,4.90763,0.00228187336064522,0.0002244226634502411,3.372948247429077e-05,0.09409265922848135,0.06344695776235312,0.06590597875299864,1.8045545,1.9960079840319356,0.003383822412830203,15.898756300617698,0.0036030825203412498,2.773294920709247,0.24994451603665513,0.7499445160366551,0.39011917364323634
FTSE,42,0,QuantGAN,0.0012622043,0.006950777,0.70752263,2.7159686,0.005724738018991317,0.0009993910789489746,0.00013285659480827806,0.048019202288705855,0.06847840252332389,0.06367175465449691,1.7580442,1.1976047904191622,2.8983120028440124e-06,25.249480624682548,0.07496019391801578,1.8755172330359438,0.24892880154639163,0.7489288015463916,0.4011565724509704
FTSE,42,0,CONTROL: shuffled real,0.0,9.313226e-10,0.0,1.4305115e-06,0.0,4.470348358154297e-08,0.0,0.04992907222127542,0.08614010082092136,0.07594864338869228,0.0,0.0,0.7550702432035004,30.92950130427689,0.10478975324002748,1.980888486642093,0.20145511168384878,0.7014551116838488,0.9170358406020375
FTSE,42,1,GARCH,0.00016392325,0.0016495083,0.64317477,1.7122884,0.0012364683684114501,7.285922765731812e-05,1.2328763779119609e-05,0.05831596245174296,0.046056945752352474,0.049791116821579634,0.13368654,0.19960079840319356,0.00011626549653525386,8.219408633397428,0.026987691778230016,1.1920716118106016,0.024653448954753743,0.5246534489547537,2.8382750078263546
FTSE,42,1,sb_abs,0.00014680292,0.0003770087,0.3433106,3.2420356,0.001050675939516581,4.2467378079891205e-05,1.9575057799612594e-06,0.06337250318087172,0.06311650059360545,0.07027420674799942,0.9686079,0.399201596806388,0.0010842205970041621,13.248602946676638,0.02809238037389239,1.3835140427239376,0.07268555806128296,0.572685558061283,2.3163276014761442
FTSE,42,1,CNN-WGAN-GP,7.963134e-05,0.0018028831,0.4553604,3.6232817,0.0010161842835010744,3.11192125082016e-05,1.1435292947380148e-05,0.05278491728939116,0.06515437264140927,0.052627721470780674,1.7606893,0.9980039920159687,0.171068518414193,25.82938621455341,0.04025330305723429,1.7906774311022344,0.04322469215349378,0.5432246921534938,2.636468083237992
FTSE,42,1,sb_r,5.785149e-05,0.001977764,0.58397764,6.042377,0.0011196352829275444,4.550628364086151e-05,6.823487525945864e-06,0.05235175898065791,0.08314446148113347,0.0614011820446467,0.2127409,0.19960079840319356,0.9939339928785158,33.123889168153305,0.08067199533788205,8.026560069440631,0.10617997386884315,0.6061799738688431,1.9523560044930117
FTSE,42,1,GJR-GARCH,0.0005034464,0.0023411233,0.56855327,2.8333664,0.0016959565185909133,0.00013117771595716476,1.378035286294691e-05,0.05417713059476228,0.04853908637538552,0.04654439625795931,2.5308785,2.19560878243513,0.005018776304936506,16.831537128156633,0.022222478609644547,1.1558542993972138,0.1549089884020619,0.6549089884020619,1.4228355811194344
