market,seed,model,draw,auc_contiguous,auc_purged,auc_shuffled
FTSE,42,TimeGAN,1,0.8474246939432991,0.8303029692869416,0.924090331471936
FTSE,42,QuantGAN,1,0.5586277563001146,0.48689437464203894,0.6825160635022909
FTSE,42,CNN-WGAN-GP,1,0.5432246921534938,0.5153171534936999,0.726941714991409
FTSE,42,GARCH,1,0.5246534489547537,0.43850967389747997,0.6109084156643757
FTSE,42,GJR-GARCH,1,0.6549089884020619,0.6363565381586483,0.7043570572021765
FTSE,42,TimeGAN,2,0.7839644634163803,0.7769790771764031,0.9189303228808706
FTSE,42,QuantGAN,2,0.6048060745990836,0.5768224692153494,0.6785890070160366
FTSE,42,CNN-WGAN-GP,2,0.5181000769616266,0.49895117411225665,0.6234688215922107
FTSE,42,GARCH,2,0.43874883662657493,0.42492191974513166,0.6758112292382589
FTSE,42,GJR-GARCH,2,0.4880837002434135,0.3964449992840779,0.6332266161941581
FTSE,42,TimeGAN,3,0.7556694319158076,0.7447954700028637,0.8133004904066438
FTSE,42,QuantGAN,3,0.5500011186282932,0.48469112435567013,0.67790485395189
FTSE,42,CNN-WGAN-GP,3,0.431315551617984,0.37205442797823596,0.6684922680412371
FTSE,42,GARCH,3,0.3973535491838488,0.35908303801546393,0.5965434385738831
FTSE,42,GJR-GARCH,3,0.43441571806987395,0.38097593606815583,0.689633224155212
FTSE,42,TimeGAN,4,0.8302593427835052,0.8153348278207332,0.8720025236254296
FTSE,42,QuantGAN,4,0.3218644848940435,0.2514768130727377,0.567444560781787
FTSE,42,CNN-WGAN-GP,4,0.5304204252577319,0.468807273768614,0.6929394419387173
FTSE,42,GARCH,4,0.6148292078321879,0.5460290932846507,0.719112659292669
FTSE,42,GJR-GARCH,4,0.5371120597079039,0.3812231529209622,0.6798396334478809
FTSE,42,TimeGAN,5,0.8502568370561283,0.8092208530211913,0.9093490478235967
FTSE,42,QuantGAN,5,0.6611216262170676,0.6587917472079038,0.7216385219788088
FTSE,42,CNN-WGAN-GP,5,0.534957805340779,0.5059112793528064,0.7057971792668958
FTSE,42,GARCH,5,0.46596976123997713,0.4402055143900344,0.616931110395189
FTSE,42,GJR-GARCH,5,0.43858417454180987,0.35055774806701023,0.6108609858247422
FTSE,42,TimeGAN,6,0.8606683580326461,0.8521376986683847,0.9207908254581902
FTSE,42,QuantGAN,6,0.5469224298396334,0.48300960230526924,0.6871838756443298
FTSE,42,CNN-WGAN-GP,6,0.5523764139461627,0.5476298503722794,0.6582901542812142
FTSE,42,GARCH,6,0.5206342174971363,0.5081724745847651,0.5931815131013746
FTSE,42,GJR-GARCH,6,0.5173828125,0.47402612220790374,0.61419986755441
FTSE,42,TimeGAN,7,0.7088872780641466,0.6583051439003436,0.8127944229667812
FTSE,42,QuantGAN,7,0.3760488258877434,0.3517443889604811,0.608467121277205
FTSE,42,CNN-WGAN-GP,7,0.6263463810137456,0.5890571305841925,0.7245254778780069
FTSE,42,GARCH,7,0.7571180555555556,0.7309560244845361,0.775360645761741
FTSE,42,GJR-GARCH,7,0.41654563108533793,0.3829802942439863,0.6054848582474227
FTSE,42,TimeGAN,8,0.8770493270332187,0.865182246921535,0.9200010738831615
FTSE,42,QuantGAN,8,0.8360381765463917,0.83427902169244,0.8362050758877434
FTSE,42,CNN-WGAN-GP,8,0.704953509808133,0.6740274645618556,0.7126924040664375
FTSE,42,GARCH,8,0.6342217479238259,0.6290400379438716,0.7106283111397479
FTSE,42,GJR-GARCH,8,0.6260005011454753,0.6099233515893471,0.7296018130727376
FTSE,42,TimeGAN,9,0.9298792328894617,0.9299828178694158,0.9346474978522338
FTSE,42,QuantGAN,9,0.6509483730670104,0.6609218392038946,0.7118239010595648
FTSE,42,CNN-WGAN-GP,9,0.4866813878150057,0.5039026703894616,0.6493637242268042
FTSE,42,GARCH,9,0.4094378669100802,0.38492178550973655,0.6881179302691868
FTSE,42,GJR-GARCH,9,0.4426163820876289,0.4276954467353953,0.6644775110967928
FTSE,42,TimeGAN,10,0.8539881335910653,0.8521307631729668,0.9199100175400915
FTSE,42,QuantGAN,10,0.681018443943299,0.6216919924112256,0.7541219215349371
FTSE,42,CNN-WGAN-GP,10,0.5609468964776632,0.566116077820733,0.6961628812285222
FTSE,42,GARCH,10,0.6239207474226804,0.5692433150773196,0.7160252452033218
FTSE,42,GJR-GARCH,10,0.7523363670532646,0.7569191634450173,0.7558580326460481
FTSE,42,TimeGAN,11,0.6237883018327606,0.5986267719072165,0.796367366480527
FTSE,42,QuantGAN,11,0.5244174183848798,0.4900014765893471,0.6547626718213059
FTSE,42,CNN-WGAN-GP,11,0.36801103414948455,0.32732339096506297,0.5768499874713631
FTSE,42,GARCH,11,0.39832317618843066,0.4477819838201603,0.6120749212485681
FTSE,42,GJR-GARCH,11,0.4133036225658648,0.29200270260595645,0.5478249391466209
FTSE,42,TimeGAN,12,0.6329024377147767,0.5049915431701031,0.8114970378722794
FTSE,42,QuantGAN,12,0.5783451460481099,0.5734207205756015,0.6047391806271477
FTSE,42,CNN-WGAN-GP,12,0.573034122637457,0.5188276328035509,0.7002087360395188
FTSE,42,GARCH,12,0.33936341101088197,0.3179917937428408,0.6306584693585338
FTSE,42,GJR-GARCH,12,0.3989234321305842,0.39690766394616267,0.5196688412800687
FTSE,42,TimeGAN,13,0.8171745239117983,0.7725229095074455,0.8645728182273767
FTSE,42,QuantGAN,13,0.22571032896620843,0.16149726159793815,0.5320097723367698
FTSE,42,CNN-WGAN-GP,13,0.6927924541809851,0.6884302512886599,0.7236211787657503
FTSE,42,GARCH,13,0.4689990066580756,0.43524596398911797,0.671354614117984
FTSE,42,GJR-GARCH,13,0.5264083530211912,0.475334022408362,0.6685249319873998
FTSE,42,TimeGAN,14,0.8147464293384881,0.805741024126575,0.8503302190721648
FTSE,42,QuantGAN,14,0.3426839472365407,0.3018434994272623,0.651542140965063
FTSE,42,CNN-WGAN-GP,14,0.6556439271907216,0.614652912013173,0.7696008286798396
FTSE,42,GARCH,14,0.7896479900486827,0.7830534525343642,0.8037299541809851
FTSE,42,GJR-GARCH,14,0.43254492411225653,0.39613760022909505,0.5724672018184422
FTSE,42,TimeGAN,15,0.8354262868699885,0.8434215707331042,0.8559631837056129
FTSE,42,QuantGAN,15,0.2850063538087056,0.275313663373425,0.5256338147909508
FTSE,42,CNN-WGAN-GP,15,0.5600645224799541,0.43515625,0.7272853576030929
FTSE,42,GARCH,15,0.5341412066867124,0.5200596900057274,0.6831809761597938
FTSE,42,GJR-GARCH,15,0.5806231207044673,0.5851381282216496,0.6791776292239404
FTSE,42,TimeGAN,16,0.8659413480813287,0.8658545425257731,0.9211644473081328
FTSE,42,QuantGAN,16,0.5952847580183277,0.5746028869558991,0.7014694301260024
FTSE,42,CNN-WGAN-GP,16,0.45329458404925543,0.4383725300687285,0.6533142719072165
FTSE,42,GARCH,16,0.5931072361827032,0.5631828107101947,0.734567180340779
FTSE,42,GJR-GARCH,16,0.4945663749284078,0.45188511239977086,0.750716369558992
FTSE,42,TimeGAN,17,0.6822739923396335,0.6475781697451317,0.8097076800544102
FTSE,42,QuantGAN,17,0.5354587270904926,0.5304497333190149,0.6516540037943872
FTSE,42,CNN-WGAN-GP,17,0.7011631496993128,0.7034679714347079,0.7172367196449028
FTSE,42,GARCH,17,0.3555551081042383,0.2917445231958763,0.6382054070017181
FTSE,42,GJR-GARCH,17,0.49364977090492557,0.4662395743843071,0.6311596148339061
FTSE,42,TimeGAN,18,0.9050389730097365,0.9021455290664375,0.9441569569730813
FTSE,42,QuantGAN,18,0.7177852949599084,0.7114744415807561,0.7512732227233677
FTSE,42,CNN-WGAN-GP,18,0.4423136812714777,0.4504264211053838,0.5822446842783506
FTSE,42,GARCH,18,0.694112659292669,0.6287789501002291,0.7054768041237114
FTSE,42,GJR-GARCH,18,0.5672944408648339,0.5104482119845362,0.6566902920962201
FTSE,42,TimeGAN,19,0.8379662442726232,0.8300112310280643,0.8805070070876289
FTSE,42,QuantGAN,19,0.6368643954037801,0.607930850873425,0.7389374373568156
FTSE,42,CNN-WGAN-GP,19,0.5591098850945017,0.5571719734392898,0.6902249785223369
FTSE,42,GARCH,19,0.5404102233676975,0.510408836268614,0.6686276220647194
FTSE,42,GJR-GARCH,19,0.49044758555269186,0.4652551814862543,0.6087346971649484
FTSE,43,TimeGAN,0,0.9106949813860252,0.8357292114117983,0.9375364672823597
FTSE,43,QuantGAN,0,0.38214020439576174,0.29114560960767466,0.6216978092783505
FTSE,43,CNN-WGAN-GP,0,0.5020614082187859,0.49268282860824747,0.6323458082760596
FTSE,43,GARCH,0,0.5382637993986255,0.5176680627147767,0.6758183884593356
FTSE,43,GJR-GARCH,0,0.45455415950744565,0.414741283648339,0.6244357638888889
FTSE,43,TimeGAN,1,0.9563996724656356,0.9476817547250859,0.9637081185567011
FTSE,43,QuantGAN,1,0.4211114243270332,0.4032829503150057,0.6280643703465063
FTSE,43,CNN-WGAN-GP,1,0.34494469501718217,0.27457134163802976,0.6172006998138603
FTSE,43,GARCH,1,0.62828720110252,0.6011844036368843,0.6455333172250859
FTSE,43,GJR-GARCH,1,0.6478893721363117,0.6541295282073312,0.7399717210767468
FTSE,43,TimeGAN,2,0.9019461895045818,0.9060226947308132,0.9554971631586483
FTSE,43,QuantGAN,2,0.5934788445017182,0.6057564611970218,0.7220870919243987
FTSE,43,CNN-WGAN-GP,2,0.44103374677835044,0.36554401131156933,0.6414541272909506
FTSE,43,GARCH,2,0.364306137242268,0.3603271764032073,0.5710118664089348
FTSE,43,GJR-GARCH,2,0.46864283540950746,0.4304837396191294,0.6486079789518902
FTSE,43,TimeGAN,3,0.9074889926975945,0.8965649162371134,0.9241323918957619
FTSE,43,QuantGAN,3,0.5003069516036656,0.4972479506729668,0.6339062947451317
FTSE,43,CNN-WGAN-GP,3,0.273046875,0.2565837986827033,0.5553953679839634
FTSE,43,GARCH,3,0.22781581113974797,0.22163002040378008,0.5031753382731959
FTSE,43,GJR-GARCH,3,0.35603209120847656,0.3471812804266896,0.5621207850085911
FTSE,43,TimeGAN,4,0.9105153296821304,0.909966083190149,0.9278339329180987
FTSE,43,QuantGAN,4,0.4937334443012601,0.5051425579896908,0.6610014855383735
FTSE,43,CNN-WGAN-GP,4,0.49337235108820165,0.44490464812428404,0.6599112704037801
FTSE,43,GARCH,4,0.46829762671821307,0.352905525128866,0.6115921212772051
FTSE,43,GJR-GARCH,4,0.41436363473654064,0.34853235967926693,0.5695891949455899
FTSE,43,TimeGAN,5,0.8178515177548682,0.8095942511454755,0.8428660599226804
FTSE,43,QuantGAN,5,0.5625686837772051,0.5521547018184421,0.6675971416809852
FTSE,43,CNN-WGAN-GP,5,0.5824742268041236,0.5495579180985108,0.6707809815292097
FTSE,43,GARCH,5,0.7068746420389461,0.6802119129438717,0.7150753060567011
FTSE,43,GJR-GARCH,5,0.5213349262600229,0.5098233462199312,0.6873664357817869
FTSE,43,TimeGAN,6,0.929378982316724,0.9140642898052691,0.9501035849799543
FTSE,43,QuantGAN,6,0.5703529943442154,0.5373360090922107,0.6863677244415808
FTSE,43,CNN-WGAN-GP,6,0.618970817225086,0.5199509593356243,0.7133488151489118
FTSE,43,GARCH,6,0.5360160277061856,0.5515128329037801,0.6889208816580756
FTSE,43,GJR-GARCH,6,0.6937766233533791,0.683406044172394,0.7516130619988545
FTSE,43,TimeGAN,7,0.8368563412800688,0.8131407502863688,0.8987952373281788
FTSE,43,QuantGAN,7,0.2640461680269187,0.2200460427405498,0.6063674559707903
FTSE,43,CNN-WGAN-GP,7,0.6282068835910654,0.6036722329610538,0.7572312607388316
FTSE,43,GARCH,7,0.8130461143327606,0.7967273410652921,0.8458313198024057
FTSE,43,GJR-GARCH,7,0.6758459067153494,0.6711252953178694,0.7692603182273768
FTSE,43,TimeGAN,8,0.9334431826317295,0.9245923718499427,0.9564629868270332
FTSE,43,QuantGAN,8,0.5180448167239404,0.47679316115406645,0.6467485950028637
FTSE,43,CNN-WGAN-GP,8,0.5367330684421535,0.5129443191580757,0.6381320249856814
FTSE,43,GARCH,8,0.6813954216781214,0.6944509324885452,0.6926756693871707
FTSE,43,GJR-GARCH,8,0.5335894992124857,0.5521117464919817,0.6428360806844216
FTSE,43,TimeGAN,9,0.9689627631013746,0.9679931360967927,0.9672637904495991
FTSE,43,QuantGAN,9,0.534380145690149,0.5117424649198167,0.6759716405355098
FTSE,43,CNN-WGAN-GP,9,0.23444860574169532,0.2385566562857961,0.5725041165521192
FTSE,43,GARCH,9,0.6509512815005728,0.6103473117124857,0.7238672769902634
FTSE,43,GJR-GARCH,9,0.6688694695017183,0.6354916147623139,0.7081820947880871
FTSE,43,TimeGAN,10,0.974108676975945,0.9746782825028637,0.9775274287657503
FTSE,43,QuantGAN,10,0.512801582187858,0.4915181128293242,0.6503691473367698
FTSE,43,CNN-WGAN-GP,10,0.5706290718069873,0.5543814432989691,0.7047145708046963
FTSE,43,GARCH,10,0.5375087253006873,0.4977779567583047,0.6551058669816724
FTSE,43,GJR-GARCH,10,0.4817057291666667,0.4284109213917525,0.6122008787943871
FTSE,43,TimeGAN,11,0.9129827999713631,0.9100018792955324,0.9155632517182131
FTSE,43,QuantGAN,11,0.6409455988688432,0.6035677530784651,0.6932452749140893
FTSE,43,CNN-WGAN-GP,11,0.620194149126575,0.5680604775200458,0.6963649054982819
FTSE,43,GARCH,11,0.6381065202605957,0.6298429893327606,0.6747122888029782
FTSE,43,GJR-GARCH,11,0.5539483104238259,0.5538583727090493,0.6340412013172967
FTSE,43,TimeGAN,12,0.9464756496993127,0.8525428658361971,0.9746295103092782
FTSE,43,QuantGAN,12,0.4553074438001145,0.36299778959049256,0.6422821359536084
FTSE,43,CNN-WGAN-GP,12,0.4961006854954181,0.39276493592497136,0.660039241480527
FTSE,43,GARCH,12,0.31058468463631156,0.29164362292382584,0.5802810441723941
FTSE,43,GJR-GARCH,12,0.5576590241981673,0.4907355204753722,0.7194708440721651
FTSE,43,TimeGAN,13,0.9567817958906071,0.950736057416953,0.964182193227377
FTSE,43,QuantGAN,13,0.5480370310710195,0.4935314200315005,0.6682170854810997
FTSE,43,CNN-WGAN-GP,13,0.3562030176116838,0.3157903332617411,0.5557812947451317
FTSE,43,GARCH,13,0.5235853826603666,0.5295360377290951,0.6761533057703322
FTSE,43,GJR-GARCH,13,0.5082959711483391,0.523800159292669,0.6933712324599084
FTSE,43,TimeGAN,14,0.9405675025057274,0.9078261472651776,0.9688934081471936
FTSE,43,QuantGAN,14,0.4690480025773196,0.406611988115693,0.5893739261168384
FTSE,43,CNN-WGAN-GP,14,0.5572807041093928,0.5402565238402062,0.6847555573453609
FTSE,43,GARCH,14,0.5727153135738832,0.55776283290378,0.7484366050973655
FTSE,43,GJR-GARCH,14,0.6347698757875142,0.6031970396620847,0.7046740764604811
FTSE,43,TimeGAN,15,0.8809206758304697,0.857747619558992,0.9185285115979382
FTSE,43,QuantGAN,15,0.5356961000143184,0.47880445482531486,0.6747268309707903
FTSE,43,CNN-WGAN-GP,15,0.5954442744129439,0.5311479810996562,0.7149641144043528
FTSE,43,GARCH,15,0.614131854954181,0.551331615120275,0.7489404352806414
FTSE,43,GJR-GARCH,15,0.46620154102233674,0.3864234321305842,0.6483833583906071
FTSE,43,TimeGAN,16,0.940386955899198,0.9310352233676976,0.9513604757302405
FTSE,43,QuantGAN,16,0.44080711268613976,0.3700171821305842,0.7104625304266896
FTSE,43,CNN-WGAN-GP,16,0.6201456006586483,0.6044720521907216,0.6653095468213058
FTSE,43,GARCH,16,0.575378543814433,0.5988997172107674,0.6627946466924398
FTSE,43,GJR-GARCH,16,0.7180770332187858,0.7234614386454753,0.7433132875143185
FTSE,43,TimeGAN,17,0.924040664375716,0.9142052369702178,0.9307837557273769
FTSE,43,QuantGAN,17,0.7175499355670103,0.7056327409077892,0.7582017826460481
FTSE,43,CNN-WGAN-GP,17,0.5846611451174113,0.5229987739833907,0.7084360234106529
FTSE,43,GARCH,17,0.4918498979810996,0.41935920496849943,0.6866144938430698
FTSE,43,GJR-GARCH,17,0.5418011257875144,0.4698317135595647,0.6665199026345934
FTSE,43,TimeGAN,18,0.8979779674971363,0.8621436050257731,0.9257951209908363
FTSE,43,QuantGAN,18,0.5614086662371134,0.5060475282789232,0.6830552423396334
FTSE,43,CNN-WGAN-GP,18,0.3769379116552119,0.33646549255441005,0.5803076675257731
FTSE,43,GARCH,18,0.5594257857245131,0.4976090438860252,0.6749275128865979
FTSE,43,GJR-GARCH,18,0.5571563126431844,0.4781480437428408,0.7074203089203895
FTSE,43,TimeGAN,19,0.9213326890034365,0.9080670997995417,0.930330711268614
FTSE,43,QuantGAN,19,0.7568077480670103,0.7340490317153494,0.8077353146477664
FTSE,43,CNN-WGAN-GP,19,0.6436083816580755,0.6391622816437572,0.6950330666523482
FTSE,43,GARCH,19,0.5774180269186712,0.5361985878436426,0.7170543832331042
FTSE,43,GJR-GARCH,19,0.6007443352663231,0.5396195768900344,0.6803882087628866
FTSE,44,TimeGAN,0,0.7511058759306988,0.7415554750143184,0.7790677799255441
FTSE,44,QuantGAN,0,0.5329565793241695,0.49014085767468496,0.631284901202749
FTSE,44,CNN-WGAN-GP,0,0.6287776077462772,0.6356907305985109,0.7137009593356243
FTSE,44,GARCH,0,0.729487041809851,0.7484804553264606,0.7626660044387171
FTSE,44,GJR-GARCH,0,0.46358753042668954,0.4109361576460481,0.6038818639032074
FTSE,44,TimeGAN,1,0.5681466118986254,0.5205283952605957,0.6713239637027492
FTSE,44,QuantGAN,1,0.6606146638745705,0.63870498639748,0.6667993359822452
FTSE,44,CNN-WGAN-GP,1,0.7527997028923252,0.7301141448310424,0.772184860037228
FTSE,44,GARCH,1,0.3458850139604811,0.2592333816580756,0.6686533505154639
FTSE,44,GJR-GARCH,1,0.5643202319587628,0.4567198238831615,0.7087742966065291
FTSE,44,TimeGAN,2,0.6831908200887744,0.6192419727233678,0.7389671928694158
FTSE,44,QuantGAN,2,0.43647757373997714,0.40169516931557847,0.631531223152921
FTSE,44,CNN-WGAN-GP,2,0.4897721577892325,0.47846953751431853,0.6515186497709049
FTSE,44,GARCH,2,0.679542525773196,0.6800515016466209,0.7471933616122566
FTSE,44,GJR-GARCH,2,0.2828702212199312,0.24056280426689577,0.605274108676976
FTSE,44,TimeGAN,3,0.5791919476660939,0.5427465904209622,0.72736030569874
FTSE,44,QuantGAN,3,0.4989348421391753,0.4661259217497136,0.6635392056844216
FTSE,44,CNN-WGAN-GP,3,0.31401596506300117,0.354158165091638,0.5793939719358534
FTSE,44,GARCH,3,0.4898455398052691,0.4466297966781214,0.6323140392325315
FTSE,44,GJR-GARCH,3,0.676332286297251,0.6871688860252005,0.7176969233247422
FTSE,44,TimeGAN,4,0.5024186980956472,0.45086581829896905,0.6309103844501719
FTSE,44,QuantGAN,4,0.6231987847222222,0.5770609607674685,0.7139123800830469
FTSE,44,CNN-WGAN-GP,4,0.5889862095504009,0.5445005995847652,0.7253872691151203
FTSE,44,GARCH,4,0.48869872207903786,0.49855920675830473,0.6446021710337916
FTSE,44,GJR-GARCH,4,0.478674022766323,0.42602018900343647,0.6052962575171821
FTSE,44,TimeGAN,5,0.4623650934278351,0.41342823775773196,0.6562497762743413
FTSE,44,QuantGAN,5,0.5993060030068729,0.5865464812428407,0.7088747494272624
FTSE,44,CNN-WGAN-GP,5,0.492572979309851,0.4853779621277205,0.6336326782646049
FTSE,44,GARCH,5,0.6563191312285224,0.6607761938001145,0.7230090653636884
FTSE,44,GJR-GARCH,5,0.6644947379725086,0.6257349387886597,0.7249378042668957
FTSE,44,TimeGAN,6,0.5122955147479955,0.473935065864834,0.6403518309707904
FTSE,44,QuantGAN,6,0.4762973850945018,0.43885644866838486,0.630791362399771
FTSE,44,CNN-WGAN-GP,6,0.5242758000429554,0.48311967532932415,0.6364912210051547
FTSE,44,GARCH,6,0.5275401811282933,0.5073612453465064,0.6355775254152348
FTSE,44,GJR-GARCH,6,0.5064247297394043,0.4181327409077893,0.6248521173396335
FTSE,44,TimeGAN,7,0.7048803515177549,0.6968602341065292,0.7459225998711341
FTSE,44,QuantGAN,7,0.6207250501145476,0.6276961179123711,0.7114267880154639
FTSE,44,CNN-WGAN-GP,7,0.493490478235968,0.4497861182703322,0.6717951299398626
FTSE,44,GARCH,7,0.4223394544673539,0.3915686748281787,0.6617234482388316
FTSE,44,GJR-GARCH,7,0.2719184027777778,0.19223560101660936,0.6250109625572738
FTSE,44,TimeGAN,8,0.590859017038946,0.5376660044387169,0.7075225515463918
FTSE,44,QuantGAN,8,0.5296029317010309,0.495642047895189,0.6736858354810996
FTSE,44,CNN-WGAN-GP,8,0.5119095879868271,0.423429893327606,0.6744187607388317
FTSE,44,GARCH,8,0.562765338631157,0.4794957671105385,0.6483095289232531
FTSE,44,GJR-GARCH,8,0.4503176904352806,0.4130792257302406,0.5762915682273768
FTSE,44,TimeGAN,9,0.598235252004582,0.5770197952462773,0.6958765123854523
FTSE,44,QuantGAN,9,0.6257101052405498,0.6159037621706759,0.7383324831758304
FTSE,44,CNN-WGAN-GP,9,0.2891607155641466,0.25814965456758304,0.6443122225801832
FTSE,44,GARCH,9,0.24116708727090494,0.1551119075744559,0.6091649216065292
FTSE,44,GJR-GARCH,9,0.31589593177262315,0.24287925973654065,0.6154151453321879
FTSE,44,TimeGAN,10,0.4291107352520046,0.3408335123138603,0.6333230419530355
FTSE,44,QuantGAN,10,0.6512179624856815,0.6095776954467353,0.6978473117124857
FTSE,44,CNN-WGAN-GP,10,0.502222266967354,0.42073243306128294,0.6921866050973655
FTSE,44,GARCH,10,0.5409809475229095,0.5447869684278351,0.6568032735538373
FTSE,44,GJR-GARCH,10,0.48547707259450174,0.4943708387027491,0.686238411010882
FTSE,44,TimeGAN,11,0.4143256013745704,0.39471000680126,0.5794116462628865
FTSE,44,QuantGAN,11,0.7119899054982819,0.7043570572021765,0.7651227358963346
FTSE,44,CNN-WGAN-GP,11,0.6787966244272624,0.6710545980097364,0.7328793939719359
FTSE,44,GARCH,11,0.7149723922537227,0.706102341065292,0.7814705934994273
FTSE,44,GJR-GARCH,11,0.3895578286082474,0.33591982567296685,0.6371075851947309
FTSE,44,TimeGAN,12,0.6298228540234824,0.5956402580899198,0.6983647891609392
FTSE,44,QuantGAN,12,0.6047581973081328,0.5608200440292096,0.7217490424541809
FTSE,44,CNN-WGAN-GP,12,0.6142016573596794,0.5971521960910653,0.7454483014747996
FTSE,44,GARCH,12,0.5411655211912945,0.490331024484536,0.686243556701031
FTSE,44,GJR-GARCH,12,0.6120145153207331,0.5804340725229096,0.7146793116408935
FTSE,44,TimeGAN,13,0.6929497333190149,0.6146106278636884,0.7606233891752577
FTSE,44,QuantGAN,13,0.42668599656357387,0.4307566849226804,0.619367706543528
FTSE,44,CNN-WGAN-GP,13,0.5764754707187858,0.5191817905211913,0.6789290700171822
FTSE,44,GARCH,13,0.4063164465206185,0.31995901345933564,0.6109113240979381
FTSE,44,GJR-GARCH,13,0.5683280534077892,0.5414820929982818,0.6631837056128294
FTSE,44,TimeGAN,14,0.5032176224226804,0.4401578608247423,0.7004127738402062
FTSE,44,QuantGAN,14,0.6820281178407789,0.6514150647909508,0.7479667812142039
FTSE,44,CNN-WGAN-GP,14,0.4845678515177549,0.4342009414375716,0.6409362023911799
FTSE,44,GARCH,14,0.41670604238258874,0.38313757338201604,0.607299049613402
FTSE,44,GJR-GARCH,14,0.5403019401489118,0.4932667525773196,0.6441182524341352
FTSE,44,TimeGAN,15,0.7078845396620849,0.69398670174685,0.7445388566723941
FTSE,44,QuantGAN,15,0.5092161547823597,0.48791747207903785,0.6613632499284078
FTSE,44,CNN-WGAN-GP,15,0.595443603235968,0.592664035652921,0.6545230616408935
FTSE,44,GARCH,15,0.3878120972938145,0.28398571735395184,0.615459666738259
FTSE,44,GJR-GARCH,15,0.5238017253722795,0.34432788337628867,0.6659102502147767
FTSE,44,TimeGAN,16,0.678272658934708,0.6638566723940436,0.7085138799398625
FTSE,44,QuantGAN,16,0.6523363670532646,0.6174886347365407,0.7252440846935854
FTSE,44,CNN-WGAN-GP,16,0.545919467711913,0.5376498961912944,0.6533592407646048
FTSE,44,GARCH,16,0.4354526864977091,0.394869746921535,0.6573757875143185
FTSE,44,GJR-GARCH,16,0.46908894437285226,0.42054584586197025,0.6780596721076747
FTSE,44,TimeGAN,17,0.7060329861111112,0.6703429266895762,0.7471866498424972
FTSE,44,QuantGAN,17,0.5273280892038945,0.4913066920819015,0.7235010380870561
FTSE,44,CNN-WGAN-GP,17,0.24972951567869414,0.19268461841351658,0.6082722562285223
FTSE,44,GARCH,17,0.592260658290378,0.5862431092497136,0.6763629367124857
FTSE,44,GJR-GARCH,17,0.3485936605097365,0.3328192117697594,0.6563770761741122
FTSE,44,TimeGAN,18,0.5521052584478808,0.5221707653207331,0.6764730097365407
FTSE,44,QuantGAN,18,0.5535744648482245,0.47862278959049254,0.757742473868843
FTSE,44,CNN-WGAN-GP,18,0.5020016734679266,0.5054734482388316,0.6211664608390607
FTSE,44,GARCH,18,0.5372778404209623,0.5326393363402062,0.6507063019043529
FTSE,44,GJR-GARCH,18,0.6203993055555556,0.62585575064433,0.6897694730813289
FTSE,44,TimeGAN,19,0.5612321466924398,0.5348900164662085,0.7109898518041237
FTSE,44,QuantGAN,19,0.5344597920246278,0.5032522998997708,0.6948610216208476
FTSE,44,CNN-WGAN-GP,19,0.4449417865836197,0.3945773374856816,0.6419239511741123
FTSE,44,GARCH,19,0.23761656106815576,0.1943003651202749,0.5534395582760595
FTSE,44,GJR-GARCH,19,0.4803682971792669,0.45919825672966785,0.6737916577176404
MOEX,42,TimeGAN,0,0.6777126736111111,0.6498263888888889,0.7549913194444444
MOEX,42,QuantGAN,0,0.8350911458333332,0.8221354166666666,0.8459635416666668
MOEX,42,CNN-WGAN-GP,0,0.26855468749999994,0.2849826388888889,0.5850043402777777
MOEX,42,GARCH,0,0.7671006944444444,0.7555555555555555,0.7920572916666666
MOEX,42,GJR-GARCH,0,0.7218315972222222,0.7148003472222222,0.763454861111111
MOEX,42,TimeGAN,1,0.27465277777777775,0.258203125,0.5924913194444444
MOEX,42,QuantGAN,1,0.587087673611111,0.5518012152777778,0.714626736111111
MOEX,42,CNN-WGAN-GP,1,0.732595486111111,0.7082899305555556,0.7970269097222222
MOEX,42,GARCH,1,0.5922743055555555,0.5625434027777778,0.7060112847222222
MOEX,42,GJR-GARCH,1,0.6134548611111112,0.5804904513888889,0.7210286458333334
MOEX,42,TimeGAN,2,0.6602430555555555,0.6781467013888889,0.7683376736111112
MOEX,42,QuantGAN,2,0.4547526041666667,0.38135850694444445,0.6131293402777779
MOEX,42,CNN-WGAN-GP,2,0.3280381944444445,0.3106119791666667,0.5996093750000001
MOEX,42,GARCH,2,0.5904947916666667,0.5513454861111111,0.732248263888889
MOEX,42,GJR-GARCH,2,0.6519097222222222,0.6270182291666666,0.772634548611111
MOEX,42,TimeGAN,3,0.5876519097222221,0.5986545138888889,0.7312717013888889
MOEX,42,QuantGAN,3,0.29246961805555555,0.27853732638888895,0.5490017361111111
MOEX,42,CNN-WGAN-GP,3,0.4903428819444445,0.5100043402777776,0.7159071180555555
MOEX,42,GARCH,3,0.5893446180555555,0.5362847222222222,0.6715060763888888
MOEX,42,GJR-GARCH,3,0.4952473958333334,0.46907552083333337,0.6254557291666666
MOEX,42,TimeGAN,4,0.6316623263888889,0.6199869791666668,0.697439236111111
MOEX,42,QuantGAN,4,0.3823133680555556,0.401953125,0.5880208333333333
MOEX,42,CNN-WGAN-GP,4,0.7189453125,0.6830946180555555,0.7777777777777779
MOEX,42,GARCH,4,0.46859809027777777,0.46879340277777776,0.6557725694444445
MOEX,42,GJR-GARCH,4,0.44542100694444453,0.3599826388888889,0.6310546875
